#Log_File	LOG005																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
941	6/7/2023 22:10	87.425		15.81	15.81	1006.1	63.4	282000		0	23.844	62.5	0	15.39					
942	6/7/2023 22:15	87.285		15.8	15.8	1006.1	63.5	282300		0	23.864	62.5	0.2	15.35					
943	6/7/2023 22:20	87.542		15.81	15.81	1006.2	63.5	282600		0	23.827	62.6	-0.2	15.32					
944	6/7/2023 22:25	87.498		15.81	15.81	1006.2	63.6	282900		0	23.833	62.5	0	15.28					
945	6/7/2023 22:30	87.287		15.81	15.81	1006.2	63.7	283200		0	23.863	62.6	-0.1	15.24					
946	6/7/2023 22:35	87.394		15.8	15.8	1006.2	63.7	283500		0	23.848	62.6	-0.1	15.2					
947	6/7/2023 22:40	87.281		15.81	15.81	1006.1	63.8	283800		0	23.865	62.6	0	15.16					
948	6/7/2023 22:45	87.428		15.81	15.81	1006.1	63.9	284100		0	23.844	62.6	-0.1	15.12					
949	6/7/2023 22:50	87.273		15.81	15.81	1006.1	64	284400		0	23.865	62.7	-0.1	15.09					
950	6/7/2023 22:55	87.388		15.81	15.81	1006	64	284700		0	23.85	62.6	0.2	15.06					
951	6/7/2023 23:00	87.522		15.81	15.81	1006.1	64.1	285000		0	23.83	62.6	0.1	15.02					
952	6/7/2023 23:05	87.349		15.82	15.82	1006	64.2	285300		0	23.854	62.7	-0.1	15					
953	6/7/2023 23:10	87.501		15.81	15.81	1006	64.2	285600		0	23.834	62.7	-0.1	14.97					
954	6/7/2023 23:15	87.434		15.82	15.82	1005.9	64.3	285900		0	23.845	62.6	-0.2	14.94					
955	6/7/2023 23:20	87.601		15.81	15.81	1006	64.4	286200		0	23.821	62.7	-0.2	14.91					
956	6/7/2023 23:25	87.484		15.81	15.81	1005.9	64.5	286500		0	23.838	62.7	-0.1	14.9					
957	6/7/2023 23:30	87.454		15.82	15.82	1005.8	64.6	286800		0	23.843	62.7	0	14.87					
958	6/7/2023 23:35	87.346		15.82	15.82	1005.8	64.6	287100		0	23.857	62.7	0	14.86					
959	6/7/2023 23:40	87.419		15.82	15.82	1005.9	64.7	287400		0	23.847	62.7	0.2	14.84					
960	6/7/2023 23:45	87.302		15.82	15.82	1005.8	64.8	287700		0	23.864	62.8	0	14.81					
961	6/7/2023 23:50	87.243		15.82	15.82	1005.8	64.9	288000		0	23.871	62.7	0.3	14.78					
962	6/7/2023 23:55	87.519		15.82	15.82	1005.7	65	288300		0	23.835	62.7	0.1	14.77					
963	6/8/2023 0:00	87.424		15.82	15.82	1005.6	65	288600		0	23.849	62.7	0.1	14.74					
964	6/8/2023 0:05	87.336		15.81	15.81	1005.6	65.1	288900		0	23.862	62.7	0.1	14.73					
965	6/8/2023 0:10	87.268		15.83	15.83	1005.6	65.2	289200		0	23.87	62.7	0.2	14.71					
966	6/8/2023 0:15	87.402		15.82	15.82	1005.5	65.3	289500		0	23.853	62.7	0.2	14.69					
967	6/8/2023 0:20	87.344		15.82	15.82	1005.5	65.4	289800		0	23.862	62.8	0	14.67					
968	6/8/2023 0:25	87.44		15.82	15.82	1005.3	65.5	290100		0	23.851	62.8	0.1	14.64					
969	6/8/2023 0:30	87.595		15.83	15.83	1005.4	65.5	290400		0	23.828	62.8	0	14.63					
970	6/8/2023 0:35	87.333		15.82	15.82	1005.3	65.6	290700		0	23.866	62.8	0.1	14.61					
971	6/8/2023 0:40	87.452		15.82	15.82	1005.2	65.7	291000		0	23.85	62.8	-0.1	14.6					
972	6/8/2023 0:45	87.445		15.82	15.82	1005.2	65.8	291300		0	23.851	62.8	0.3	14.58					
973	6/8/2023 0:50	87.613		15.82	15.82	1005.2	65.8	291600		0	23.827	62.9	0.1	14.56					
974	6/8/2023 0:55	87.509		15.82	15.82	1005.2	65.9	291900		0	23.842	62.8	0	14.55					
975	6/8/2023 1:00	87.408		15.82	15.82	1005.2	66	292200		0	23.857	62.9	0	14.53					
976	6/8/2023 1:05	87.377		15.83	15.83	1005.1	66.1	292500		0	23.861	62.9	-0.2	14.52					
977	6/8/2023 1:10	87.32		15.82	15.82	1005.1	66.2	292800		0	23.87	62.9	0	14.52					
978	6/8/2023 1:15	87.58		15.82	15.82	1005.1	66.2	293100		0	23.834	62.8	0.1	14.5					
979	6/8/2023 1:20	87.488		15.82	15.82	1005.1	66.3	293400		0	23.847	62.9	0	14.49					
980	6/8/2023 1:25	87.245		15.82	15.82	1005.1	66.4	293700		0	23.88	62.9	0.1	14.48					
981	6/8/2023 1:30	87.604		15.83	15.83	1005	66.5	294000		0	23.831	62.8	0.3	14.46					
982	6/8/2023 1:35	87.426		15.83	15.83	1005	66.5	294300		0	23.856	62.9	0.2	14.44					
983	6/8/2023 1:40	87.384		15.82	15.82	1005	66.6	294600		0	23.862	62.9	0.2	14.43					
984	6/8/2023 1:45	87.646		15.82	15.82	1005.1	66.7	294900		0	23.825	62.8	0.2	14.42					
985	6/8/2023 1:50	87.345		15.82	15.82	1005.3	66.8	295200		0	23.864	62.9	0.1	14.42					
986	6/8/2023 1:55	87.445		15.83	15.83	1005.4	67.1	295500		0	23.849	62.9	0.2	14.47					
987	6/8/2023 2:00	87.253		15.83	15.83	1005.5	67.2	295800		0	23.874	62.9	0.2	14.53					
988	6/8/2023 2:05	87.311		15.83	15.83	1005.3	67.3	296100		0	23.868	62.8	0.1	14.58					
989	6/8/2023 2:10	87.368		15.83	15.83	1005.2	67.3	296400		0	23.861	62.8	0.3	14.58					
990	6/8/2023 2:15	87.484		15.82	15.82	1005.3	67.4	296700		0	23.845	62.8	0.1	14.59					
991	6/8/2023 2:20	87.317		15.82	15.82	1005.2	67.4	297000		0	23.868	62.8	0.2	14.6					
992	6/8/2023 2:25	87.415		15.82	15.82	1005.2	67.4	297300		0	23.855	62.8	0.1	14.6					
993	6/8/2023 2:30	87.381		15.83	15.83	1005.2	67.4	297600		0	23.859	62.7	0.1	14.59					
994	6/8/2023 2:35	87.572		15.83	15.83	1005.1	67.5	297900		0	23.834	62.7	0.2	14.59					
995	6/8/2023 2:40	87.186		15.83	15.83	1005.1	67.5	298200		0	23.887	62.8	0.2	14.57					
996	6/8/2023 2:45	87.363		15.83	15.83	1005	67.5	298500		0	23.864	62.7	0.1	14.54					
997	6/8/2023 2:50	87.456		15.83	15.83	1005	67.6	298800		0	23.851	62.8	0	14.5					
998	6/8/2023 2:55	87.484		15.82	15.82	1004.9	67.6	299100		0	23.849	62.8	0.1	14.45					
999	6/8/2023 3:00	87.483		15.83	15.83	1005	67.6	299400		0	23.848	62.8	0.1	14.4					
1000	6/8/2023 3:05	87.719		15.83	15.83	1005	67.7	299700		0	23.815	62.8	0.2	14.36					
1001	6/8/2023 3:10	87.294		15.82	15.82	1005.1	67.7	300000		0	23.873	62.8	0.1	14.31					
1002	6/8/2023 3:15	87.319		15.83	15.83	1005.1	67.7	300300		0	23.869	62.8	0	14.27					
1003	6/8/2023 3:20	87.638		15.82	15.82	1005.1	67.8	300600		0	23.825	62.9	0.1	14.22					
1004	6/8/2023 3:25	87.416		15.82	15.82	1005.1	67.8	300900		0	23.856	62.9	0	14.17					
1005	6/8/2023 3:30	87.284		15.82	15.82	1005.2	67.8	301200		0	23.873	62.9	-0.1	14.12					
1006	6/8/2023 3:35	87.521		15.82	15.82	1005.3	67.9	301500		0	23.84	62.9	0.2	14.06					
1007	6/8/2023 3:40	87.515		15.82	15.82	1005.3	68	301800		0	23.84	62.9	0.2	14					
1008	6/8/2023 3:45	87.627		15.82	15.82	1005.3	68	302100		0	23.824	62.9	0.1	13.96					
1009	6/8/2023 3:50	87.65		15.82	15.82	1005.3	68.1	302400		0	23.821	63	0.2	13.92					
1010	6/8/2023 3:55	87.509		15.82	15.82	1005.3	68.2	302700		0	23.841	63	-0.1	13.89					
1011	6/8/2023 4:00	87.606		15.83	15.83	1005.4	68.2	303000		0	23.825	63	-0.1	13.85					
1012	6/8/2023 4:05	87.506		15.82	15.82	1005.6	68.3	303300		0	23.838	63	0.2	13.8					
1013	6/8/2023 4:10	87.422		15.82	15.82	1005.6	68.4	303600		0	23.849	63	0	13.77					
1014	6/8/2023 4:15	87.511		15.83	15.83	1005.8	68.4	303900		0	23.834	63.1	-0.2	13.75					
1015	6/8/2023 4:20	87.442		15.82	15.82	1005.7	68.5	304200		0	23.845	63	0	13.71					
1016	6/8/2023 4:25	87.407		15.82	15.82	1005.8	68.5	304500		0	23.849	63.1	0.1	13.69					
1017	6/8/2023 4:30	87.688		15.82	15.82	1005.8	68.6	304800		0	23.81	63	0	13.66					
1018	6/8/2023 4:35	87.52		15.82	15.82	1005.9	68.6	305100		0	23.832	63	0.1	13.64					
1019	6/8/2023 4:40	87.797		15.82	15.82	1006	68.7	305400		0	23.793	63	0	13.62					
1020	6/8/2023 4:45	87.446		15.83	15.83	1006.1	68.7	305700		0	23.839	63.1	0	13.62					
1021	6/8/2023 4:50	87.701		15.82	15.82	1006.2	68.8	306000		0	23.803	63	0.1	13.59					
1022	6/8/2023 4:55	87.65		15.82	15.82	1006.3	68.9	306300		0	23.809	63	0.2	13.62					
1023	6/8/2023 5:00	87.402		15.82	15.82	1006.4	68.9	306600		0	23.842	63	0.2	13.64					
1024	6/8/2023 5:05	87.63		15.82	15.82	1006.4	68.9	306900		0	23.811	63	0.2	13.65					
1025	6/8/2023 5:10	87.429		15.82	15.82	1006.5	69	307200		0	23.838	63	-0.1	13.67					
1026	6/8/2023 5:15	87.755		15.82	15.82	1006.5	69.2	307500		0	23.792	63.1	0.1	13.73					
1027	6/8/2023 5:20	87.484		15.82	15.82	1006.4	69.3	307800		0	23.831	63.1	0.1	13.87					
1028	6/8/2023 5:25	87.347		15.82	15.82	1006.5	69.5	308100		0	23.849	63.1	0	14.01					
1029	6/8/2023 5:30	87.697		15.82	15.82	1006.6	69.5	308400		0	23.8	63	0.1	14.14					
1030	6/8/2023 5:35	87.789		15.82	15.82	1006.6	69.4	308700		0	23.786	62.8	0.2	14.21					
1031	6/8/2023 5:40	87.557		15.82	15.82	1006.7	69.5	309000		0	23.817	62.9	0	14.27					
1032	6/8/2023 5:45	87.368		15.81	15.81	1006.6	69.5	309300		0	23.846	62.9	0	14.39					
1033	6/8/2023 5:50	87.68		15.82	15.82	1006.6	69.2	309600		0	23.801	62.8	0.1	14.5					
1034	6/8/2023 5:55	87.83		15.82	15.82	1006.8	69.1	309900		0	23.779	62.7	0.3	14.62					
1035	6/8/2023 6:00	87.439		15.81	15.81	1006.9	69	310200		0	23.832	62.7	0.2	14.65					
1036	6/8/2023 6:05	87.652		15.81	15.81	1006.9	69	310500		0	23.803	62.7	-0.1	14.65					
1037	6/8/2023 6:10	87.562		15.81	15.81	1006.9	69	310800		0	23.815	62.6	0	14.67					
1038	6/8/2023 6:15	87.746		15.81	15.81	1007	69	311100		0	23.789	62.6	0	14.67					
1039	6/8/2023 6:20	87.595		15.81	15.81	1007	69	311400		0	23.809	62.6	0.2	14.67					
1040	6/8/2023 6:25	87.682		15.81	15.81	1007	69.1	311700		0	23.798	62.6	-0.1	14.67					
1041	6/8/2023 6:30	87.705		15.81	15.81	1007	69.1	312000		0	23.794	62.6	0.1	14.7					
1042	6/8/2023 6:35	87.795		15.81	15.81	1007	69.3	312300		0	23.782	62.6	0.2	14.83					
1043	6/8/2023 6:40	87.616		15.81	15.81	1007	69.2	312600		0	23.806	62.5	0.2	14.92					
1044	6/8/2023 6:45	87.793		15.8	15.8	1007.1	69.2	312900		0	23.782	62.4	0.1	14.97					
1045	6/8/2023 6:50	87.492		15.81	15.81	1007.2	69.3	313200		0	23.822	62.5	-0.1	15.07					
1046	6/8/2023 6:55	87.649		15.81	15.81	1007.2	69.4	313500		0	23.8	62.4	0.1	15.17					
1047	6/8/2023 7:00	87.787		15.8	15.8	1007.2	69.3	313800		0	23.781	62.4	0	15.3					
1048	6/8/2023 7:05	87.687		15.81	15.81	1007.3	69.2	314100		0	23.793	62.4	0	15.47					
1049	6/8/2023 7:10	87.849		15.81	15.81	1007.4	68.6	314400		0	23.77	62.3	0.1	15.6					
1050	6/8/2023 7:15	87.751		15.8	15.8	1007.3	68.1	314700		0	23.785	62.2	0.2	15.75					
1051	6/8/2023 7:20	87.693		15.81	15.81	1007.4	67.6	315000		0	23.791	62.2	0.2	15.9					
1052	6/8/2023 7:25	87.677		15.8	15.8	1007.5	67.3	315300		0	23.793	62.1	0.2	16.02					
1053	6/8/2023 7:30	87.435		15.8	15.8	1007.6	67	315600		0	23.826	62	0.2	16.16					
1054	6/8/2023 7:35	87.591		15.8	15.8	1007.6	66.5	315900		0	23.804	61.9	0.1	16.27					
1055	6/8/2023 7:40	87.641		15.8	15.8	1007.7	66.3	316200		0	23.796	61.9	0.2	16.39					
1056	6/8/2023 7:45	87.601		15.8	15.8	1007.7	66	316500		0	23.801	61.8	0.1	16.46					
1057	6/8/2023 7:50	87.409		15.8	15.8	1007.8	65.9	316800		0	23.827	61.8	0	16.53					
1058	6/8/2023 7:55	87.815		15.8	15.8	1007.7	65.7	317100		0	23.771	61.7	0	16.72					
1059	6/8/2023 8:00	87.637		15.8	15.8	1007.7	65.1	317400		0	23.796	61.6	0.2	16.85					
1060	6/8/2023 8:05	87.676		15.8	15.8	1007.8	65.1	317700		0	23.79	61.6	-0.2	16.98					
1061	6/8/2023 8:10	87.595		15.8	15.8	1007.8	64.7	318000		0	23.8	61.5	0	17.03					
1062	6/8/2023 8:15	87.591		15.8	15.8	1007.8	64.5	318300		0	23.801	61.6	0.1	17.12					
1063	6/8/2023 8:20	87.486		15.8	15.8	1007.8	64.3	318600		0	23.816	61.5	0	17.23					
1064	6/8/2023 8:25	87.456		15.8	15.8	1007.8	64	318900		0	23.82	61.4	0.1	17.28					
1065	6/8/2023 8:30	87.539		15.8	15.8	1007.9	64	319200		0	23.808	61.3	0	17.39					
1066	6/8/2023 8:35	87.461		15.79	15.79	1007.8	63.7	319500		0	23.82	61.3	0.2	17.49					
1067	6/8/2023 8:40	87.544		15.79	15.79	1007.7	63.4	319800		0	23.809	61.3	0.1	17.58					
1068	6/8/2023 8:45	87.706		15.79	15.79	1007.7	63.4	320100		0	23.788	61.2	0	17.67					
1069	6/8/2023 8:50	87.295		15.79	15.79	1007.7	63.2	320400		0	23.845	61.2	0	17.75					
1070	6/8/2023 8:55	87.568		15.79	15.79	1007.6	63.1	320700		0	23.809	61.1	-0.1	17.84					
1071	6/8/2023 9:00	87.714		15.79	15.79	1007.6	62.9	321000		0	23.788	61.1	-0.1	17.93					
1072	6/8/2023 9:05	87.636		15.79	15.79	1007.7	62.7	321300		0	23.798	61	-0.1	18.02					
1073	6/8/2023 9:10	87.54		15.78	15.78	1007.6	62.5	321600		0	23.812	61	0.1	18.12					
1074	6/8/2023 9:15	87.734		15.79	15.79	1007.7	62.2	321900		0	23.784	60.9	0	18.22					
1075	6/8/2023 9:20	87.793		15.78	15.78	1007.7	62	322200		0	23.777	61	0.1	18.31					
1076	6/8/2023 9:25	87.636		15.78	15.78	1007.7	61.9	322500		0	23.799	60.9	0	18.43					
1077	6/8/2023 9:30	87.695		15.78	15.78	1007.7	61.7	322800		0	23.791	60.9	0	18.52					
1078	6/8/2023 9:35	87.391		15.77	15.77	1007.7	61.6	323100		0	23.833	60.8	-0.1	18.62					
1079	6/8/2023 9:40	87.409		15.78	15.78	1007.7	61.4	323400		0	23.83	60.7	0.1	18.75					
1080	6/8/2023 9:45	87.591		15.78	15.78	1007.8	61.2	323700		0	23.803	60.7	0.1	18.85					
1081	6/8/2023 9:50	87.806		15.77	15.77	1007.8	60.9	324000		0	23.775	60.6	-0.2	18.95					
1082	6/8/2023 9:55	87.702		15.78	15.78	1007.8	60.7	324300		0	23.789	60.6	-0.1	19.05					
1083	6/8/2023 10:00	87.717		15.78	15.78	1007.8	60.3	324600		0	23.786	60.6	-0.1	19.15					
1084	6/8/2023 10:05	87.686		15.78	15.78	1007.9	60	324900		0	23.789	60.5	0	19.29					
1085	6/8/2023 10:10	87.715		15.77	15.77	1007.9	59.6	325200		0	23.786	60.4	0	19.36					
1086	6/8/2023 10:15	87.593		15.77	15.77	1007.9	59.4	325500		0	23.803	60.4	0.2	19.48					
1087	6/8/2023 10:20	87.719		15.78	15.78	1007.9	59.2	325800		0	23.785	60.3	0	19.54					
1088	6/8/2023 10:25	87.841		15.77	15.77	1007.9	58.9	326100		0	23.769	60.3	0	19.63					
1089	6/8/2023 10:30	87.718		15.77	15.77	1007.9	58.6	326400		0	23.786	60.2	0	19.73					
1090	6/8/2023 10:35	87.588		15.78	15.78	1007.7	58.3	326700		0	23.805	60.2	0.3	19.79					
1091	6/8/2023 10:40	87.571		15.77	15.77	1007.7	58.1	327000		0	23.809	60.2	0.1	19.9					
1092	6/8/2023 10:45	87.59		15.77	15.77	1007.6	57.7	327300		0	23.808	60.1	0.3	20.01					
1093	6/8/2023 10:50	87.514		15.77	15.77	1007.6	57.5	327600		0	23.818	60.1	-0.1	20.08					
1094	6/8/2023 10:55	87.821		15.76	15.76	1007.4	57.4	327900		0	23.779	60.1	0	20.16					
1095	6/8/2023 11:00	87.515		15.77	15.77	1007.3	57.3	328200		0	23.821	60	0.1	20.25					
1096	6/8/2023 11:05	87.594		15.77	15.77	1007.3	57.2	328500		0	23.811	60	-0.1	20.33					
1097	6/8/2023 11:10	88.019		15.77	15.77	1007.1	56.9	328800		0	23.754	59.9	0.1	20.39					
1098	6/8/2023 11:15	87.824		15.77	15.77	1007.2	56.9	329100		0	23.781	59.9	0.1	20.47					
1099	6/8/2023 11:20	87.861		15.76	15.76	1007.1	56.8	329400		0	23.776	59.9	0.3	20.53					
1100	6/8/2023 11:25	87.726		15.76	15.76	1007.1	56.6	329700		0	23.796	59.9	0.1	20.6					
1101	6/8/2023 11:30	87.356		15.76	15.76	1007.1	56.4	330000		0	23.847	59.8	0.1	20.65					
1102	6/8/2023 11:35	87.501		15.76	15.76	1007.2	56.1	330300		0	23.826	59.7	-0.1	20.73					
1103	6/8/2023 11:40	87.648		15.76	15.76	1007.2	56	330600		0	23.805	59.8	0.1	20.8					
1104	6/8/2023 11:45	87.762		15.76	15.76	1007.3	55.9	330900		0	23.789	59.8	0.1	20.84					
1105	6/8/2023 11:50	87.793		15.77	15.77	1007.3	55.6	331200		0	23.784	59.7	-0.1	20.87					
1106	6/8/2023 11:55	87.689		15.76	15.76	1007.2	55.6	331500		0	23.8	59.6	0	20.91					
1107	6/8/2023 12:00	87.486		15.76	15.76	1007.2	55.4	331800		0	23.828	59.6	0	20.95					
1108	6/8/2023 12:05	87.516		15.75	15.75	1007.2	55.2	332100		0	23.825	59.7	-0.1	20.99					
1109	6/8/2023 12:10	87.617		15.76	15.76	1007.3	55.1	332400		0	23.81	59.6	-0.3	21.03					
1110	6/8/2023 12:15	87.685		15.75	15.75	1007.2	55.3	332700		0	23.802	59.6	0	21.1					
1111	6/8/2023 12:20	87.369		15.76	15.76	1007.2	55.1	333000		0	23.844	59.6	0.1	21.19					
1112	6/8/2023 12:25	87.607		15.75	15.75	1007.2	54.9	333300		0	23.812	59.5	-0.3	21.28					
1113	6/8/2023 12:30	87.674		15.75	15.75	1007.3	55	333600		0	23.802	59.5	0.1	21.21					
1114	6/8/2023 12:35	87.483		15.75	15.75	1007.2	54.8	333900		0	23.829	59.5	0.1	21.07					
1115	6/8/2023 12:40	87.773		15.75	15.75	1007.2	54.8	334200		0	23.79	59.5	0	20.88					
1116	6/8/2023 12:45	87.55		15.75	15.75	1007.2	54.7	334500		0	23.821	59.6	-0.3	20.69					
1117	6/8/2023 12:50	87.805		15.75	15.75	1007.2	54.6	334800		0	23.785	59.7	-0.3	20.64					
1118	6/8/2023 12:55	87.465		15.75	15.75	1007.2	54.5	335100		0	23.831	59.7	0.1	20.51					
1119	6/8/2023 13:00	87.665		15.75	15.75	1007.2	54.5	335400		0	23.805	59.8	0.1	20.57					
1120	6/8/2023 13:05	87.794		15.75	15.75	1007.1	54.1	335700		0	23.788	59.8	0	20.68					
1121	6/8/2023 13:10	87.567		15.74	15.74	1007.1	53.9	336000		0	23.82	59.7	0.1	20.82					
1122	6/8/2023 13:15	87.912		15.74	15.74	1007.2	53.6	336300		0	23.771	59.7	-0.1	20.95					
1123	6/8/2023 13:20	87.538		15.75	15.75	1007.2	53.2	336600		0	23.822	59.6	0.1	21.09					
1124	6/8/2023 13:25	87.528		15.75	15.75	1007.1	53	336900		0	23.824	59.5	0.1	21.15					
1125	6/8/2023 13:30	87.646		15.75	15.75	1007.2	52.9	337200		0	23.807	59.5	-0.3	21.19					
1126	6/8/2023 13:35	87.575		15.74	15.74	1007.2	52.6	337500		0	23.817	59.5	-0.3	21.21					
1127	6/8/2023 13:40	87.632		15.75	15.75	1007.3	52.7	337800		0	23.808	59.5	0.1	21.24					
1128	6/8/2023 13:45	87.627		15.74	15.74	1007.3	52.6	338100		0	23.809	59.5	0	21.27					
1129	6/8/2023 13:50	87.458		15.74	15.74	1007.3	52.6	338400		0	23.833	59.4	-0.1	21.44					
1130	6/8/2023 13:55	87.735		15.74	15.74	1007.3	52.5	338700		0	23.795	59.4	-0.1	21.42					
1131	6/8/2023 14:00	87.658		15.75	15.75	1007.3	52.5	339000		0	23.804	59.4	0	21.44					
1132	6/8/2023 14:05	87.647		15.74	15.74	1007.2	52.4	339300		0	23.808	59.4	-0.2	21.52					
1133	6/8/2023 14:10	87.55		15.74	15.74	1007.3	52.3	339600		0	23.82	59.4	-0.1	21.54					
1134	6/8/2023 14:15	87.603		15.74	15.74	1007.4	52.6	339900		0	23.811	59.4	-0.1	21.51					
1135	6/8/2023 14:20	87.556		15.74	15.74	1007.3	52.9	340200		0	23.819	59.3	-0.2	21.45					
1136	6/8/2023 14:25	87.402		15.74	15.74	1007.3	53.1	340500		0	23.841	59.3	0	21.37					
1137	6/8/2023 14:30	87.466		15.74	15.74	1007.4	53.3	340800		0	23.831	59.3	-0.1	21.26					
1138	6/8/2023 14:35	87.738		15.74	15.74	1007.5	53.5	341100		0	23.791	59.4	0	21.21					
1139	6/8/2023 14:40	87.608		15.74	15.74	1007.5	53.6	341400		0	23.81	59.5	0.1	21.11					
1140	6/8/2023 14:45	88.07		15.74	15.74	1007.4	53.6	341700		0	23.746	59.5	0	20.99					
1141	6/8/2023 14:50	87.564		15.74	15.74	1007.3	53.6	342000		0	23.818	59.6	0	20.88					
1142	6/8/2023 14:55	87.726		15.73	15.73	1007.3	53.7	342300		0	23.797	59.6	-0.1	20.74					
1143	6/8/2023 15:00	87.435		15.73	15.73	1007.3	53.8	342600		0	23.837	59.7	-0.1	20.61					
1144	6/8/2023 15:05	87.804		15.74	15.74	1007.2	53.9	342900		0	23.786	59.7	-0.2	20.48					
1145	6/8/2023 15:10	87.397		15.74	15.74	1007.2	54.2	343200		0	23.843	59.7	-0.1	20.37					
1146	6/8/2023 15:15	87.788		15.74	15.74	1007.2	54.3	343500		0	23.789	59.8	-0.1	20.28					
1147	6/8/2023 15:20	87.779		15.74	15.74	1007.2	54.4	343800		0	23.789	59.9	0.1	20.2					
1148	6/8/2023 15:25	87.914		15.74	15.74	1007.2	54.6	344100		0	23.771	59.9	0.2	20.12					
1149	6/8/2023 15:30	87.947		15.73	15.73	1007.2	54.8	344400		0	23.767	60	-0.1	20.06					
1150	6/8/2023 15:35	87.897		15.74	15.74	1007.3	54.9	344700		0	23.773	60	0	19.98					
1151	6/8/2023 15:40	87.472		15.74	15.74	1007.4	55.1	345000		0	23.83	60.1	0	19.91					
1152	6/8/2023 15:45	87.608		15.73	15.73	1007.4	55.2	345300		0	23.812	60	0	19.83					
1153	6/8/2023 15:50	87.867		15.73	15.73	1007.3	55.4	345600		0	23.777	60.1	-0.1	19.75					
1154	6/8/2023 15:55	87.791		15.74	15.74	1007.3	55.5	345900		0	23.787	60.1	0.1	19.7					
1155	6/8/2023 16:00	87.787		15.73	15.73	1007.3	55.6	346200		0	23.788	60.2	-0.1	19.61					
1156	6/8/2023 16:05	87.819		15.73	15.73	1007.2	55.7	346500		0	23.784	60.2	-0.2	19.57					
1157	6/8/2023 16:10	88.222		15.73	15.73	1007.3	55.7	346800		0	23.728	60.3	0	19.51					
1158	6/8/2023 16:15	88.09		15.73	15.73	1007.3	55.8	347100		0	23.747	60.3	0.1	19.46					
1159	6/8/2023 16:20	87.997		15.73	15.73	1007.3	56	347400		0	23.759	60.3	0.1	19.45					
1160	6/8/2023 16:25	87.969		15.73	15.73	1007.3	56	347700		0	23.763	60.3	0.2	19.38					
1161	6/8/2023 16:30	88.105		15.74	15.74	1007.4	56	348000		0	23.742	60.3	-0.1	19.32					
1162	6/8/2023 16:35	87.914		15.73	15.73	1007.4	56.1	348300		0	23.769	60.4	0.2	19.26					
1163	6/8/2023 16:40	87.921		15.74	15.74	1007.3	56.1	348600		0	23.768	60.3	0.1	19.18					
1164	6/8/2023 16:45	87.846		15.73	15.73	1007.3	56.1	348900		0	23.78	60.4	0	19.05					
1165	6/8/2023 16:50	87.92		15.73	15.73	1007.3	56.2	349200		0	23.769	60.5	0	18.89					
1166	6/8/2023 16:55	87.557		15.73	15.73	1007.4	56.4	349500		0	23.818	60.5	0	18.86					
1167	6/8/2023 17:00	87.873		15.74	15.74	1007.4	56.4	349800		0	23.774	60.6	0.1	18.81					
1168	6/8/2023 17:05	87.999		15.73	15.73	1007.4	56.4	350100		0	23.758	60.6	0	18.77					
1169	6/8/2023 17:10	87.728		15.74	15.74	1007.5	56.4	350400		0	23.794	60.6	0.1	18.68					
1170	6/8/2023 17:15	87.626		15.73	15.73	1007.5	56.6	350700		0	23.809	60.6	-0.1	18.61					
1171	6/8/2023 17:20	87.52		15.74	15.74	1007.5	56.7	351000		0	23.822	60.6	-0.3	18.57					
1172	6/8/2023 17:25	87.773		15.73	15.73	1007.4	56.7	351300		0	23.788	60.7	0.1	18.5					
1173	6/8/2023 17:30	87.588		15.73	15.73	1007.5	56.8	351600		0	23.813	60.7	0.1	18.46					
1174	6/8/2023 17:35	88.044		15.74	15.74	1007.6	56.8	351900		0	23.749	60.7	0.1	18.35					
1175	6/8/2023 17:40	87.875		15.73	15.73	1007.5	56.9	352200		0	23.773	60.8	0.2	18.25					
1176	6/8/2023 17:45	87.512		15.73	15.73	1007.5	57	352500		0	23.823	60.8	0	18.19					
1177	6/8/2023 17:50	87.65		15.74	15.74	1007.5	57	352800		0	23.804	60.8	-0.1	18.1					
1178	6/8/2023 17:55	88.025		15.73	15.73	1007.4	57.1	353100		0	23.753	60.9	-0.1	18.01					
