#Log_File	LOG006																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
951	6/12/2023 22:25	0.827		16.57	16.57	1008.2	83.3	285000		0	54	136.3	0.2	15.98					
952	6/12/2023 22:30	0.823		16.57	16.57	1008.3	83.4	285300		0	54.004	136.5	0	15.92					
953	6/12/2023 22:35	0.806		16.58	16.58	1008.3	83.4	285600		0	54.019	136.4	0.2	15.88					
954	6/12/2023 22:40	0.797		16.57	16.57	1008.3	83.5	285900		0	54.027	136.5	0.3	15.81					
955	6/12/2023 22:45	0.814		16.58	16.58	1008.2	83.5	286200		0	54.012	136.6	0.2	15.79					
956	6/12/2023 22:50	0.82		16.58	16.58	1008.2	83.5	286500		0	54.007	136.6	0.3	15.73					
957	6/12/2023 22:55	0.824		16.58	16.58	1008.1	83.6	286800		0	54.003	136.7	0.1	15.66					
958	6/12/2023 23:00	0.809		16.58	16.58	1008.2	83.6	287100		0	54.016	136.7	0.1	15.59					
959	6/12/2023 23:05	0.811		16.59	16.59	1008.2	83.6	287400		0	54.015	136.9	0.1	15.51					
960	6/12/2023 23:10	0.84		16.59	16.59	1008.4	83.8	287700		0	53.989	136.9	0.1	15.47					
961	6/12/2023 23:15	0.804		16.59	16.59	1008.4	83.8	288000		0	54.021	136.9	0.1	15.44					
962	6/12/2023 23:20	0.843		16.6	16.6	1008.4	83.8	288300		0	53.985	137	0.2	15.38					
963	6/12/2023 23:25	0.832		16.59	16.59	1008.3	83.8	288600		0	53.996	136.9	0.1	15.33					
964	6/12/2023 23:30	0.833		16.59	16.59	1008.2	83.9	288900		0	53.994	136.9	0.3	15.29					
965	6/12/2023 23:35	0.823		16.59	16.59	1008.1	83.9	289200		0	54.003	137	0.3	15.25					
966	6/12/2023 23:40	0.802		16.6	16.6	1008.2	83.9	289500		0	54.022	137.1	0.1	15.2					
967	6/12/2023 23:45	0.824		16.6	16.6	1008.3	84	289800		0	54.002	137.2	0.1	15.15					
968	6/12/2023 23:50	0.828		16.6	16.6	1008.2	84.1	290100		0	53.999	137.1	-0.1	15.12					
969	6/12/2023 23:55	0.849		16.6	16.6	1008.1	84.1	290400		0	53.98	137.3	0	15.1					
970	6/13/2023 0:00	0.828		16.6	16.6	1008.1	84.2	290700		0	53.999	137.2	-0.1	15.1					
971	6/13/2023 0:05	0.821		16.6	16.6	1008	84.2	291000		0	54.005	137.2	0.2	15.09					
972	6/13/2023 0:10	0.838		16.6	16.6	1008	84.2	291300		0	53.99	137.2	0.2	15.06					
973	6/13/2023 0:15	0.816		16.61	16.61	1008.1	84.2	291600		0	54.01	137.2	0.2	15.02					
974	6/13/2023 0:20	0.85		16.61	16.61	1008.1	84.2	291900		0	53.979	137.3	0.2	14.95					
975	6/13/2023 0:25	0.817		16.6	16.6	1008.1	84.3	292200		0	54.009	137.3	0.2	14.89					
976	6/13/2023 0:30	0.829		16.61	16.61	1008.2	84.4	292500		0	53.998	137.4	0.1	14.83					
977	6/13/2023 0:35	0.828		16.61	16.61	1008.2	84.5	292800		0	53.999	137.5	0.2	14.81					
978	6/13/2023 0:40	0.834		16.61	16.61	1008.3	84.6	293100		0	53.994	137.5	0.3	14.82					
979	6/13/2023 0:45	0.82		16.61	16.61	1008.2	84.6	293400		0	54.006	137.5	0.4	14.85					
980	6/13/2023 0:50	0.841		16.61	16.61	1008.2	84.7	293700		0	53.987	137.4	0	14.85					
981	6/13/2023 0:55	0.834		16.61	16.61	1008.2	84.7	294000		0	53.994	137.4	0	14.89					
982	6/13/2023 1:00	0.847		16.61	16.61	1008.2	84.7	294300		0	53.982	137.4	0.1	14.9					
983	6/13/2023 1:05	0.84		16.62	16.62	1008.3	84.8	294600		0	53.988	137.3	0.2	14.93					
984	6/13/2023 1:10	0.835		16.62	16.62	1008.4	84.8	294900		0	53.992	137.2	0	14.95					
985	6/13/2023 1:15	0.845		16.62	16.62	1008.4	84.8	295200		0	53.983	137.3	0.2	14.94					
986	6/13/2023 1:20	0.825		16.62	16.62	1008.4	84.8	295500		0	54.001	137.3	0.2	14.93					
987	6/13/2023 1:25	0.831		16.61	16.61	1008.3	84.9	295800		0	53.996	137.3	0.2	14.93					
988	6/13/2023 1:30	0.831		16.62	16.62	1008.4	84.9	296100		0	53.996	137.3	0.2	14.93					
989	6/13/2023 1:35	0.835		16.62	16.62	1008.5	84.9	296400		0	53.992	137.2	0.6	14.92					
990	6/13/2023 1:40	0.831		16.62	16.62	1008.4	84.9	296700		0	53.996	137.2	0.5	14.91					
991	6/13/2023 1:45	0.843		16.62	16.62	1008.4	84.9	297000		0	53.985	137.3	0.3	14.87					
992	6/13/2023 1:50	0.843		16.62	16.62	1008.1	84.9	297300		0	53.985	137.3	0	14.8					
993	6/13/2023 1:55	0.846		16.63	16.63	1008.1	84.9	297600		0	53.983	137.4	0	14.72					
994	6/13/2023 2:00	0.858		16.62	16.62	1008.3	84.9	297900		0	53.972	137.4	0.2	14.66					
995	6/13/2023 2:05	0.834		16.61	16.61	1008.1	84.9	298200		0	53.993	137.5	0.3	14.59					
996	6/13/2023 2:10	0.836		16.62	16.62	1008	85	298500		0	53.992	137.5	0.2	14.52					
997	6/13/2023 2:15	0.834		16.62	16.62	1008.1	85	298800		0	53.993	137.5	0.1	14.47					
998	6/13/2023 2:20	0.849		16.63	16.63	1008.3	85.1	299100		0	53.979	137.6	0.2	14.45					
999	6/13/2023 2:25	0.853		16.63	16.63	1008.2	85.1	299400		0	53.976	137.6	0.2	14.42					
1000	6/13/2023 2:30	0.855		16.63	16.63	1008.1	85.1	299700		0	53.974	137.6	0.2	14.39					
1001	6/13/2023 2:35	0.826		16.63	16.63	1008.2	85.1	300000		0	54	137.7	0.1	14.38					
1002	6/13/2023 2:40	0.83		16.63	16.63	1008.3	85.1	300300		0	53.996	137.7	-0.1	14.37					
1003	6/13/2023 2:45	0.852		16.63	16.63	1008.3	85.1	300600		0	53.977	137.6	0	14.34					
1004	6/13/2023 2:50	0.845		16.63	16.63	1008.3	85.1	300900		0	53.983	137.8	0.1	14.3					
1005	6/13/2023 2:55	0.855		16.63	16.63	1008.3	85.1	301200		0	53.974	137.7	0.2	14.27					
1006	6/13/2023 3:00	0.838		16.63	16.63	1008.5	85.2	301500		0	53.989	137.8	0.3	14.23					
1007	6/13/2023 3:05	0.843		16.63	16.63	1008.6	85.2	301800		0	53.985	137.9	0.2	14.19					
1008	6/13/2023 3:10	0.855		16.63	16.63	1008.7	85.2	302100		0	53.974	137.9	0.1	14.12					
1009	6/13/2023 3:15	0.841		16.63	16.63	1008.8	85.2	302400		0	53.986	137.9	0.2	14.06					
1010	6/13/2023 3:20	0.841		16.63	16.63	1008.8	85.2	302700		0	53.986	137.9	0	14					
1011	6/13/2023 3:25	0.852		16.62	16.62	1009	85.3	303000		0	53.977	138	0.1	13.95					
1012	6/13/2023 3:30	0.852		16.63	16.63	1009.1	85.3	303300		0	53.977	138.1	0.1	13.89					
1013	6/13/2023 3:35	0.847		16.63	16.63	1009	85.3	303600		0	53.981	138.1	0.1	13.83					
1014	6/13/2023 3:40	0.843		16.63	16.63	1009.1	85.4	303900		0	53.984	138.3	0.2	13.77					
1015	6/13/2023 3:45	0.842		16.63	16.63	1009.2	85.4	304200		0	53.985	138.2	0.1	13.71					
1016	6/13/2023 3:50	0.843		16.63	16.63	1009.2	85.5	304500		0	53.984	138.3	0	13.66					
1017	6/13/2023 3:55	0.862		16.63	16.63	1009.2	85.5	304800		0	53.967	138.4	0.2	13.64					
1018	6/13/2023 4:00	0.844		16.63	16.63	1009.2	85.4	305100		0	53.983	138.3	0.3	13.59					
1019	6/13/2023 4:05	0.846		16.63	16.63	1009.4	85.5	305400		0	53.981	138.4	0.3	13.55					
1020	6/13/2023 4:10	0.852		16.62	16.62	1009.4	85.5	305700		0	53.976	138.4	0.2	13.5					
1021	6/13/2023 4:15	0.866		16.63	16.63	1009.5	85.5	306000		0	53.963	138.5	0.2	13.42					
1022	6/13/2023 4:20	0.836		16.64	16.64	1009.6	85.6	306300		0	53.99	138.6	0.3	13.39					
1023	6/13/2023 4:25	0.859		16.63	16.63	1009.6	85.6	306600		0	53.97	138.6	0.2	13.33					
1024	6/13/2023 4:30	0.87		16.63	16.63	1009.5	85.6	306900		0	53.96	138.7	0.1	13.27					
1025	6/13/2023 4:35	0.854		16.63	16.63	1009.5	85.7	307200		0	53.974	138.7	-0.1	13.21					
1026	6/13/2023 4:40	0.852		16.63	16.63	1009.5	85.8	307500		0	53.976	138.7	0.4	13.17					
1027	6/13/2023 4:45	0.858		16.63	16.63	1009.4	85.8	307800		0	53.971	138.8	0.3	13.15					
1028	6/13/2023 4:50	0.855		16.63	16.63	1009.5	85.8	308100		0	53.974	138.8	0.2	13.1					
1029	6/13/2023 4:55	0.878		16.63	16.63	1009.4	85.9	308400		0	53.952	138.9	0.3	13.04					
1030	6/13/2023 5:00	0.87		16.63	16.63	1009.5	85.9	308700		0	53.959	138.9	0.2	13.02					
1031	6/13/2023 5:05	0.874		16.63	16.63	1009.6	85.9	309000		0	53.956	138.8	0.2	13					
1032	6/13/2023 5:10	0.855		16.63	16.63	1009.5	86	309300		0	53.973	138.8	0.3	12.98					
1033	6/13/2023 5:15	0.859		16.63	16.63	1009.5	86	309600		0	53.969	138.9	0.2	12.97					
1034	6/13/2023 5:20	0.866		16.62	16.62	1009.7	86	309900		0	53.964	138.8	0.2	12.99					
1035	6/13/2023 5:25	0.863		16.63	16.63	1009.9	86	310200		0	53.965	138.8	0.3	13.01					
1036	6/13/2023 5:30	0.85		16.63	16.63	1010	86.1	310500		0	53.977	138.8	0.1	13.04					
1037	6/13/2023 5:35	0.856		16.62	16.62	1009.7	86.1	310800		0	53.972	138.9	0	13.04					
1038	6/13/2023 5:40	0.865		16.63	16.63	1009.8	86.1	311100		0	53.964	138.7	0.2	13.1					
1039	6/13/2023 5:45	0.863		16.63	16.63	1009.9	86.2	311400		0	53.966	138.7	0.2	13.14					
1040	6/13/2023 5:50	0.851		16.63	16.63	1010	86.2	311700		0	53.977	138.8	0.2	13.18					
1041	6/13/2023 5:55	0.881		16.62	16.62	1009.9	86.3	312000		0	53.95	138.7	0.3	13.23					
1042	6/13/2023 6:00	0.871		16.63	16.63	1010.1	86.3	312300		0	53.959	138.6	0	13.3					
1043	6/13/2023 6:05	0.869		16.62	16.62	1010.3	86.4	312600		0	53.96	138.6	-0.1	13.37					
1044	6/13/2023 6:10	0.84		16.62	16.62	1010.4	86.4	312900		0	53.986	138.4	0.2	13.46					
1045	6/13/2023 6:15	0.868		16.62	16.62	1010.6	86.5	313200		0	53.961	138.3	0.3	13.57					
1046	6/13/2023 6:20	0.86		16.62	16.62	1010.6	86.5	313500		0	53.968	138.2	0.3	13.7					
1047	6/13/2023 6:25	0.842		16.62	16.62	1010.5	86.5	313800		0	53.984	138.2	0.1	13.83					
1048	6/13/2023 6:30	0.88		16.62	16.62	1010.5	86.6	314100		0	53.951	138	0.2	13.96					
1049	6/13/2023 6:35	0.862		16.62	16.62	1010.6	86.6	314400		0	53.966	137.8	0.3	14.11					
1050	6/13/2023 6:40	0.884		16.61	16.61	1010.7	86.6	314700		0	53.947	137.7	0.2	14.28					
1051	6/13/2023 6:45	0.87		16.62	16.62	1010.8	86.6	315000		0	53.959	137.5	0.3	14.42					
1052	6/13/2023 6:50	0.852		16.61	16.61	1011	86.7	315300		0	53.975	137.3	0.1	14.58					
1053	6/13/2023 6:55	0.867		16.62	16.62	1010.9	86.7	315600		0	53.962	137.2	0.3	14.79					
1054	6/13/2023 7:00	0.875		16.62	16.62	1010.9	86.7	315900		0	53.954	137	0.1	14.88					
1055	6/13/2023 7:05	0.861		16.61	16.61	1011	86.8	316200		0	53.967	137.1	0.2	15.05					
1056	6/13/2023 7:10	0.86		16.61	16.61	1011.2	86.8	316500		0	53.968	136.7	0.2	15.2					
1057	6/13/2023 7:15	0.89		16.61	16.61	1011	86.7	316800		0	53.941	136.7	0	15.31					
1058	6/13/2023 7:20	0.886		16.61	16.61	1011	86.8	317100		0	53.945	136.5	0.2	15.4					
1059	6/13/2023 7:25	0.885		16.61	16.61	1011	86.8	317400		0	53.945	136.3	0	15.58					
1060	6/13/2023 7:30	0.896		16.61	16.61	1010.9	86.9	317700		0	53.936	136.3	0	15.77					
1061	6/13/2023 7:35	0.855		16.61	16.61	1011	87	318000		0	53.973	136	0.3	15.97					
1062	6/13/2023 7:40	0.851		16.61	16.61	1010.9	87	318300		0	53.977	135.9	0.2	16.19					
1063	6/13/2023 7:45	0.859		16.61	16.61	1011	87.1	318600		0	53.969	135.6	0	16.42					
1064	6/13/2023 7:50	0.853		16.61	16.61	1010.8	87.5	318900		0	53.974	135.4	0.1	17.01					
1065	6/13/2023 7:55	0.886		16.6	16.6	1010.8	87.1	319200		0	53.945	134.9	0.1	17.34					
1066	6/13/2023 8:00	0.871		16.61	16.61	1010.9	87.1	319500		0	53.959	134.5	0.2	17.73					
1067	6/13/2023 8:05	0.869		16.6	16.6	1011.1	86.3	319800		0	53.96	133.7	0	18.18					
1068	6/13/2023 8:10	0.877		16.6	16.6	1011	86.2	320100		0	53.953	133.5	-0.1	18.31					
1069	6/13/2023 8:15	0.876		16.59	16.59	1010.9	86	320400		0	53.955	133.4	0	18.38					
1070	6/13/2023 8:20	0.86		16.6	16.6	1010.9	86	320700		0	53.969	133.3	0	18.48					
1071	6/13/2023 8:25	0.878		16.6	16.6	1011	85.9	321000		0	53.952	133.2	-0.1	18.57					
1072	6/13/2023 8:30	0.865		16.6	16.6	1010.8	85.9	321300		0	53.964	133.1	-0.1	18.68					
1073	6/13/2023 8:35	0.869		16.6	16.6	1010.9	85.6	321600		0	53.96	132.9	-0.1	18.77					
1074	6/13/2023 8:40	0.866		16.59	16.59	1010.9	85.4	321900		0	53.963	132.8	-0.2	18.85					
1075	6/13/2023 8:45	0.87		16.59	16.59	1011	85.1	322200		0	53.959	132.9	0.1	18.94					
1076	6/13/2023 8:50	0.855		16.59	16.59	1011	85.1	322500		0	53.973	132.6	0	19.05					
1077	6/13/2023 8:55	0.854		16.59	16.59	1010.9	84.9	322800		0	53.974	132.5	0.1	19.19					
1078	6/13/2023 9:00	0.858		16.58	16.58	1010.9	84.8	323100		0	53.971	132.4	0.2	19.31					
1079	6/13/2023 9:05	0.861		16.59	16.59	1010.9	84.8	323400		0	53.968	132.3	-0.1	19.48					
1080	6/13/2023 9:10	0.859		16.59	16.59	1010.9	84.7	323700		0	53.969	132.2	0	19.57					
1081	6/13/2023 9:15	0.856		16.59	16.59	1010.9	84.5	324000		0	53.972	132	0	19.65					
1082	6/13/2023 9:20	0.865		16.59	16.59	1010.8	84.4	324300		0	53.964	132.1	0.1	19.66					
1083	6/13/2023 9:25	0.871		16.59	16.59	1010.9	84.3	324600		0	53.958	132	0	19.78					
1084	6/13/2023 9:30	0.856		16.59	16.59	1010.8	84.1	324900		0	53.973	131.9	0	19.85					
1085	6/13/2023 9:35	0.882		16.58	16.58	1010.7	83.7	325200		0	53.949	131.6	-0.1	19.82					
1086	6/13/2023 9:40	0.856		16.58	16.58	1010.7	83.9	325500		0	53.973	131.8	0	19.92					
1087	6/13/2023 9:45	0.856		16.58	16.58	1010.7	82.8	325800		0	53.973	131.7	0	19.82					
1088	6/13/2023 9:50	0.858		16.58	16.58	1010.6	83	326100		0	53.971	131.8	0.1	19.75					
1089	6/13/2023 9:55	0.853		16.58	16.58	1010.6	83.2	326400		0	53.975	132	0	19.93					
1090	6/13/2023 10:00	0.871		16.58	16.58	1010.6	83.2	326700		0	53.959	131.7	0	20.12					
1091	6/13/2023 10:05	0.88		16.57	16.57	1010.6	83.1	327000		0	53.951	131.5	-0.1	20.29					
1092	6/13/2023 10:10	0.877		16.58	16.58	1010.5	83	327300		0	53.954	131.3	-0.2	20.26					
1093	6/13/2023 10:15	0.865		16.57	16.57	1010.6	83	327600		0	53.964	131.4	0.2	20.36					
1094	6/13/2023 10:20	0.863		16.58	16.58	1010.5	82.2	327900		0	53.967	131.2	-0.1	20.52					
1095	6/13/2023 10:25	0.866		16.57	16.57	1010.5	81.2	328200		0	53.964	131.1	0.1	20.46					
1096	6/13/2023 10:30	0.865		16.57	16.57	1010.5	81	328500		0	53.965	131.2	0.1	20.31					
1097	6/13/2023 10:35	0.871		16.57	16.57	1010.4	81.2	328800		0	53.959	131.4	0.1	20.18					
1098	6/13/2023 10:40	0.852		16.57	16.57	1010.4	81.4	329100		0	53.976	131.4	-0.1	20.2					
1099	6/13/2023 10:45	0.842		16.57	16.57	1010.3	81.7	329400		0	53.985	131.3	0.1	20.38					
1100	6/13/2023 10:50	0.872		16.57	16.57	1010.3	81	329700		0	53.959	131.3	0.1	20.62					
1101	6/13/2023 10:55	0.857		16.57	16.57	1010.2	81.3	330000		0	53.972	131.1	-0.1	20.91					
1102	6/13/2023 11:00	0.858		16.56	16.56	1010	80.6	330300		0	53.971	130.8	-0.1	21.1					
1103	6/13/2023 11:05	0.863		16.56	16.56	1010	80.4	330600		0	53.967	130.6	0.1	21.33					
1104	6/13/2023 11:10	0.86		16.56	16.56	1009.9	79.5	330900		0	53.97	130.3	0	21.58					
1105	6/13/2023 11:15	0.856		16.56	16.56	1009.8	79.5	331200		0	53.974	130	0	21.65					
1106	6/13/2023 11:20	0.864		16.55	16.55	1009.8	79.3	331500		0	53.967	129.9	0.2	21.83					
1107	6/13/2023 11:25	0.861		16.56	16.56	1009.8	78	331800		0	53.969	129.6	0.1	21.94					
1108	6/13/2023 11:30	0.845		16.56	16.56	1009.7	76.5	332100		0	53.983	129.9	-0.1	21.97					
1109	6/13/2023 11:35	0.863		16.56	16.56	1009.8	77.2	332400		0	53.967	129.7	0	22.15					
1110	6/13/2023 11:40	0.863		16.55	16.55	1009.6	76.3	332700		0	53.968	129.4	0.1	22.32					
1111	6/13/2023 11:45	0.872		16.55	16.55	1009.5	76.9	333000		0	53.96	129.3	-0.1	22.45					
1112	6/13/2023 11:50	0.856		16.56	16.56	1009.5	76.1	333300		0	53.974	129	-0.4	22.35					
1113	6/13/2023 11:55	0.863		16.56	16.56	1009.5	75.5	333600		0	53.967	129	0.1	22.16					
1114	6/13/2023 12:00	0.842		16.55	16.55	1009.4	76.4	333900		0	53.987	129.5	0	22.19					
1115	6/13/2023 12:05	0.848		16.55	16.55	1009.2	75.6	334200		0	53.982	129.4	0.1	22.33					
1116	6/13/2023 12:10	0.848		16.55	16.55	1009.2	75.1	334500		0	53.981	129.2	-0.1	22.46					
1117	6/13/2023 12:15	0.851		16.55	16.55	1009.2	75.2	334800		0	53.978	129.1	-0.1	22.63					
1118	6/13/2023 12:20	0.881		16.55	16.55	1009	75.2	335100		0	53.952	128.8	-0.1	22.64					
1119	6/13/2023 12:25	0.842		16.55	16.55	1008.8	75.5	335400		0	53.987	128.8	-0.1	22.89					
1120	6/13/2023 12:30	0.84		16.55	16.55	1008.8	75.2	335700		0	53.989	128.6	0	22.83					
1121	6/13/2023 12:35	0.854		16.55	16.55	1008.9	75.8	336000		0	53.976	128.8	-0.1	22.84					
1122	6/13/2023 12:40	0.85		16.54	16.54	1008.8	75	336300		0	53.98	128.5	0	22.97					
1123	6/13/2023 12:45	0.855		16.55	16.55	1008.8	75.1	336600		0	53.976	128.5	0	22.77					
1124	6/13/2023 12:50	0.839		16.54	16.54	1008.8	75.3	336900		0	53.99	128.6	-0.2	22.65					
1125	6/13/2023 12:55	0.833		16.54	16.54	1008.7	75.5	337200		0	53.996	128.7	0	22.41					
1126	6/13/2023 13:00	0.846		16.54	16.54	1008.9	75.7	337500		0	53.984	129	0	22.23					
1127	6/13/2023 13:05	0.859		16.54	16.54	1008.8	75.9	337800		0	53.972	129.2	-0.1	22.36					
1128	6/13/2023 13:10	0.851		16.54	16.54	1008.6	75.6	338100		0	53.979	129	0	22.56					
1129	6/13/2023 13:15	0.847		16.53	16.53	1008.6	75.8	338400		0	53.983	128.4	0	23.84					
1130	6/13/2023 13:20	0.827		16.55	16.55	1008.6	75.3	338700		0	54.001	128.1	0.2	23.62					
1131	6/13/2023 13:25	0.847		16.54	16.54	1008.5	74.6	339000		0	53.983	127.8	0	23.62					
1132	6/13/2023 13:30	0.848		16.53	16.53	1008.3	72.6	339300		0	53.982	127.8	0.2	23.3					
1133	6/13/2023 13:35	0.827		16.54	16.54	1008.5	73.5	339600		0	54.001	128.4	0.1	23.06					
1134	6/13/2023 13:40	0.825		16.54	16.54	1008.3	73.7	339900		0	54.003	128.5	0	23.15					
1135	6/13/2023 13:45	0.855		16.53	16.53	1008.3	72.3	340200		0	53.977	128.1	0	23.17					
1136	6/13/2023 13:50	0.84		16.53	16.53	1008.4	71.4	340500		0	53.989	128.3	0	22.79					
1137	6/13/2023 13:55	0.841		16.53	16.53	1008.4	71.8	340800		0	53.989	128.7	0.1	22.58					
1138	6/13/2023 14:00	0.857		16.53	16.53	1008.3	72.4	341100		0	53.974	128.8	-0.1	22.74					
1139	6/13/2023 14:05	0.826		16.53	16.53	1008.1	73.1	341400		0	54.003	128.7	0.2	23.12					
1140	6/13/2023 14:10	0.812		16.53	16.53	1008.1	71.9	341700		0	54.015	128.4	-0.1	23.55					
1141	6/13/2023 14:15	0.812		16.54	16.54	1008	70.1	342000		0	54.015	127.8	-0.2	23.55					
1142	6/13/2023 14:20	0.832		16.53	16.53	1007.9	70.5	342300		0	53.997	128	0	23.56					
1143	6/13/2023 14:25	0.827		16.54	16.54	1008	70.4	342600		0	54.002	127.6	0	23.66					
1144	6/13/2023 14:30	0.826		16.53	16.53	1008	70.3	342900		0	54.002	127.8	-0.1	23.74					
1145	6/13/2023 14:35	0.819		16.53	16.53	1007.8	69.6	343200		0	54.009	127.5	0.1	23.84					
1146	6/13/2023 14:40	0.826		16.53	16.53	1007.8	69.2	343500		0	54.003	127.4	0.1	23.77					
1147	6/13/2023 14:45	0.853		16.53	16.53	1007.8	69	343800		0	53.979	127.6	-0.1	23.51					
1148	6/13/2023 14:50	0.839		16.53	16.53	1007.8	69.5	344100		0	53.991	128	-0.1	23.45					
1149	6/13/2023 14:55	0.84		16.53	16.53	1007.7	69.6	344400		0	53.99	128	0	23.5					
1150	6/13/2023 15:00	0.819		16.53	16.53	1007.7	70	344700		0	54.009	128	0	23.5					
1151	6/13/2023 15:05	0.82		16.53	16.53	1007.8	70.3	345000		0	54.008	128.1	0	23.45					
1152	6/13/2023 15:10	0.81		16.53	16.53	1007.7	69.9	345300		0	54.017	128.1	0	23.41					
1153	6/13/2023 15:15	0.801		16.53	16.53	1007.7	70	345600		0	54.025	128.1	0.2	23.39					
1154	6/13/2023 15:20	0.811		16.53	16.53	1007.6	70.1	345900		0	54.016	128	0.1	23.36					
1155	6/13/2023 15:25	0.801		16.53	16.53	1007.6	70.2	346200		0	54.025	128.1	-0.1	23.08					
1156	6/13/2023 15:30	0.808		16.53	16.53	1007.4	70.4	346500		0	54.019	128.3	0	23.11					
1157	6/13/2023 15:35	0.83		16.54	16.54	1007.5	70.6	346800		0	53.999	128.4	0.2	23.06					
1158	6/13/2023 15:40	0.815		16.53	16.53	1007.5	70	347100		0	54.013	128.5	0.1	23.05					
1159	6/13/2023 15:45	0.826		16.53	16.53	1007.5	70.3	347400		0	54.003	128.6	0	22.96					
1160	6/13/2023 15:50	0.812		16.53	16.53	1007.5	70	347700		0	54.015	128.5	0.1	22.96					
1161	6/13/2023 15:55	0.792		16.53	16.53	1007.5	70.1	348000		0	54.033	128.6	0.2	22.93					
1162	6/13/2023 16:00	0.801		16.54	16.54	1007.4	69.8	348300		0	54.025	128.6	0	22.92					
1163	6/13/2023 16:05	0.814		16.53	16.53	1007.5	70.1	348600		0	54.014	128.7	0.2	22.94					
1164	6/13/2023 16:10	0.808		16.53	16.53	1007.5	70	348900		0	54.019	128.6	0	22.91					
1165	6/13/2023 16:15	0.805		16.53	16.53	1007.5	70.3	349200		0	54.022	128.6	0.1	22.9					
1166	6/13/2023 16:20	0.807		16.53	16.53	1007.4	70.6	349500		0	54.02	128.6	0	22.9					
1167	6/13/2023 16:25	0.823		16.54	16.54	1007.5	70.2	349800		0	54.006	128.6	0.1	22.87					
1168	6/13/2023 16:30	0.834		16.54	16.54	1007.4	70.1	350100		0	53.996	128.7	0.3	22.86					
1169	6/13/2023 16:35	0.831		16.54	16.54	1007.4	70.1	350400		0	53.999	128.6	0.1	22.8					
1170	6/13/2023 16:40	0.826		16.53	16.53	1007.4	70.2	350700		0	54.003	128.7	0	22.72					
1171	6/13/2023 16:45	0.833		16.53	16.53	1007.5	70.4	351000		0	53.996	128.8	0	22.7					
1172	6/13/2023 16:50	0.819		16.53	16.53	1007.4	70.6	351300		0	54.01	128.7	-0.1	22.63					
1173	6/13/2023 16:55	0.867		16.54	16.54	1007.4	70.8	351600		0	53.966	128.9	-0.2	22.56					
1174	6/13/2023 17:00	0.846		16.54	16.54	1007.3	71.1	351900		0	53.985	128.9	-0.1	22.45					
1175	6/13/2023 17:05	0.86		16.53	16.53	1007.3	71.3	352200		0	53.972	129.1	-0.3	22.37					
1176	6/13/2023 17:10	0.874		16.53	16.53	1007.4	71.4	352500		0	53.96	129.2	0	22.32					
1177	6/13/2023 17:15	0.866		16.54	16.54	1007.3	71.3	352800		0	53.967	129.1	0	22.27					
1178	6/13/2023 17:20	0.927		16.54	16.54	1007.4	71.1	353100		0	53.913	129.2	0.1	22.25					
1179	6/13/2023 17:25	0.917		16.53	16.53	1007.3	71	353400		0	53.922	129.2	-0.2	22.2					
1180	6/13/2023 17:30	0.979		16.54	16.54	1007.3	71.2	353700		0	53.866	129.1	-0.2	22.11					
1181	6/13/2023 17:35	0.973		16.54	16.54	1007.2	71.3	354000		0	53.872	129.2	0	22.04					
1182	6/13/2023 17:40	1.006		16.54	16.54	1007.2	71.5	354300		0	53.843	129.3	0.2	21.97					
1183	6/13/2023 17:45	1.06		16.54	16.54	1007.2	71.5	354600		0	53.795	129.2	0.1	21.88					
1184	6/13/2023 17:50	1.109		16.54	16.54	1007.3	71.7	354900		0	53.751	129.3	0	21.8					
1185	6/13/2023 17:55	1.183		16.54	16.54	1007.3	71.8	355200		0	53.686	129.3	0.3	21.7					
1186	6/13/2023 18:00	1.254		16.54	16.54	1007.3	72	355500		0	53.623	129.3	-0.2	21.6					
1187	6/13/2023 18:05	1.324		16.54	16.54	1007.4	72.2	355800		0	53.562	129.2	0	21.52					
1188	6/13/2023 18:10	1.488		16.54	16.54	1007.4	72.5	356100		0	53.418	129	0.1	21.43					
