datetime_est,plot,depth,vwc_m3m3,ec_uscm
2023-06-09 09:30,Freshwater,30,0.359224228,92.4
2023-06-09 09:30,Saltwater,5,0.342887432,1683
2023-06-09 09:30,Saltwater,15,0.295952307,1042.2
2023-06-09 09:30,Saltwater,30,0.30225801,767.8
2023-06-09 09:45,Control,5,0.262922881,71
2023-06-09 09:45,Control,15,0.271851693,46.5
2023-06-09 09:45,Control,30,0.321031594,97.66666667
2023-06-09 09:45,Freshwater,5,0.371577291,119
2023-06-09 09:45,Freshwater,15,0.332919953,86.8
2023-06-09 09:45,Freshwater,30,0.358945716,92
2023-06-09 09:45,Saltwater,5,0.342677966,1691.8
2023-06-09 09:45,Saltwater,15,0.29594998,1046.2
2023-06-09 09:45,Saltwater,30,0.301439541,765.2
2023-06-09 10:00,Control,5,0.262961671,70.66666667
2023-06-09 10:00,Control,15,0.271477369,47.5
2023-06-09 10:00,Control,30,0.321160894,95.66666667
2023-06-09 10:00,Freshwater,5,0.371526089,119.6
2023-06-09 10:00,Freshwater,15,0.332832288,86
2023-06-09 10:00,Freshwater,30,0.359328185,93
2023-06-09 10:00,Saltwater,5,0.342624435,1690.6
2023-06-09 10:00,Saltwater,15,0.296010492,1045.4
2023-06-09 10:00,Saltwater,30,0.300590816,765.8
2023-06-09 10:15,Control,5,0.2626423,70.66666667
2023-06-09 10:15,Control,15,0.271378455,46.5
2023-06-09 10:15,Control,30,0.320871262,97.33333333
2023-06-09 10:15,Freshwater,5,0.371181633,119.8
2023-06-09 10:15,Freshwater,15,0.332624373,86.6
2023-06-09 10:15,Freshwater,30,0.358614449,91.6
2023-06-09 10:15,Saltwater,5,0.342425831,1681
2023-06-09 10:15,Saltwater,15,0.295771546,1050
2023-06-09 10:15,Saltwater,30,0.300240154,751.6
2023-06-09 10:30,Control,5,0.262611268,71.66666667
2023-06-09 10:30,Control,15,0.271277601,46.5
2023-06-09 10:30,Control,30,0.321054868,95.33333333
2023-06-09 10:30,Freshwater,5,0.371488074,120
2023-06-09 10:30,Freshwater,15,0.332444388,87.2
2023-06-09 10:30,Freshwater,30,0.357813048,93.2
2023-06-09 10:30,Saltwater,5,0.342312564,1673.6
2023-06-09 10:30,Saltwater,15,0.295413902,1039.2
2023-06-09 10:30,Saltwater,30,0.300147834,753.8
2023-06-09 10:45,Control,5,0.262350082,72.33333333
2023-06-09 10:45,Control,15,0.274109271,46.5
2023-06-09 10:45,Control,30,0.320961772,97.33333333
2023-06-09 10:45,Freshwater,5,0.370992338,119
2023-06-09 10:45,Freshwater,15,0.332327242,86.6
2023-06-09 10:45,Freshwater,30,0.357204045,92.2
2023-06-09 10:45,Saltwater,5,0.342177575,1685.2
2023-06-09 10:45,Saltwater,15,0.295388301,1041.4
2023-06-09 10:45,Saltwater,30,0.299267301,764.2
2023-06-09 11:00,Control,5,0.262010023,72
2023-06-09 11:00,Control,15,0.271132138,46.5
2023-06-09 11:00,Control,30,0.320666968,97
2023-06-09 11:00,Freshwater,5,0.371097847,119.2
2023-06-09 11:00,Freshwater,15,0.332120103,87.2
2023-06-09 11:00,Freshwater,30,0.3567727,91.9
2023-06-09 11:00,Saltwater,5,0.341937077,1690.4
2023-06-09 11:00,Saltwater,15,0.295346408,1045.4
2023-06-09 11:00,Saltwater,30,0.299433322,762.8
2023-06-09 11:15,Control,5,0.26187943,70.66666667
2023-06-09 11:15,Control,15,0.271151533,47.5
2023-06-09 11:15,Control,30,0.320794975,97.33333333
2023-06-09 11:15,Freshwater,5,0.370515221,116.2
2023-06-09 11:15,Freshwater,15,0.331925378,86.6
2023-06-09 11:15,Freshwater,30,0.356629953,92.2
2023-06-09 11:15,Saltwater,5,0.342096116,1682.6
2023-06-09 11:15,Saltwater,15,0.295115219,1045.2
2023-06-09 11:15,Saltwater,30,0.298854575,756.4
2023-06-09 11:30,Control,5,0.261720391,70.66666667
2023-06-09 11:30,Control,15,0.270623989,47.5
2023-06-09 11:30,Control,30,0.320257087,97
2023-06-09 11:30,Freshwater,5,0.370463243,118.4
2023-06-09 11:30,Freshwater,15,0.333142608,86
2023-06-09 11:30,Freshwater,30,0.356167576,91.8
2023-06-09 11:30,Saltwater,5,0.341879667,1691
2023-06-09 11:30,Saltwater,15,0.295122977,1046.2
2023-06-09 11:30,Saltwater,30,0.29859701,761.4
2023-06-09 11:45,Control,5,0.26156911,71.66666667
2023-06-09 11:45,Control,15,0.270705448,46
2023-06-09 11:45,Control,30,0.320120029,97.33333333
2023-06-09 11:45,Freshwater,5,0.370327478,118.8
2023-06-09 11:45,Freshwater,15,0.331679449,85.6
2023-06-09 11:45,Freshwater,30,0.356038793,91.2
2023-06-09 11:45,Saltwater,5,0.341759418,1686.2
2023-06-09 11:45,Saltwater,15,0.294672237,1042.4
2023-06-09 11:45,Saltwater,30,0.298282035,755.2
2023-06-09 12:00,Control,5,0.261468256,70.66666667
2023-06-09 12:00,Control,15,0.270187602,46
2023-06-09 12:00,Control,30,0.319907977,97.66666667
2023-06-09 12:00,Freshwater,5,0.36985424,117
2023-06-09 12:00,Freshwater,15,0.331752374,86
2023-06-09 12:00,Freshwater,30,0.355678822,90.4
2023-06-09 12:00,Saltwater,5,0.341734593,1676.8
2023-06-09 12:00,Saltwater,15,0.294442601,1046
2023-06-09 12:00,Saltwater,30,0.297970163,753.6
2023-06-09 12:15,Control,5,0.261098458,72
2023-06-09 12:15,Control,15,0.269900556,45.5
2023-06-09 12:15,Control,30,0.319646791,95.66666667
2023-06-09 12:15,Freshwater,5,0.36980614,118.8
2023-06-09 12:15,Freshwater,15,0.331497912,86.6
2023-06-09 12:15,Freshwater,30,0.354830097,89.8
2023-06-09 12:15,Saltwater,5,0.341607362,1671
2023-06-09 12:15,Saltwater,15,0.294229256,1038.8
2023-06-09 12:15,Saltwater,30,0.297899565,752.2
2023-06-09 12:30,Control,5,0.260943298,71.33333333
2023-06-09 12:30,Control,15,0.270174025,48
2023-06-09 12:30,Control,30,0.320226055,98
2023-06-09 12:30,Freshwater,5,0.369723129,119.2
2023-06-09 12:30,Freshwater,15,0.331322581,85.4
2023-06-09 12:30,Freshwater,30,0.35446004,90.8
2023-06-09 12:30,Saltwater,5,0.341449874,1675
2023-06-09 12:30,Saltwater,15,0.294185035,1044.2
2023-06-09 12:30,Saltwater,30,0.294199775,753
2023-06-09 12:45,Control,5,0.260910973,70.33333333
2023-06-09 12:45,Control,15,0.270042139,47.5
2023-06-09 12:45,Control,30,0.319849792,97.33333333
2023-06-09 12:45,Freshwater,5,0.369607535,119.8
2023-06-09 12:45,Freshwater,15,0.331340424,85.8
2023-06-09 12:45,Freshwater,30,0.354206354,90.6
2023-06-09 12:45,Saltwater,5,0.341525127,1671.8
2023-06-09 12:45,Saltwater,15,0.293991861,1038.2
2023-06-09 12:45,Saltwater,30,0.293835149,752.8
2023-06-09 13:00,Control,5,0.260656252,70.66666667
2023-06-09 13:00,Control,15,0.269939346,46
2023-06-09 13:00,Control,30,0.319721785,97
2023-06-09 13:00,Freshwater,5,0.369566418,119
2023-06-09 13:00,Freshwater,15,0.330920717,86.2
2023-06-09 13:00,Freshwater,30,0.354072916,90
2023-06-09 13:00,Saltwater,5,0.341093006,1659.8
2023-06-09 13:00,Saltwater,15,0.294008153,1036
2023-06-09 13:00,Saltwater,30,0.293366566,753.2
2023-06-09 13:15,Control,5,0.260692456,71.66666667
2023-06-09 13:15,Control,15,0.270016925,47
2023-06-09 13:15,Control,30,0.319583434,97
2023-06-09 13:15,Freshwater,5,0.369396518,120.6
2023-06-09 13:15,Freshwater,15,0.330932354,85
2023-06-09 13:15,Freshwater,30,0.353542269,90
2023-06-09 13:15,Saltwater,5,0.341096885,1669.6
2023-06-09 13:15,Saltwater,15,0.293750587,1038.2
2023-06-09 13:15,Saltwater,30,0.293292865,747.2
2023-06-09 13:30,Control,5,0.260476525,71.33333333
2023-06-09 13:30,Control,15,0.26941956,47
2023-06-09 13:30,Control,30,0.319412758,98
2023-06-09 13:30,Freshwater,5,0.369084646,118.2
2023-06-09 13:30,Freshwater,15,0.330822966,85.8
2023-06-09 13:30,Freshwater,30,0.35276259,89.2
2023-06-09 13:30,Saltwater,5,0.341015426,1670.2
2023-06-09 13:30,Saltwater,15,0.293575256,1037.6
2023-06-09 13:30,Saltwater,30,0.29300194,740.8
2023-06-09 13:45,Control,5,0.260166205,69
2023-06-09 13:45,Control,15,0.269497139,46.5
2023-06-09 13:45,Control,30,0.319169674,96.33333333
2023-06-09 13:45,Freshwater,5,0.368980689,117
2023-06-09 13:45,Freshwater,15,0.330835379,86
2023-06-09 13:45,Freshwater,30,0.352308747,89
2023-06-09 13:45,Saltwater,5,0.340823028,1669
2023-06-09 13:45,Saltwater,15,0.293795583,1045
2023-06-09 13:45,Saltwater,30,0.292626453,742.6
2023-06-09 14:00,Control,5,0.260011045,69.33333333
2023-06-09 14:00,Control,15,0.26937689,45
2023-06-09 14:00,Control,30,0.318854182,96.66666667
2023-06-09 14:00,Freshwater,5,0.368974482,118.8
2023-06-09 14:00,Freshwater,15,0.330631343,86.2
2023-06-09 14:00,Freshwater,30,0.351876626,89.6
2023-06-09 14:00,Saltwater,5,0.340885868,1661
2023-06-09 14:00,Saltwater,15,0.293609391,1041
2023-06-09 14:00,Saltwater,30,0.292452674,746.2
2023-06-09 14:15,Control,5,0.259894675,70.66666667
2023-06-09 14:15,Control,15,0.268860984,45.5
2023-06-09 14:15,Control,30,0.31918519,96.66666667
2023-06-09 14:15,Freshwater,5,0.368794497,119.4
2023-06-09 14:15,Freshwater,15,0.330417998,85.6
2023-06-09 14:15,Freshwater,30,0.351399509,89
2023-06-09 14:15,Saltwater,5,0.34062675,1654.4
2023-06-09 14:15,Saltwater,15,0.29367068,1038.6
2023-06-09 14:15,Saltwater,30,0.292059343,744.2
2023-06-09 14:30,Control,5,0.259932172,69.33333333
2023-06-09 14:30,Control,15,0.26898899,46.5
2023-06-09 14:30,Control,30,0.319009342,95.33333333
2023-06-09 14:30,Freshwater,5,0.368590461,118.6
2023-06-09 14:30,Freshwater,15,0.330187586,85.4
2023-06-09 14:30,Freshwater,30,0.351592683,88.4
2023-06-09 14:30,Saltwater,5,0.340361427,1666
2023-06-09 14:30,Saltwater,15,0.293425527,1032.6
2023-06-09 14:30,Saltwater,30,0.291732731,741.8
2023-06-09 14:45,Control,5,0.259757617,70.66666667
2023-06-09 14:45,Control,15,0.269169364,48.5
2023-06-09 14:45,Control,30,0.31922398,96.33333333
2023-06-09 14:45,Freshwater,5,0.368469437,118.8
2023-06-09 14:45,Freshwater,15,0.330239564,85.8
2023-06-09 14:45,Freshwater,30,0.351239694,89.4
2023-06-09 14:45,Saltwater,5,0.340210922,1657
2023-06-09 14:45,Saltwater,15,0.29328821,1041.8
2023-06-09 14:45,Saltwater,30,0.291172604,736.6
2023-06-09 15:00,Control,5,0.259533928,71.33333333
2023-06-09 15:00,Control,15,0.268795041,45.5
2023-06-09 15:00,Control,30,0.318798583,97
2023-06-09 15:00,Freshwater,5,0.36824523,119
2023-06-09 15:00,Freshwater,15,0.330145692,85.6
2023-06-09 15:00,Freshwater,30,0.350848691,88.2
2023-06-09 15:00,Saltwater,5,0.340089897,1651.2
2023-06-09 15:00,Saltwater,15,0.293194338,1042.2
2023-06-09 15:00,Saltwater,30,0.290922796,740.2
2023-06-09 15:15,Control,5,0.259305067,71
2023-06-09 15:15,Control,15,0.268184098,48.5
2023-06-09 15:15,Control,30,0.31900417,94.66666667
2023-06-09 15:15,Freshwater,5,0.367995423,119.4
2023-06-09 15:15,Freshwater,15,0.329843906,85.2
2023-06-09 15:15,Freshwater,30,0.350269169,89
2023-06-09 15:15,Saltwater,5,0.340072053,1663.2
2023-06-09 15:15,Saltwater,15,0.29317184,1047.8
2023-06-09 15:15,Saltwater,30,0.291059337,741
2023-06-09 15:30,Control,5,0.259363252,71
2023-06-09 15:30,Control,15,0.268473084,46.5
2023-06-09 15:30,Control,30,0.318302071,94.66666667
2023-06-09 15:30,Freshwater,5,0.367763459,119.2
2023-06-09 15:30,Freshwater,15,0.329793479,85.2
2023-06-09 15:30,Freshwater,30,0.350224948,88.4
2023-06-09 15:30,Saltwater,5,0.340134893,1655.4
2023-06-09 15:30,Saltwater,15,0.292997285,1028.8
2023-06-09 15:30,Saltwater,30,0.289344819,736.4
2023-06-09 15:45,Control,5,0.259170595,70
2023-06-09 15:45,Control,15,0.267995966,46.5
2023-06-09 15:45,Control,30,0.318330517,93.66666667
2023-06-09 15:45,Freshwater,5,0.367713032,118.6
2023-06-09 15:45,Freshwater,15,0.329653059,85.6
2023-06-09 15:45,Freshwater,30,0.349770329,87.4
2023-06-09 15:45,Saltwater,5,0.339816815,1655.2
2023-06-09 15:45,Saltwater,15,0.293185805,1032.6
2023-06-09 15:45,Saltwater,30,0.289056997,737.4
2023-06-09 16:00,Control,5,0.258862861,71.66666667
2023-06-09 16:00,Control,15,0.267986269,46.5
2023-06-09 16:00,Control,30,0.318075796,96
2023-06-09 16:00,Freshwater,5,0.367898448,119.4
2023-06-09 16:00,Freshwater,15,0.329603408,86
2023-06-09 16:00,Freshwater,30,0.349643098,87.8
2023-06-09 16:00,Saltwater,5,0.339786559,1647.8
2023-06-09 16:00,Saltwater,15,0.293072538,1035.8
2023-06-09 16:00,Saltwater,30,0.288727282,738.2
2023-06-09 16:15,Control,5,0.258939148,71
2023-06-09 16:15,Control,15,0.268046394,45.5
2023-06-09 16:15,Control,30,0.318273625,93
2023-06-09 16:15,Freshwater,5,0.367567957,117
2023-06-09 16:15,Freshwater,15,0.329505657,85.2
2023-06-09 16:15,Freshwater,30,0.349501127,85.6
2023-06-09 16:15,Saltwater,5,0.339458396,1663.6
2023-06-09 16:15,Saltwater,15,0.292778122,1040.9
2023-06-09 16:15,Saltwater,30,0.288402998,730.2
2023-06-09 16:30,Control,5,0.258650809,71.33333333
2023-06-09 16:30,Control,15,0.267869899,45.5
2023-06-09 16:30,Control,30,0.318285262,93.66666667
2023-06-09 16:30,Freshwater,5,0.367424434,116.6
2023-06-09 16:30,Freshwater,15,0.32946454,86
2023-06-09 16:30,Freshwater,30,0.347673342,87
2023-06-09 16:30,Saltwater,5,0.33944288,1652.4
2023-06-09 16:30,Saltwater,15,0.292727307,1038.1
2023-06-09 16:30,Saltwater,30,0.288285076,733.4
2023-06-09 16:45,Control,5,0.258649516,71
2023-06-09 16:45,Control,15,0.267701163,46.5
2023-06-09 16:45,Control,30,0.317793922,95.33333333
2023-06-09 16:45,Freshwater,5,0.367226605,117.8
2023-06-09 16:45,Freshwater,15,0.329428853,85.6
2023-06-09 16:45,Freshwater,30,0.347352936,87.6
2023-06-09 16:45,Saltwater,5,0.339420381,1637.6
2023-06-09 16:45,Saltwater,15,0.292603179,1041.2
2023-06-09 16:45,Saltwater,30,0.287832785,731.4
2023-06-09 17:00,Control,5,0.258688306,71.33333333
2023-06-09 17:00,Control,15,0.267858262,47
2023-06-09 17:00,Control,30,0.318223198,94.33333333
2023-06-09 17:00,Freshwater,5,0.367118769,118.4
2023-06-09 17:00,Freshwater,15,0.329189131,84.8
2023-06-09 17:00,Freshwater,30,0.34706046,86.6
2023-06-09 17:00,Saltwater,5,0.339435122,1656.8
2023-06-09 17:00,Saltwater,15,0.292659036,1034.4
2023-06-09 17:00,Saltwater,30,0.287878557,730.8
2023-06-09 17:15,Control,5,0.258612019,70.66666667
2023-06-09 17:15,Control,15,0.267974632,45.5
2023-06-09 17:15,Control,30,0.318440422,94.66666667
2023-06-09 17:15,Freshwater,5,0.366903096,119
2023-06-09 17:15,Freshwater,15,0.329096035,86
2023-06-09 17:15,Freshwater,30,0.34684246,86.6
2023-06-09 17:15,Saltwater,5,0.339247378,1638.8
2023-06-09 17:15,Saltwater,15,0.292517065,1028.8
2023-06-09 17:15,Saltwater,30,0.287486778,732.8
2023-06-09 17:30,Control,5,0.25853056,70.33333333
2023-06-09 17:30,Control,15,0.267447088,47
2023-06-09 17:30,Control,30,0.317793922,95.66666667
2023-06-09 17:30,Freshwater,5,0.366787502,117.8
2023-06-09 17:30,Freshwater,15,0.32905259,84.6
2023-06-09 17:30,Freshwater,30,0.346984431,86.2
2023-06-09 17:30,Saltwater,5,0.339076702,1652.8
2023-06-09 17:30,Saltwater,15,0.292517841,1036.4
2023-06-09 17:30,Saltwater,30,0.287340152,730.4
2023-06-09 17:45,Control,5,0.258380572,72
2023-06-09 17:45,Control,15,0.267831109,45.5
2023-06-09 17:45,Control,30,0.317977528,94.66666667
2023-06-09 17:45,Freshwater,5,0.367014812,118.4
2023-06-09 17:45,Freshwater,15,0.329075864,84.6
2023-06-09 17:45,Freshwater,30,0.346546104,85.8
2023-06-09 17:45,Saltwater,5,0.339103855,1660
2023-06-09 17:45,Saltwater,15,0.292368887,1034.4
2023-06-09 17:45,Saltwater,30,0.287209041,721.4
2023-06-09 18:00,Control,5,0.258061201,69.66666667
2023-06-09 18:00,Control,15,0.267530486,47
2023-06-09 18:00,Control,30,0.317875381,96
2023-06-09 18:00,Freshwater,5,0.36682862,119.2
2023-06-09 18:00,Freshwater,15,0.328810541,85.2
2023-06-09 18:00,Freshwater,30,0.346394823,85.6
2023-06-09 18:00,Saltwater,5,0.338888183,1641.8
2023-06-09 18:00,Saltwater,15,0.292385955,1012.2
2023-06-09 18:00,Saltwater,30,0.286977077,722.4
2023-06-09 18:15,Control,5,0.258067666,71
2023-06-09 18:15,Control,15,0.26794554,47
2023-06-09 18:15,Control,30,0.317340079,94.66666667
2023-06-09 18:15,Freshwater,5,0.367025673,118
2023-06-09 18:15,Freshwater,15,0.328759338,85.8
2023-06-09 18:15,Freshwater,30,0.346442923,84.4
2023-06-09 18:15,Saltwater,5,0.33881293,1636.4
2023-06-09 18:15,Saltwater,15,0.292542666,1035
2023-06-09 18:15,Saltwater,30,0.286945269,732.6
2023-06-09 18:30,Control,5,0.258053443,69
2023-06-09 18:30,Control,15,0.267852444,46.5
2023-06-09 18:30,Control,30,0.31745257,96
2023-06-09 18:30,Freshwater,5,0.36664941,119.2
2023-06-09 18:30,Freshwater,15,0.328777181,85.4
2023-06-09 18:30,Freshwater,30,0.345733066,85.8
2023-06-09 18:30,Saltwater,5,0.338646133,1639.7
2023-06-09 18:30,Saltwater,15,0.292491464,1022.6
2023-06-09 18:30,Saltwater,30,0.286683049,722.4
2023-06-09 18:45,Control,5,0.257921557,70.33333333
2023-06-09 18:45,Control,15,0.267664312,47.5
2023-06-09 18:45,Control,30,0.317515927,96.33333333
2023-06-09 18:45,Freshwater,5,0.36708153,117.8
2023-06-09 18:45,Freshwater,15,0.328731409,85.2
2023-06-09 18:45,Freshwater,30,0.345873486,84.6
2023-06-09 18:45,Saltwater,5,0.338522005,1610
2023-06-09 18:45,Saltwater,15,0.292353371,1029.8
2023-06-09 18:45,Saltwater,30,0.286721839,727
2023-06-09 19:00,Control,5,0.258027583,70.33333333
2023-06-09 19:00,Control,15,0.267957177,47
2023-06-09 19:00,Control,30,0.31724569,93
2023-06-09 19:00,Freshwater,5,0.366658719,118.2
2023-06-09 19:00,Freshwater,15,0.328746149,85.2
2023-06-09 19:00,Freshwater,30,0.34595029,86.2
2023-06-09 19:00,Saltwater,5,0.338575535,1619.6
2023-06-09 19:00,Saltwater,15,0.292264154,1019.2
2023-06-09 19:00,Saltwater,30,0.286433241,722.8
2023-06-09 19:15,Control,5,0.257928022,71
2023-06-09 19:15,Control,15,0.267802017,47
2023-06-09 19:15,Control,30,0.31715518,93.66666667
2023-06-09 19:15,Freshwater,5,0.366761901,118.4
2023-06-09 19:15,Freshwater,15,0.328704256,86
2023-06-09 19:15,Freshwater,30,0.34521328,85.8
2023-06-09 19:15,Saltwater,5,0.338340468,1647.2
2023-06-09 19:15,Saltwater,15,0.292510859,1035.4
2023-06-09 19:15,Saltwater,30,0.286558921,721.4
2023-06-09 19:30,Control,5,0.257811652,71
2023-06-09 19:30,Control,15,0.267592551,45.5
2023-06-09 19:30,Control,30,0.317603851,94
2023-06-09 19:30,Freshwater,5,0.366502008,118.4
2023-06-09 19:30,Freshwater,15,0.328746149,85.6
2023-06-09 19:30,Freshwater,30,0.345681863,86.4
2023-06-09 19:30,Saltwater,5,0.338324176,1625
2023-06-09 19:30,Saltwater,15,0.292278894,1020.6
2023-06-09 19:30,Saltwater,30,0.286279633,725
2023-06-09 19:45,Control,5,0.257900869,71.33333333
2023-06-09 19:45,Control,15,0.267745771,46
2023-06-09 19:45,Control,30,0.31750429,94.66666667
2023-06-09 19:45,Freshwater,5,0.36661605,119.1
2023-06-09 19:45,Freshwater,15,0.328777957,86
2023-06-09 19:45,Freshwater,30,0.345491792,87.2
2023-06-09 19:45,Saltwater,5,0.338019287,1631.8
2023-06-09 19:45,Saltwater,15,0.292324667,1031.2
2023-06-09 19:45,Saltwater,30,0.286340145,722.4
2023-06-09 20:00,Control,5,0.258066373,71
2023-06-09 20:00,Control,15,0.267846625,48.5
2023-06-09 20:00,Control,30,0.317396971,95.33333333
2023-06-09 20:00,Freshwater,5,0.36661605,118.8
2023-06-09 20:00,Freshwater,15,0.328713566,84.8
2023-06-09 20:00,Freshwater,30,0.345723756,86.6
2023-06-09 20:00,Saltwater,5,0.338047991,1623.2
2023-06-09 20:00,Saltwater,15,0.292306823,1033.2
2023-06-09 20:00,Saltwater,30,0.286163263,722.6
2023-06-09 20:15,Control,5,0.257977156,70.66666667
2023-06-09 20:15,Control,15,0.267937781,47.5
2023-06-09 20:15,Control,30,0.317433175,94.66666667
2023-06-09 20:15,Freshwater,5,0.366781296,117.8
2023-06-09 20:15,Freshwater,15,0.328643744,85.2
2023-06-09 20:15,Freshwater,30,0.345490241,86.6
2023-06-09 20:15,Saltwater,5,0.337831543,1622
2023-06-09 20:15,Saltwater,15,0.292382076,1043
2023-06-09 20:15,Saltwater,30,0.286220672,725.4
2023-06-09 20:30,Control,5,0.257653906,69.66666667
2023-06-09 20:30,Control,15,0.267637159,45.5
2023-06-09 20:30,Control,30,0.317499118,95.33333333
2023-06-09 20:30,Freshwater,5,0.366663374,117.6
2023-06-09 20:30,Freshwater,15,0.328522719,85.2
2023-06-09 20:30,Freshwater,30,0.345390938,86.6
2023-06-09 20:30,Saltwater,5,0.337900589,1605.4
2023-06-09 20:30,Saltwater,15,0.292252517,1034
2023-06-09 20:30,Saltwater,30,0.286053487,724.1
2023-06-09 20:45,Control,5,0.257597014,71
2023-06-09 20:45,Control,15,0.267763227,47.5
2023-06-09 20:45,Control,30,0.316939249,95.33333333
2023-06-09 20:45,Freshwater,5,0.366698285,118
2023-06-09 20:45,Freshwater,15,0.328621633,85.3
2023-06-09 20:45,Freshwater,30,0.345309479,86.8
2023-06-09 20:45,Saltwater,5,0.337667849,1582.8
2023-06-09 20:45,Saltwater,15,0.292261051,1034.8
2023-06-09 20:45,Saltwater,30,0.286159384,724.2
2023-06-09 21:00,Control,5,0.257862079,70.66666667
2023-06-09 21:00,Control,15,0.267697283,47
2023-06-09 21:00,Control,30,0.317270257,94.66666667
2023-06-09 21:00,Freshwater,5,0.366763452,117.4
2023-06-09 21:00,Freshwater,15,0.328552975,85.8
2023-06-09 21:00,Freshwater,30,0.34526681,85.4
2023-06-09 21:00,Saltwater,5,0.337655436,1601.6
2023-06-09 21:00,Saltwater,15,0.292020553,1038.8
2023-06-09 21:00,Saltwater,30,0.286126025,713
2023-06-09 21:15,Control,5,0.2578582,70
2023-06-09 21:15,Control,15,0.267935842,47.5
2023-06-09 21:15,Control,30,0.316962523,94
2023-06-09 21:15,Freshwater,5,0.36629099,117.8
2023-06-09 21:15,Freshwater,15,0.328553751,86
2023-06-09 21:15,Freshwater,30,0.345235002,85.6
2023-06-09 21:15,Saltwater,5,0.337561565,1613.6
2023-06-09 21:15,Saltwater,15,0.292107443,1024.4
2023-06-09 21:15,Saltwater,30,0.286028274,723.8
2023-06-09 21:30,Control,5,0.257781913,70.33333333
2023-06-09 21:30,Control,15,0.268151127,47.5
2023-06-09 21:30,Control,30,0.317192677,95.33333333
2023-06-09 21:30,Freshwater,5,0.36617462,117
2023-06-09 21:30,Freshwater,15,0.328424968,85.8
2023-06-09 21:30,Freshwater,30,0.34532965,85.8
2023-06-09 21:30,Saltwater,5,0.337506483,1621.4
2023-06-09 21:30,Saltwater,15,0.292167179,1032
2023-06-09 21:30,Saltwater,30,0.285842082,717
2023-06-09 21:45,Control,5,0.25769011,70.33333333
2023-06-09 21:45,Control,15,0.267994027,46.5
2023-06-09 21:45,Control,30,0.317138371,94.33333333
2023-06-09 21:45,Freshwater,5,0.366253752,117
2023-06-09 21:45,Freshwater,15,0.328638313,85
2023-06-09 21:45,Freshwater,30,0.345112426,85.6
2023-06-09 21:45,Saltwater,5,0.33730943,1618
2023-06-09 21:45,Saltwater,15,0.292192005,1023.2
2023-06-09 21:45,Saltwater,30,0.285843633,715.8
2023-06-09 22:00,Control,5,0.257743123,71
2023-06-09 22:00,Control,15,0.268087123,45.5
2023-06-09 22:00,Control,30,0.317343958,95.33333333
2023-06-09 22:00,Freshwater,5,0.366606741,118.2
2023-06-09 22:00,Freshwater,15,0.328456,84.6
2023-06-09 22:00,Freshwater,30,0.345214832,86
2023-06-09 22:00,Saltwater,5,0.337288483,1620.2
2023-06-09 22:00,Saltwater,15,0.292058567,1039.6
2023-06-09 22:00,Saltwater,30,0.285894836,724.2
2023-06-09 22:15,Control,5,0.257660371,71
2023-06-09 22:15,Control,15,0.26790675,47.5
2023-06-09 22:15,Control,30,0.316888822,95
2023-06-09 22:15,Freshwater,5,0.366353054,118.2
2023-06-09 22:15,Freshwater,15,0.328314029,85.8
2023-06-09 22:15,Freshwater,30,0.345229572,86.4
2023-06-09 22:15,Saltwater,5,0.337200818,1628.4
2023-06-09 22:15,Saltwater,15,0.292015898,1032.2
2023-06-09 22:15,Saltwater,30,0.285745883,710.8
2023-06-09 22:30,Control,5,0.257445733,70.33333333
2023-06-09 22:30,Control,15,0.267844685,46.5
2023-06-09 22:30,Control,30,0.317080186,94.33333333
2023-06-09 22:30,Freshwater,5,0.366349951,117.8
2023-06-09 22:30,Freshwater,15,0.328577025,85.4
2023-06-09 22:30,Freshwater,30,0.345385508,85.8
2023-06-09 22:30,Saltwater,5,0.337186853,1594.6
2023-06-09 22:30,Saltwater,15,0.292079514,1029.6
2023-06-09 22:30,Saltwater,30,0.285655114,720.8
2023-06-09 22:45,Control,5,0.257721142,69
2023-06-09 22:45,Control,15,0.26844787,45
2023-06-09 22:45,Control,30,0.317059498,94
2023-06-09 22:45,Freshwater,5,0.366430634,117.6
2023-06-09 22:45,Freshwater,15,0.328414883,84.8
2023-06-09 22:45,Freshwater,30,0.345097686,85.6
2023-06-09 22:45,Saltwater,5,0.337033245,1609
2023-06-09 22:45,Saltwater,15,0.291973229,1011.8
2023-06-09 22:45,Saltwater,30,0.285608566,715.8
2023-06-09 23:00,Control,5,0.257713384,70.16666667
2023-06-09 23:00,Control,15,0.268032817,46.5
2023-06-09 23:00,Control,30,0.316918561,96.33333333
2023-06-09 23:00,Freshwater,5,0.366219617,117.4
2023-06-09 23:00,Freshwater,15,0.328373765,85.8
2023-06-09 23:00,Freshwater,30,0.344899081,85.6
2023-06-09 23:00,Saltwater,5,0.337181423,1619.2
2023-06-09 23:00,Saltwater,15,0.291991848,1036.8
2023-06-09 23:00,Saltwater,30,0.285598481,718.6
2023-06-09 23:15,Control,5,0.25769011,69.33333333
2023-06-09 23:15,Control,15,0.26829271,45.5
2023-06-09 23:15,Control,30,0.317453863,93.66666667
2023-06-09 23:15,Freshwater,5,0.36618393,117.6
2023-06-09 23:15,Freshwater,15,0.328438157,85
2023-06-09 23:15,Freshwater,30,0.345110874,84.6
2023-06-09 23:15,Saltwater,5,0.33680516,1595.8
2023-06-09 23:15,Saltwater,15,0.291968574,1030.4
