datetime_est,do_percent_sat,depth,plot
6/9/23 2:30,79.39,10,Estuarine
6/9/23 2:35,79.365,10,Estuarine
6/9/23 2:40,79.451,10,Estuarine
6/9/23 2:45,79.41,10,Estuarine
6/9/23 2:50,79.565,10,Estuarine
6/9/23 2:55,79.61,10,Estuarine
6/9/23 3:00,79.585,10,Estuarine
6/9/23 3:05,79.619,10,Estuarine
6/9/23 3:10,79.62,10,Estuarine
6/9/23 3:15,79.77,10,Estuarine
6/9/23 3:20,79.583,10,Estuarine
6/9/23 3:25,79.755,10,Estuarine
6/9/23 3:30,79.772,10,Estuarine
6/9/23 3:35,79.888,10,Estuarine
6/9/23 3:40,79.842,10,Estuarine
6/9/23 3:45,79.852,10,Estuarine
6/9/23 3:50,79.902,10,Estuarine
6/9/23 3:55,79.88,10,Estuarine
6/9/23 4:00,80.006,10,Estuarine
6/9/23 4:05,80.067,10,Estuarine
6/9/23 4:10,80.06,10,Estuarine
6/9/23 4:15,80.017,10,Estuarine
6/9/23 4:20,80.058,10,Estuarine
6/9/23 4:25,80.132,10,Estuarine
6/9/23 4:30,80.101,10,Estuarine
6/9/23 4:35,80.172,10,Estuarine
6/9/23 4:40,80.206,10,Estuarine
6/9/23 4:45,80.222,10,Estuarine
6/9/23 4:50,80.176,10,Estuarine
6/9/23 4:55,80.244,10,Estuarine
6/9/23 5:00,80.337,10,Estuarine
6/9/23 5:05,80.348,10,Estuarine
6/9/23 5:10,80.288,10,Estuarine
6/9/23 5:15,80.252,10,Estuarine
6/9/23 5:20,80.388,10,Estuarine
6/9/23 5:25,80.434,10,Estuarine
6/9/23 5:30,80.438,10,Estuarine
6/9/23 5:35,80.408,10,Estuarine
6/9/23 5:40,80.462,10,Estuarine
6/9/23 5:45,80.505,10,Estuarine
6/9/23 5:50,80.546,10,Estuarine
6/9/23 5:55,80.62,10,Estuarine
6/9/23 6:00,80.625,10,Estuarine
6/9/23 6:05,80.625,10,Estuarine
6/9/23 6:10,80.589,10,Estuarine
6/9/23 6:15,80.658,10,Estuarine
6/9/23 6:20,80.762,10,Estuarine
6/9/23 6:25,80.668,10,Estuarine
6/9/23 6:30,80.672,10,Estuarine
6/9/23 6:35,80.726,10,Estuarine
6/9/23 6:40,80.676,10,Estuarine
6/9/23 6:45,80.757,10,Estuarine
6/9/23 6:50,80.694,10,Estuarine
6/9/23 6:55,80.811,10,Estuarine
6/9/23 7:00,80.81,10,Estuarine
6/9/23 7:05,80.862,10,Estuarine
6/9/23 7:10,80.91,10,Estuarine
6/9/23 7:15,80.84,10,Estuarine
6/9/23 7:20,80.889,10,Estuarine
6/9/23 7:25,80.965,10,Estuarine
6/9/23 7:30,81.036,10,Estuarine
6/9/23 7:35,81.038,10,Estuarine
6/9/23 7:40,81.068,10,Estuarine
6/9/23 7:45,81.081,10,Estuarine
6/9/23 7:50,81.204,10,Estuarine
6/9/23 7:55,81.143,10,Estuarine
6/9/23 8:00,81.104,10,Estuarine
6/9/23 8:05,81.176,10,Estuarine
6/9/23 8:10,81.198,10,Estuarine
6/9/23 8:15,81.182,10,Estuarine
6/9/23 8:20,81.189,10,Estuarine
6/9/23 8:25,81.224,10,Estuarine
6/9/23 8:30,81.192,10,Estuarine
6/9/23 8:35,81.3,10,Estuarine
6/9/23 8:40,81.229,10,Estuarine
6/9/23 8:45,81.299,10,Estuarine
6/9/23 8:50,81.305,10,Estuarine
6/9/23 8:55,81.288,10,Estuarine
6/9/23 9:00,81.291,10,Estuarine
6/9/23 9:05,81.262,10,Estuarine
6/9/23 9:10,81.342,10,Estuarine
6/9/23 9:15,81.406,10,Estuarine
6/9/23 9:20,81.432,10,Estuarine
6/9/23 9:25,81.425,10,Estuarine
6/9/23 9:30,81.493,10,Estuarine
6/9/23 9:35,81.425,10,Estuarine
6/9/23 9:40,81.521,10,Estuarine
6/9/23 9:45,81.469,10,Estuarine
6/9/23 9:50,81.499,10,Estuarine
6/9/23 9:55,81.499,10,Estuarine
6/9/23 10:00,81.51,10,Estuarine
6/9/23 10:05,81.541,10,Estuarine
6/9/23 10:10,81.561,10,Estuarine
6/9/23 10:15,81.627,10,Estuarine
6/9/23 10:20,81.749,10,Estuarine
6/9/23 10:25,81.733,10,Estuarine
6/9/23 10:30,81.761,10,Estuarine
6/9/23 10:35,81.598,10,Estuarine
6/9/23 10:40,81.688,10,Estuarine
6/9/23 10:45,81.666,10,Estuarine
6/9/23 10:50,81.644,10,Estuarine
6/9/23 10:55,81.753,10,Estuarine
6/9/23 11:00,81.763,10,Estuarine
6/9/23 11:05,81.86,10,Estuarine
6/9/23 11:10,81.825,10,Estuarine
6/9/23 11:15,81.84,10,Estuarine
6/9/23 11:20,81.914,10,Estuarine
6/9/23 11:25,81.938,10,Estuarine
6/9/23 11:30,81.999,10,Estuarine
6/9/23 11:35,81.979,10,Estuarine
6/9/23 11:40,82.01,10,Estuarine
6/9/23 11:45,82.065,10,Estuarine
6/9/23 11:50,82.136,10,Estuarine
6/9/23 11:55,82.224,10,Estuarine
6/9/23 12:00,82.226,10,Estuarine
6/9/23 12:05,82.239,10,Estuarine
6/9/23 12:10,82.351,10,Estuarine
6/9/23 12:15,82.288,10,Estuarine
6/9/23 12:20,82.223,10,Estuarine
6/9/23 12:25,82.224,10,Estuarine
6/9/23 12:30,82.267,10,Estuarine
6/9/23 12:35,82.387,10,Estuarine
6/9/23 12:40,82.345,10,Estuarine
6/9/23 12:45,82.315,10,Estuarine
6/9/23 12:50,82.404,10,Estuarine
6/9/23 12:55,82.263,10,Estuarine
6/9/23 13:00,82.271,10,Estuarine
6/9/23 13:05,82.244,10,Estuarine
6/9/23 13:10,82.25,10,Estuarine
6/9/23 13:15,82.307,10,Estuarine
6/9/23 13:20,82.307,10,Estuarine
6/9/23 13:25,82.314,10,Estuarine
6/9/23 13:30,82.45,10,Estuarine
6/9/23 13:35,82.36,10,Estuarine
6/9/23 13:40,82.371,10,Estuarine
6/9/23 13:45,82.463,10,Estuarine
6/9/23 13:50,82.455,10,Estuarine
6/9/23 13:55,82.39,10,Estuarine
6/9/23 14:00,82.483,10,Estuarine
6/9/23 14:05,82.57,10,Estuarine
6/9/23 14:10,82.573,10,Estuarine
6/9/23 14:15,82.619,10,Estuarine
6/9/23 14:20,82.674,10,Estuarine
6/9/23 14:25,82.695,10,Estuarine
6/9/23 14:30,82.639,10,Estuarine
6/9/23 14:35,82.634,10,Estuarine
6/9/23 14:40,82.744,10,Estuarine
6/9/23 14:45,82.68,10,Estuarine
6/9/23 14:50,82.659,10,Estuarine
6/9/23 14:55,82.67,10,Estuarine
6/9/23 15:00,82.749,10,Estuarine
6/9/23 15:05,82.759,10,Estuarine
6/9/23 15:10,82.826,10,Estuarine
6/9/23 15:15,82.95,10,Estuarine
6/9/23 15:20,82.923,10,Estuarine
6/8/23 8:15,4.631,20,Estuarine
6/8/23 8:20,4.558,20,Estuarine
6/8/23 8:25,4.852,20,Estuarine
6/8/23 8:30,5.008,20,Estuarine
6/8/23 8:35,5.648,20,Estuarine
6/8/23 8:40,6.829,20,Estuarine
6/8/23 8:45,8.707,20,Estuarine
6/8/23 8:50,12.494,20,Estuarine
6/8/23 8:55,19.981,20,Estuarine
6/8/23 9:00,34.408,20,Estuarine
6/8/23 9:05,75.001,20,Estuarine
6/8/23 9:10,85.032,20,Estuarine
6/8/23 9:15,85.19,20,Estuarine
6/8/23 9:20,85.332,20,Estuarine
6/8/23 9:25,85.068,20,Estuarine
6/8/23 9:30,84.96,20,Estuarine
6/8/23 9:35,84.945,20,Estuarine
6/8/23 9:40,84.736,20,Estuarine
6/8/23 9:45,84.604,20,Estuarine
6/8/23 9:50,84.26,20,Estuarine
6/8/23 9:55,84.235,20,Estuarine
6/8/23 10:00,84.311,20,Estuarine
6/8/23 10:05,84.219,20,Estuarine
6/8/23 10:10,83.598,20,Estuarine
6/8/23 10:15,83.015,20,Estuarine
6/8/23 10:20,82.556,20,Estuarine
6/8/23 10:25,81.944,20,Estuarine
6/8/23 10:30,81.361,20,Estuarine
6/8/23 10:35,80.882,20,Estuarine
6/8/23 10:40,80.606,20,Estuarine
6/8/23 10:45,80.272,20,Estuarine
6/8/23 10:50,80.118,20,Estuarine
6/8/23 10:55,79.923,20,Estuarine
6/8/23 11:00,79.743,20,Estuarine
6/8/23 11:05,79.629,20,Estuarine
6/8/23 11:10,79.33,20,Estuarine
6/8/23 11:15,79.368,20,Estuarine
6/8/23 11:20,79.202,20,Estuarine
6/8/23 11:25,79.136,20,Estuarine
6/8/23 11:30,79.085,20,Estuarine
6/8/23 11:35,78.963,20,Estuarine
6/8/23 11:40,78.963,20,Estuarine
6/8/23 11:45,78.737,20,Estuarine
6/8/23 11:50,78.576,20,Estuarine
6/8/23 11:55,78.416,20,Estuarine
6/8/23 12:00,78.207,20,Estuarine
6/8/23 12:05,78.019,20,Estuarine
6/8/23 12:10,77.902,20,Estuarine
6/8/23 12:15,77.78,20,Estuarine
6/8/23 12:20,77.725,20,Estuarine
6/8/23 12:25,77.623,20,Estuarine
6/8/23 12:30,77.709,20,Estuarine
6/8/23 12:35,77.603,20,Estuarine
6/8/23 12:40,77.613,20,Estuarine
6/8/23 12:45,77.618,20,Estuarine
6/8/23 12:50,77.667,20,Estuarine
6/8/23 12:55,77.649,20,Estuarine
6/8/23 13:00,77.602,20,Estuarine
6/8/23 13:05,77.533,20,Estuarine
6/8/23 13:10,77.595,20,Estuarine
6/8/23 13:15,77.471,20,Estuarine
6/8/23 13:20,77.345,20,Estuarine
6/8/23 13:25,77.339,20,Estuarine
6/8/23 13:30,77.181,20,Estuarine
6/8/23 13:35,76.828,20,Estuarine
6/8/23 13:40,76.724,20,Estuarine
6/8/23 13:45,76.726,20,Estuarine
6/8/23 13:50,76.71,20,Estuarine
6/8/23 13:55,76.724,20,Estuarine
6/8/23 14:00,76.682,20,Estuarine
6/8/23 14:05,76.703,20,Estuarine
6/8/23 14:10,76.811,20,Estuarine
6/8/23 14:15,76.812,20,Estuarine
6/8/23 14:20,76.861,20,Estuarine
6/8/23 14:25,76.796,20,Estuarine
6/8/23 14:30,76.795,20,Estuarine
6/8/23 14:35,76.65,20,Estuarine
6/8/23 14:40,76.539,20,Estuarine
6/8/23 14:45,76.507,20,Estuarine
6/8/23 14:50,76.422,20,Estuarine
6/8/23 14:55,76.445,20,Estuarine
6/8/23 15:00,76.458,20,Estuarine
6/8/23 15:05,76.374,20,Estuarine
6/8/23 15:10,76.338,20,Estuarine
6/8/23 15:15,76.286,20,Estuarine
6/8/23 15:20,76.237,20,Estuarine
6/8/23 15:25,76.135,20,Estuarine
6/8/23 15:30,76.091,20,Estuarine
6/8/23 15:35,76.012,20,Estuarine
6/8/23 15:40,75.886,20,Estuarine
6/8/23 15:45,75.881,20,Estuarine
6/8/23 15:50,75.862,20,Estuarine
6/8/23 15:55,75.796,20,Estuarine
6/8/23 16:00,75.774,20,Estuarine
6/8/23 16:05,75.753,20,Estuarine
6/8/23 16:10,75.758,20,Estuarine
6/8/23 16:15,75.698,20,Estuarine
6/8/23 16:20,75.684,20,Estuarine
6/8/23 16:25,75.628,20,Estuarine
6/8/23 16:30,75.598,20,Estuarine
6/8/23 16:35,75.512,20,Estuarine
6/8/23 16:40,75.489,20,Estuarine
6/8/23 16:45,75.458,20,Estuarine
6/8/23 16:50,75.402,20,Estuarine
6/8/23 16:55,75.305,20,Estuarine
6/8/23 17:00,75.258,20,Estuarine
6/8/23 17:05,75.263,20,Estuarine
6/8/23 17:10,75.24,20,Estuarine
6/8/23 17:15,75.149,20,Estuarine
6/8/23 17:20,75.206,20,Estuarine
6/8/23 17:25,75.157,20,Estuarine
6/8/23 17:30,75.23,20,Estuarine
6/8/23 17:35,75.314,20,Estuarine
6/8/23 17:40,75.252,20,Estuarine
6/8/23 17:45,75.269,20,Estuarine
6/8/23 17:50,75.109,20,Estuarine
6/8/23 17:55,75.115,20,Estuarine
6/8/23 18:00,75.126,20,Estuarine
6/8/23 18:05,75.187,20,Estuarine
6/8/23 18:10,75.218,20,Estuarine
6/8/23 18:15,75.119,20,Estuarine
6/8/23 18:20,75.015,20,Estuarine
6/8/23 18:25,74.985,20,Estuarine
6/8/23 18:30,74.905,20,Estuarine
6/8/23 18:35,75.005,20,Estuarine
6/8/23 18:40,74.999,20,Estuarine
6/8/23 18:45,74.941,20,Estuarine
6/8/23 18:50,75.007,20,Estuarine
6/8/23 18:55,74.983,20,Estuarine
6/8/23 19:00,74.937,20,Estuarine
6/8/23 19:05,75.005,20,Estuarine
6/8/23 19:10,74.99,20,Estuarine
6/8/23 19:15,75.081,20,Estuarine
6/8/23 19:20,75.023,20,Estuarine
6/8/23 19:25,75.04,20,Estuarine
6/8/23 19:30,75.122,20,Estuarine
6/8/23 19:35,75.083,20,Estuarine
6/8/23 19:40,75.156,20,Estuarine
6/8/23 19:45,75.173,20,Estuarine
6/8/23 19:50,75.123,20,Estuarine
6/8/23 19:55,75.123,20,Estuarine
6/8/23 20:00,75.13,20,Estuarine
6/8/23 20:05,75.188,20,Estuarine
6/8/23 20:10,75.139,20,Estuarine
6/8/23 20:15,75.2,20,Estuarine
6/8/23 20:20,75.188,20,Estuarine
6/8/23 20:25,75.153,20,Estuarine
6/8/23 20:30,75.253,20,Estuarine
6/8/23 20:35,75.271,20,Estuarine
6/8/23 20:40,75.372,20,Estuarine
6/8/23 20:45,75.375,20,Estuarine
6/8/23 20:50,75.493,20,Estuarine
6/8/23 20:55,75.528,20,Estuarine
6/8/23 21:00,75.465,20,Estuarine
6/8/23 21:05,75.558,20,Estuarine
6/8/23 21:10,75.584,20,Estuarine
6/8/23 21:15,75.614,20,Estuarine
6/8/23 21:20,75.596,20,Estuarine
6/8/23 21:25,75.595,20,Estuarine
6/8/23 21:30,75.621,20,Estuarine
6/8/23 21:35,75.621,20,Estuarine
6/8/23 21:40,75.642,20,Estuarine
6/8/23 21:45,75.623,20,Estuarine
6/8/23 21:50,75.609,20,Estuarine
6/8/23 21:55,75.624,20,Estuarine
6/8/23 22:00,75.673,20,Estuarine
6/8/23 22:05,75.669,20,Estuarine
6/8/23 22:10,75.762,20,Estuarine
6/8/23 22:15,75.697,20,Estuarine
6/8/23 22:20,75.761,20,Estuarine
6/8/23 22:25,75.691,20,Estuarine
6/8/23 22:30,75.715,20,Estuarine
6/8/23 22:35,75.767,20,Estuarine
6/8/23 22:40,75.802,20,Estuarine
6/8/23 22:45,75.834,20,Estuarine
6/8/23 22:50,75.808,20,Estuarine
6/8/23 22:55,75.826,20,Estuarine
6/8/23 23:00,75.802,20,Estuarine
6/8/23 23:05,75.764,20,Estuarine
6/8/23 23:10,75.781,20,Estuarine
6/8/23 23:15,75.814,20,Estuarine
6/8/23 23:20,75.948,20,Estuarine
6/8/23 23:25,75.957,20,Estuarine
6/8/23 23:30,76.008,20,Estuarine
6/8/23 23:35,76.08,20,Estuarine
6/8/23 23:40,76.105,20,Estuarine
6/8/23 23:45,76.114,20,Estuarine
6/8/23 23:50,76.156,20,Estuarine
6/8/23 23:55,76.142,20,Estuarine
6/9/23,76.226,20,Estuarine
6/9/23 0:05,76.242,20,Estuarine
6/9/23 0:10,76.254,20,Estuarine
6/9/23 0:15,76.326,20,Estuarine
6/9/23 0:20,76.304,20,Estuarine
6/9/23 0:25,76.342,20,Estuarine
6/9/23 0:30,76.357,20,Estuarine
6/9/23 0:35,76.437,20,Estuarine
6/9/23 0:40,76.369,20,Estuarine
6/9/23 0:45,76.304,20,Estuarine
6/9/23 0:50,76.326,20,Estuarine
6/9/23 0:55,76.414,20,Estuarine
6/9/23 1:00,76.418,20,Estuarine
6/9/23 1:05,76.444,20,Estuarine
6/9/23 1:10,76.538,20,Estuarine
6/9/23 1:15,76.551,20,Estuarine
6/9/23 1:20,76.689,20,Estuarine
6/9/23 1:25,76.645,20,Estuarine
6/9/23 1:30,76.628,20,Estuarine
6/9/23 1:35,76.713,20,Estuarine
6/9/23 1:40,76.703,20,Estuarine
6/9/23 1:45,76.761,20,Estuarine
6/9/23 1:50,76.784,20,Estuarine
6/9/23 1:55,76.755,20,Estuarine
6/9/23 2:00,76.847,20,Estuarine
6/9/23 2:05,76.889,20,Estuarine
6/9/23 2:10,76.866,20,Estuarine
6/9/23 2:15,76.877,20,Estuarine
6/9/23 2:20,76.893,20,Estuarine
6/9/23 2:25,76.912,20,Estuarine
6/9/23 2:30,76.978,20,Estuarine
6/9/23 2:35,76.97,20,Estuarine
6/9/23 2:40,77.086,20,Estuarine
6/9/23 2:45,77.125,20,Estuarine
6/9/23 2:50,77.179,20,Estuarine
6/9/23 2:55,77.19,20,Estuarine
6/9/23 3:00,77.219,20,Estuarine
6/9/23 3:05,77.27,20,Estuarine
6/9/23 3:10,77.351,20,Estuarine
6/9/23 3:15,77.393,20,Estuarine
6/9/23 3:20,77.325,20,Estuarine
6/9/23 3:25,77.371,20,Estuarine
6/9/23 3:30,77.449,20,Estuarine
6/9/23 3:35,77.535,20,Estuarine
6/9/23 3:40,77.515,20,Estuarine
6/9/23 3:45,77.571,20,Estuarine
6/9/23 3:50,77.638,20,Estuarine
6/9/23 3:55,77.775,20,Estuarine
6/9/23 4:00,77.838,20,Estuarine
6/9/23 4:05,77.929,20,Estuarine
6/9/23 4:10,77.943,20,Estuarine
6/9/23 4:15,77.967,20,Estuarine
6/9/23 4:20,77.965,20,Estuarine
6/9/23 4:25,78.017,20,Estuarine
6/9/23 4:30,78.03,20,Estuarine
6/9/23 4:35,78.075,20,Estuarine
6/9/23 4:40,78.114,20,Estuarine
6/9/23 4:45,78.193,20,Estuarine
6/9/23 4:50,78.176,20,Estuarine
6/9/23 4:55,78.213,20,Estuarine
6/9/23 5:00,78.316,20,Estuarine
6/9/23 5:05,78.366,20,Estuarine
6/9/23 5:10,78.343,20,Estuarine
6/9/23 5:15,78.419,20,Estuarine
6/9/23 5:20,78.444,20,Estuarine
6/9/23 5:25,78.419,20,Estuarine
6/9/23 5:30,78.477,20,Estuarine
6/9/23 5:35,78.432,20,Estuarine
6/9/23 5:40,78.444,20,Estuarine
6/9/23 5:45,78.539,20,Estuarine
6/9/23 5:50,78.548,20,Estuarine
6/9/23 5:55,78.604,20,Estuarine
6/9/23 6:00,78.664,20,Estuarine
6/9/23 6:05,78.693,20,Estuarine
6/9/23 6:10,78.697,20,Estuarine
6/9/23 6:15,78.726,20,Estuarine
6/9/23 6:20,78.761,20,Estuarine
6/9/23 6:25,78.827,20,Estuarine
6/9/23 6:30,78.879,20,Estuarine
6/9/23 6:35,78.816,20,Estuarine
6/9/23 6:40,78.887,20,Estuarine
6/9/23 6:45,78.927,20,Estuarine
6/9/23 6:50,78.954,20,Estuarine
6/9/23 6:55,78.996,20,Estuarine
6/9/23 7:00,79.056,20,Estuarine
6/9/23 7:05,79.077,20,Estuarine
6/9/23 7:10,79.09,20,Estuarine
6/9/23 7:15,79.152,20,Estuarine
6/9/23 7:20,79.127,20,Estuarine
6/9/23 7:25,79.219,20,Estuarine
6/9/23 7:30,79.211,20,Estuarine
6/9/23 7:35,79.234,20,Estuarine
6/9/23 7:40,79.224,20,Estuarine
6/9/23 7:45,79.263,20,Estuarine
6/9/23 7:50,79.387,20,Estuarine
6/9/23 7:55,79.359,20,Estuarine
6/9/23 8:00,79.317,20,Estuarine
6/9/23 8:05,79.325,20,Estuarine
6/9/23 8:10,79.296,20,Estuarine
6/9/23 8:15,79.32,20,Estuarine
6/9/23 8:20,79.363,20,Estuarine
6/9/23 8:25,79.346,20,Estuarine
6/9/23 8:30,79.346,20,Estuarine
6/9/23 8:35,79.298,20,Estuarine
6/9/23 8:40,79.409,20,Estuarine
6/9/23 8:45,79.414,20,Estuarine
6/9/23 8:50,79.481,20,Estuarine
6/9/23 8:55,79.447,20,Estuarine
6/9/23 9:00,79.509,20,Estuarine
6/9/23 9:05,79.484,20,Estuarine
6/9/23 9:10,79.42,20,Estuarine
6/9/23 9:15,79.495,20,Estuarine
6/9/23 9:20,79.498,20,Estuarine
6/9/23 9:25,79.623,20,Estuarine
6/9/23 9:30,79.527,20,Estuarine
6/9/23 9:35,79.584,20,Estuarine
6/9/23 9:40,79.615,20,Estuarine
6/9/23 9:45,79.538,20,Estuarine
6/9/23 9:50,79.582,20,Estuarine
6/9/23 9:55,79.618,20,Estuarine
6/9/23 10:00,79.627,20,Estuarine
6/9/23 10:05,79.575,20,Estuarine
6/9/23 10:10,79.583,20,Estuarine
6/9/23 10:15,79.642,20,Estuarine
6/9/23 10:20,79.725,20,Estuarine
6/9/23 10:25,79.691,20,Estuarine
6/9/23 10:30,79.673,20,Estuarine
6/9/23 10:35,79.642,20,Estuarine
6/9/23 10:40,79.716,20,Estuarine
6/9/23 10:45,79.725,20,Estuarine
6/9/23 10:50,79.684,20,Estuarine
6/9/23 10:55,79.746,20,Estuarine
6/9/23 11:00,79.781,20,Estuarine
6/9/23 11:05,79.753,20,Estuarine
6/9/23 11:10,79.771,20,Estuarine
6/9/23 11:15,79.831,20,Estuarine
6/9/23 11:20,79.829,20,Estuarine
6/9/23 11:25,79.868,20,Estuarine
6/9/23 11:30,79.887,20,Estuarine
6/9/23 11:35,79.964,20,Estuarine
6/9/23 11:40,79.978,20,Estuarine
6/9/23 11:45,79.993,20,Estuarine
6/9/23 11:50,80.019,20,Estuarine
6/9/23 11:55,80.069,20,Estuarine
6/9/23 12:00,80.167,20,Estuarine
6/9/23 12:05,80.164,20,Estuarine
6/9/23 12:10,80.183,20,Estuarine
6/9/23 12:15,80.278,20,Estuarine
6/9/23 12:20,80.22,20,Estuarine
6/9/23 12:25,80.188,20,Estuarine
6/9/23 12:30,80.217,20,Estuarine
6/9/23 12:35,80.285,20,Estuarine
6/9/23 12:40,80.261,20,Estuarine
6/9/23 12:45,80.251,20,Estuarine
6/9/23 12:50,80.276,20,Estuarine
6/9/23 12:55,80.248,20,Estuarine
6/9/23 13:00,80.256,20,Estuarine
6/9/23 13:05,80.223,20,Estuarine
6/9/23 13:10,80.124,20,Estuarine
6/9/23 13:15,80.141,20,Estuarine
6/9/23 13:20,80.194,20,Estuarine
6/9/23 13:25,80.282,20,Estuarine
6/9/23 13:30,80.215,20,Estuarine
6/9/23 13:35,80.214,20,Estuarine
6/9/23 13:40,80.262,20,Estuarine
6/9/23 13:45,80.267,20,Estuarine
6/9/23 13:50,80.327,20,Estuarine
6/9/23 13:55,80.324,20,Estuarine
6/9/23 14:00,80.383,20,Estuarine
6/9/23 14:05,80.435,20,Estuarine
6/9/23 14:10,80.463,20,Estuarine
6/9/23 14:15,80.491,20,Estuarine
6/9/23 14:20,80.522,20,Estuarine
6/9/23 14:25,80.519,20,Estuarine
6/9/23 14:30,80.544,20,Estuarine
6/9/23 14:35,80.519,20,Estuarine
6/9/23 14:40,80.567,20,Estuarine
6/9/23 14:45,80.581,20,Estuarine
6/9/23 14:50,80.598,20,Estuarine
6/9/23 14:55,80.528,20,Estuarine
6/9/23 15:00,80.531,20,Estuarine
6/9/23 15:05,80.589,20,Estuarine
6/9/23 15:10,80.621,20,Estuarine
6/9/23 15:15,80.65,20,Estuarine
6/9/23 15:20,80.643,20,Estuarine
6/8/23 8:15,0.491,30,Estuarine
6/8/23 8:20,0.492,30,Estuarine
6/8/23 8:25,0.485,30,Estuarine
6/8/23 8:30,0.495,30,Estuarine
6/8/23 8:35,0.485,30,Estuarine
6/8/23 8:40,0.493,30,Estuarine
6/8/23 8:45,0.48,30,Estuarine
6/8/23 8:50,0.493,30,Estuarine
6/8/23 8:55,0.488,30,Estuarine
6/8/23 9:00,0.489,30,Estuarine
6/8/23 9:05,0.481,30,Estuarine
6/8/23 9:10,0.493,30,Estuarine
6/8/23 9:15,0.49,30,Estuarine
6/8/23 9:20,0.498,30,Estuarine
6/8/23 9:25,0.497,30,Estuarine
6/8/23 9:30,0.494,30,Estuarine
6/8/23 9:35,0.494,30,Estuarine
6/8/23 9:40,0.498,30,Estuarine
6/8/23 9:45,0.495,30,Estuarine
6/8/23 9:50,0.483,30,Estuarine
6/8/23 9:55,0.474,30,Estuarine
6/8/23 10:00,0.486,30,Estuarine
6/8/23 10:05,0.495,30,Estuarine
6/8/23 10:10,0.491,30,Estuarine
6/8/23 10:15,0.474,30,Estuarine
6/8/23 10:20,0.478,30,Estuarine
6/8/23 10:25,0.498,30,Estuarine
6/8/23 10:30,0.484,30,Estuarine
6/8/23 10:35,0.49,30,Estuarine
6/8/23 10:40,0.486,30,Estuarine
6/8/23 10:45,0.483,30,Estuarine
6/8/23 10:50,0.485,30,Estuarine
6/8/23 10:55,0.493,30,Estuarine
6/8/23 11:00,0.496,30,Estuarine
6/8/23 11:05,0.489,30,Estuarine
6/8/23 11:10,0.477,30,Estuarine
6/8/23 11:15,0.481,30,Estuarine
6/8/23 11:20,0.489,30,Estuarine
6/8/23 11:25,0.478,30,Estuarine
6/8/23 11:30,0.462,30,Estuarine
6/8/23 11:35,0.485,30,Estuarine
6/8/23 11:40,0.485,30,Estuarine
6/8/23 11:45,0.477,30,Estuarine
6/8/23 11:50,0.484,30,Estuarine
6/8/23 11:55,0.474,30,Estuarine
6/8/23 12:00,0.474,30,Estuarine
6/8/23 12:05,0.478,30,Estuarine
6/8/23 12:10,0.488,30,Estuarine
6/8/23 12:15,0.464,30,Estuarine
6/8/23 12:20,0.484,30,Estuarine
6/8/23 12:25,0.479,30,Estuarine
6/8/23 12:30,0.477,30,Estuarine
6/8/23 12:35,0.473,30,Estuarine
6/8/23 12:40,0.489,30,Estuarine
6/8/23 12:45,0.47,30,Estuarine
6/8/23 12:50,0.496,30,Estuarine
6/8/23 12:55,0.485,30,Estuarine
6/8/23 13:00,0.481,30,Estuarine
6/8/23 13:05,0.483,30,Estuarine
6/8/23 13:10,0.484,30,Estuarine
6/8/23 13:15,0.468,30,Estuarine
6/8/23 13:20,0.468,30,Estuarine
6/8/23 13:25,0.478,30,Estuarine
6/8/23 13:30,0.476,30,Estuarine
6/8/23 13:35,0.481,30,Estuarine
6/8/23 13:40,0.474,30,Estuarine
6/8/23 13:45,0.486,30,Estuarine
6/8/23 13:50,0.484,30,Estuarine
6/8/23 13:55,0.481,30,Estuarine
6/8/23 14:00,0.481,30,Estuarine
6/8/23 14:05,0.483,30,Estuarine
6/8/23 14:10,0.493,30,Estuarine
6/8/23 14:15,0.482,30,Estuarine
6/8/23 14:20,0.486,30,Estuarine
6/8/23 14:25,0.468,30,Estuarine
6/8/23 14:30,0.486,30,Estuarine
6/8/23 14:35,0.477,30,Estuarine
6/8/23 14:40,0.483,30,Estuarine
6/8/23 14:45,0.487,30,Estuarine
6/8/23 14:50,0.48,30,Estuarine
6/8/23 14:55,0.477,30,Estuarine
6/8/23 15:00,0.476,30,Estuarine
6/8/23 15:05,0.48,30,Estuarine
6/8/23 15:10,0.472,30,Estuarine
6/8/23 15:15,0.489,30,Estuarine
6/8/23 15:20,0.479,30,Estuarine
6/8/23 15:25,0.48,30,Estuarine
6/8/23 15:30,0.473,30,Estuarine
6/8/23 15:35,0.481,30,Estuarine
6/8/23 15:40,0.473,30,Estuarine
6/8/23 15:45,0.475,30,Estuarine
6/8/23 15:50,0.462,30,Estuarine
6/8/23 15:55,0.473,30,Estuarine
6/8/23 16:00,0.478,30,Estuarine
6/8/23 16:05,0.474,30,Estuarine
6/8/23 16:10,0.479,30,Estuarine
6/8/23 16:15,0.475,30,Estuarine
6/8/23 16:20,0.468,30,Estuarine
6/8/23 16:25,0.474,30,Estuarine
6/8/23 16:30,0.492,30,Estuarine
6/8/23 16:35,0.475,30,Estuarine
6/8/23 16:40,0.481,30,Estuarine
6/8/23 16:45,0.468,30,Estuarine
6/8/23 16:50,0.467,30,Estuarine
6/8/23 16:55,0.473,30,Estuarine
6/8/23 17:00,0.48,30,Estuarine
