datetime_est,plot,depth_cm,eh_mv
2023-06-10 07:25,Saltwater,30,609.36994
2023-06-10 07:25,Saltwater,50,648.6124
2023-06-10 07:25,Freshwater,5,509.79722
2023-06-10 07:25,Freshwater,15,319.7393667
2023-06-10 07:25,Freshwater,30,252.530191
2023-06-10 07:25,Freshwater,50,702.93422
2023-06-10 07:30,Control,5,598.1955067
2023-06-10 07:30,Control,15,777.10024
2023-06-10 07:30,Control,30,773.06916
2023-06-10 07:30,Control,50,795.130025
2023-06-10 07:30,Saltwater,5,479.093942
2023-06-10 07:30,Saltwater,15,421.06188
2023-06-10 07:30,Saltwater,30,608.55098
2023-06-10 07:30,Saltwater,50,647.34982
2023-06-10 07:30,Freshwater,5,509.25562
2023-06-10 07:30,Freshwater,15,320.463574
2023-06-10 07:30,Freshwater,30,253.856109
2023-06-10 07:30,Freshwater,50,703.3798
2023-06-10 07:35,Control,5,598.1954467
2023-06-10 07:35,Control,15,777.13434
2023-06-10 07:35,Control,30,773.03488
2023-06-10 07:35,Control,50,795.1299
2023-06-10 07:35,Saltwater,5,479.176542
2023-06-10 07:35,Saltwater,15,421.5055
2023-06-10 07:35,Saltwater,30,609.3017
2023-06-10 07:35,Saltwater,50,648.44178
2023-06-10 07:35,Freshwater,5,508.9535067
2023-06-10 07:35,Freshwater,15,320.735134
2023-06-10 07:35,Freshwater,30,254.1279054
2023-06-10 07:35,Freshwater,50,703.4801
2023-06-10 07:40,Control,5,598.2296267
2023-06-10 07:40,Control,15,777.16852
2023-06-10 07:40,Control,30,773.20578
2023-06-10 07:40,Control,50,795.172625
2023-06-10 07:40,Saltwater,5,479.463894
2023-06-10 07:40,Saltwater,15,421.26664
2023-06-10 07:40,Saltwater,30,609.47232
2023-06-10 07:40,Saltwater,50,648.23704
2023-06-10 07:40,Freshwater,5,509.1554333
2023-06-10 07:40,Freshwater,15,320.562712
2023-06-10 07:40,Freshwater,30,254.228949
2023-06-10 07:40,Freshwater,50,703.36694
2023-06-10 07:45,Control,5,597.4408667
2023-06-10 07:45,Control,15,777.26706
2023-06-10 07:45,Control,30,773.20182
2023-06-10 07:45,Control,50,795.2112
2023-06-10 07:45,Saltwater,5,478.65928
2023-06-10 07:45,Saltwater,15,421.60784
2023-06-10 07:45,Saltwater,30,608.96048
2023-06-10 07:45,Saltwater,50,647.96406
2023-06-10 07:45,Freshwater,5,509.13018
2023-06-10 07:45,Freshwater,15,320.088276
2023-06-10 07:45,Freshwater,30,254.3994196
2023-06-10 07:45,Freshwater,50,703.03354
2023-06-10 07:50,Control,5,596.1570422
2023-06-10 07:50,Control,15,777.23132
2023-06-10 07:50,Control,30,773.23444
2023-06-10 07:50,Control,50,795.252325
2023-06-10 07:50,Saltwater,5,479.3124307
2023-06-10 07:50,Saltwater,15,420.8325933
2023-06-10 07:50,Saltwater,30,609.0287
2023-06-10 07:50,Saltwater,50,647.65696
2023-06-10 07:50,Freshwater,5,508.8980133
2023-06-10 07:50,Freshwater,15,320.834674
2023-06-10 07:50,Freshwater,30,254.4668876
2023-06-10 07:50,Freshwater,50,703.33318
2023-06-10 07:55,Control,5,596.2787378
2023-06-10 07:55,Control,15,777.27022
2023-06-10 07:55,Control,30,773.30748
2023-06-10 07:55,Control,50,795.1718
2023-06-10 07:55,Saltwater,5,478.3276373
2023-06-10 07:55,Saltwater,15,422.4459867
2023-06-10 07:55,Saltwater,30,609.06282
2023-06-10 07:55,Saltwater,50,648.20292
2023-06-10 07:55,Freshwater,5,509.0132467
2023-06-10 07:55,Freshwater,15,320.836012
2023-06-10 07:55,Freshwater,30,254.7393002
2023-06-10 07:55,Freshwater,50,703.20332
2023-06-10 08:00,Control,5,596.5668333
2023-06-10 08:00,Control,15,777.3025
2023-06-10 08:00,Control,30,773.40816
2023-06-10 08:00,Control,50,795.255275
2023-06-10 08:00,Saltwater,5,478.264182
2023-06-10 08:00,Saltwater,15,420.71524
2023-06-10 08:00,Saltwater,30,608.65334
2023-06-10 08:00,Saltwater,50,649.15838
2023-06-10 08:00,Freshwater,5,508.75474
2023-06-10 08:00,Freshwater,15,320.837452
2023-06-10 08:00,Freshwater,30,255.1477634
2023-06-10 08:00,Freshwater,50,703.00574
2023-06-10 08:05,Control,5,596.4999933
2023-06-10 08:05,Control,15,777.33898
2023-06-10 08:05,Control,30,773.4104
2023-06-10 08:05,Control,50,795.300325
2023-06-10 08:05,Saltwater,5,480.41396
2023-06-10 08:05,Saltwater,15,420.3787867
2023-06-10 08:05,Saltwater,30,608.75572
2023-06-10 08:05,Saltwater,50,647.55458
2023-06-10 08:05,Freshwater,5,508.3568533
2023-06-10 08:05,Freshwater,15,321.0463207
2023-06-10 08:05,Freshwater,30,254.9438626
2023-06-10 08:05,Freshwater,50,703.07442
2023-06-10 08:10,Control,5,596.4659933
2023-06-10 08:10,Control,15,777.3392
2023-06-10 08:10,Control,30,773.44482
2023-06-10 08:10,Control,50,795.300625
2023-06-10 08:10,Saltwater,5,477.786432
2023-06-10 08:10,Saltwater,15,421.4413933
2023-06-10 08:10,Saltwater,30,609.4382
2023-06-10 08:10,Saltwater,50,648.23704
2023-06-10 08:10,Freshwater,5,508.6715267
2023-06-10 08:10,Freshwater,15,321.0848093
2023-06-10 08:10,Freshwater,30,255.589566
2023-06-10 08:10,Freshwater,50,702.46122
2023-06-10 08:15,Control,5,596.5685333
2023-06-10 08:15,Control,15,777.40754
2023-06-10 08:15,Control,30,773.479
2023-06-10 08:15,Control,50,795.343325
2023-06-10 08:15,Saltwater,5,479.117256
2023-06-10 08:15,Saltwater,15,421.5827
2023-06-10 08:15,Saltwater,30,609.40408
2023-06-10 08:15,Saltwater,50,648.0664
2023-06-10 08:15,Freshwater,5,508.71582
2023-06-10 08:15,Freshwater,15,320.98791
2023-06-10 08:15,Freshwater,30,255.8276238
2023-06-10 08:15,Freshwater,50,702.22456
2023-06-10 08:20,Control,5,596.3649111
2023-06-10 08:20,Control,15,777.46626
2023-06-10 08:20,Control,30,773.4694
2023-06-10 08:20,Control,50,795.4188
2023-06-10 08:20,Saltwater,5,478.9514067
2023-06-10 08:20,Saltwater,15,421.27558
2023-06-10 08:20,Saltwater,30,609.3017
2023-06-10 08:20,Saltwater,50,648.37354
2023-06-10 08:20,Freshwater,5,508.7159
2023-06-10 08:20,Freshwater,15,321.225816
2023-06-10 08:20,Freshwater,30,255.963574
2023-06-10 08:20,Freshwater,50,702.83648
2023-06-10 08:25,Control,5,596.3720289
2023-06-10 08:25,Control,15,777.56754
2023-06-10 08:25,Control,30,773.57072
2023-06-10 08:25,Control,50,795.289375
2023-06-10 08:25,Saltwater,5,478.8538493
2023-06-10 08:25,Saltwater,15,421.27562
2023-06-10 08:25,Saltwater,30,609.30168
2023-06-10 08:25,Saltwater,50,648.30528
2023-06-10 08:25,Freshwater,5,508.61392
2023-06-10 08:25,Freshwater,15,321.429786
2023-06-10 08:25,Freshwater,30,256.745355
2023-06-10 08:25,Freshwater,50,703.61826
2023-06-10 08:30,Control,5,596.4088067
2023-06-10 08:30,Control,15,777.49128
2023-06-10 08:30,Control,30,773.66538
2023-06-10 08:30,Control,50,795.323925
2023-06-10 08:30,Saltwater,5,478.722132
2023-06-10 08:30,Saltwater,15,421.24146
2023-06-10 08:30,Saltwater,30,609.30168
2023-06-10 08:30,Saltwater,50,648.27116
2023-06-10 08:30,Freshwater,5,508.46828
2023-06-10 08:30,Freshwater,15,321.08635
2023-06-10 08:30,Freshwater,30,256.43802
2023-06-10 08:30,Freshwater,50,702.61656
2023-06-10 08:35,Control,5,596.2741444
2023-06-10 08:35,Control,15,777.4944667
2023-06-10 08:35,Control,30,773.69082
2023-06-10 08:35,Control,50,795.443
2023-06-10 08:35,Saltwater,5,478.4000367
2023-06-10 08:35,Saltwater,15,421.24148
2023-06-10 08:35,Saltwater,30,609.19932
2023-06-10 08:35,Saltwater,50,648.23704
2023-06-10 08:35,Freshwater,5,508.3018867
2023-06-10 08:35,Freshwater,15,321.35779
2023-06-10 08:35,Freshwater,30,255.8940016
2023-06-10 08:35,Freshwater,50,702.64848
2023-06-10 08:40,Control,5,596.0690822
2023-06-10 08:40,Control,15,777.5971733
2023-06-10 08:40,Control,30,773.67916
2023-06-10 08:40,Control,50,795.4736
2023-06-10 08:40,Saltwater,5,478.0779173
2023-06-10 08:40,Saltwater,15,421.07082
2023-06-10 08:40,Saltwater,30,609.23344
2023-06-10 08:40,Saltwater,50,648.10056
2023-06-10 08:40,Freshwater,5,509.2040333
2023-06-10 08:40,Freshwater,15,321.5542
2023-06-10 08:40,Freshwater,30,257.2844936
2023-06-10 08:40,Freshwater,50,702.47894
2023-06-10 08:45,Control,5,595.99036
2023-06-10 08:45,Control,15,777.54794
2023-06-10 08:45,Control,30,773.61814
2023-06-10 08:45,Control,50,795.232125
2023-06-10 08:45,Saltwater,5,478.199464
2023-06-10 08:45,Saltwater,15,420.90022
2023-06-10 08:45,Saltwater,30,609.1652
2023-06-10 08:45,Saltwater,50,648.10054
2023-06-10 08:45,Freshwater,5,507.32854
2023-06-10 08:45,Freshwater,15,321.10832
2023-06-10 08:45,Freshwater,30,256.535128
2023-06-10 08:45,Freshwater,50,701.50902
2023-06-10 08:50,Control,5,595.85796
2023-06-10 08:50,Control,15,777.6345667
2023-06-10 08:50,Control,30,773.6665378
2023-06-10 08:50,Control,50,795.4174528
2023-06-10 08:50,Saltwater,5,478.12833
2023-06-10 08:50,Saltwater,15,421.2439467
2023-06-10 08:50,Saltwater,30,609.46796
2023-06-10 08:50,Saltwater,50,648.1299
2023-06-10 08:50,Freshwater,5,507.87974
2023-06-10 08:50,Freshwater,15,321.4164207
2023-06-10 08:50,Freshwater,30,257.3593021
2023-06-10 08:50,Freshwater,50,702.4247133
2023-06-10 08:55,Control,5,596.06768
2023-06-10 08:55,Control,15,777.5689333
2023-06-10 08:55,Control,30,773.6655556
2023-06-10 08:55,Control,50,795.4660806
2023-06-10 08:55,Saltwater,5,477.957548
2023-06-10 08:55,Saltwater,15,421.1121533
2023-06-10 08:55,Saltwater,30,609.36536
2023-06-10 08:55,Saltwater,50,648.09554
2023-06-10 08:55,Freshwater,5,508.165
2023-06-10 08:55,Freshwater,15,321.0470373
2023-06-10 08:55,Freshwater,30,257.7425733
2023-06-10 08:55,Freshwater,50,701.9569067
2023-06-10 09:00,Control,5,596.1866
2023-06-10 09:00,Control,15,777.58898
2023-06-10 09:00,Control,30,773.7159533
2023-06-10 09:00,Control,50,795.3616333
2023-06-10 09:00,Saltwater,5,477.947832
2023-06-10 09:00,Saltwater,15,421.1434
2023-06-10 09:00,Saltwater,30,609.38496
2023-06-10 09:00,Saltwater,50,648.1137
2023-06-10 09:00,Freshwater,5,508.45116
2023-06-10 09:00,Freshwater,15,321.323642
2023-06-10 09:00,Freshwater,30,257.8201068
2023-06-10 09:00,Freshwater,50,702.3062
2023-06-10 09:05,Control,5,594.6184156
2023-06-10 09:05,Control,15,777.57056
2023-06-10 09:05,Control,30,773.6635133
2023-06-10 09:05,Control,50,795.4708833
2023-06-10 09:05,Saltwater,5,478.0917413
2023-06-10 09:05,Saltwater,15,421.31234
2023-06-10 09:05,Saltwater,30,609.48412
2023-06-10 09:05,Saltwater,50,648.11018
2023-06-10 09:05,Freshwater,5,508.4518867
2023-06-10 09:05,Freshwater,15,321.729982
2023-06-10 09:05,Freshwater,30,257.7175466
2023-06-10 09:05,Freshwater,50,702.19754
2023-06-10 09:10,Control,5,595.4106711
2023-06-10 09:10,Control,15,777.52234
2023-06-10 09:10,Control,30,773.7520333
2023-06-10 09:10,Control,50,795.4136083
2023-06-10 09:10,Saltwater,5,477.6832647
2023-06-10 09:10,Saltwater,15,420.7255
2023-06-10 09:10,Saltwater,30,609.09592
2023-06-10 09:10,Saltwater,50,647.78896
2023-06-10 09:10,Freshwater,5,508.3582733
2023-06-10 09:10,Freshwater,15,321.79926
2023-06-10 09:10,Freshwater,30,258.4657314
2023-06-10 09:10,Freshwater,50,702.10148
2023-06-10 09:15,Control,5,595.9565867
2023-06-10 09:15,Control,15,777.56602
2023-06-10 09:15,Control,30,773.6933933
2023-06-10 09:15,Control,50,795.3882333
2023-06-10 09:15,Saltwater,5,477.551622
2023-06-10 09:15,Saltwater,15,421.02886
2023-06-10 09:15,Saltwater,30,609.32766
2023-06-10 09:15,Saltwater,50,647.9518
2023-06-10 09:15,Freshwater,5,508.32236
2023-06-10 09:15,Freshwater,15,322.816294
2023-06-10 09:15,Freshwater,30,259.55219
2023-06-10 09:15,Freshwater,50,703.38176
2023-06-10 09:20,Control,5,596.2946867
2023-06-10 09:20,Control,15,777.59498
2023-06-10 09:20,Control,30,773.7224133
2023-06-10 09:20,Control,50,795.5109333
2023-06-10 09:20,Saltwater,5,476.895302
2023-06-10 09:20,Saltwater,15,420.9590667
2023-06-10 09:20,Saltwater,30,609.3251733
2023-06-10 09:20,Saltwater,50,647.8457733
2023-06-10 09:20,Freshwater,5,508.28564
2023-06-10 09:20,Freshwater,15,322.014004
2023-06-10 09:20,Freshwater,30,258.5030331
2023-06-10 09:20,Freshwater,50,702.0566267
2023-06-10 09:25,Control,5,596.9433667
2023-06-10 09:25,Control,15,777.6626
2023-06-10 09:25,Control,30,773.7900333
2023-06-10 09:25,Control,50,795.4675583
2023-06-10 09:25,Saltwater,5,476.793204
2023-06-10 09:25,Saltwater,15,421.0322733
2023-06-10 09:25,Saltwater,30,609.4716467
2023-06-10 09:25,Saltwater,50,647.9240267
2023-06-10 09:25,Freshwater,5,508.45462
2023-06-10 09:25,Freshwater,15,321.722158
2023-06-10 09:25,Freshwater,30,259.1193979
2023-06-10 09:25,Freshwater,50,701.2782533
2023-06-10 09:30,Control,5,595.8842667
2023-06-10 09:30,Control,15,777.73094
2023-06-10 09:30,Control,30,773.8925333
2023-06-10 09:30,Control,50,795.4248333
2023-06-10 09:30,Saltwater,5,476.208306
2023-06-10 09:30,Saltwater,15,420.4191
2023-06-10 09:30,Saltwater,30,609.43972
2023-06-10 09:30,Saltwater,50,648.53968
2023-06-10 09:30,Freshwater,5,508.4829
2023-06-10 09:30,Freshwater,15,322.210184
2023-06-10 09:30,Freshwater,30,259.1912406
2023-06-10 09:30,Freshwater,50,701.9872
2023-06-10 09:35,Control,5,595.7214044
2023-06-10 09:35,Control,15,777.69678
2023-06-10 09:35,Control,30,773.8925333
2023-06-10 09:35,Control,50,795.4675583
2023-06-10 09:35,Saltwater,5,477.892942
2023-06-10 09:35,Saltwater,15,421.23674
2023-06-10 09:35,Saltwater,30,609.36922
2023-06-10 09:35,Saltwater,50,647.75242
2023-06-10 09:35,Freshwater,5,508.4461933
2023-06-10 09:35,Freshwater,15,321.933782
2023-06-10 09:35,Freshwater,30,259.6650618
2023-06-10 09:35,Freshwater,50,701.86502
2023-06-10 09:40,Control,5,595.9685622
2023-06-10 09:40,Control,15,777.73094
2023-06-10 09:40,Control,30,773.9608533
2023-06-10 09:40,Control,50,795.5102333
2023-06-10 09:40,Saltwater,5,478.695946
2023-06-10 09:40,Saltwater,15,420.38684
2023-06-10 09:40,Saltwater,30,609.20444
2023-06-10 09:40,Saltwater,50,646.87174
2023-06-10 09:40,Freshwater,5,508.5571867
2023-06-10 09:40,Freshwater,15,321.899596
2023-06-10 09:40,Freshwater,30,259.9708052
2023-06-10 09:40,Freshwater,50,701.5923
2023-06-10 09:45,Control,5,596.42068
2023-06-10 09:45,Control,15,777.73092
2023-06-10 09:45,Control,30,773.9266933
2023-06-10 09:45,Control,50,795.5529333
2023-06-10 09:45,Saltwater,5,476.425562
2023-06-10 09:45,Saltwater,15,420.52426
2023-06-10 09:45,Saltwater,30,608.7969
2023-06-10 09:45,Saltwater,50,647.89736
2023-06-10 09:45,Freshwater,5,508.7348
2023-06-10 09:45,Freshwater,15,322.238698
2023-06-10 09:45,Freshwater,30,259.3248898
2023-06-10 09:45,Freshwater,50,701.7251
2023-06-10 09:50,Control,5,596.8727778
2023-06-10 09:50,Control,15,777.6404067
2023-06-10 09:50,Control,30,773.8583733
2023-06-10 09:50,Control,50,795.5529333
2023-06-10 09:50,Saltwater,5,477.0013887
2023-06-10 09:50,Saltwater,15,420.7997133
2023-06-10 09:50,Saltwater,30,608.8564067
2023-06-10 09:50,Saltwater,50,646.5566867
2023-06-10 09:50,Freshwater,5,508.6372533
2023-06-10 09:50,Freshwater,15,322.1396407
2023-06-10 09:50,Freshwater,30,260.3434946
2023-06-10 09:50,Freshwater,50,701.27484
2023-06-10 09:55,Control,5,597.5640556
2023-06-10 09:55,Control,15,777.6181933
2023-06-10 09:55,Control,30,773.9950133
2023-06-10 09:55,Control,50,795.6383833
2023-06-10 09:55,Saltwater,5,475.9091533
2023-06-10 09:55,Saltwater,15,420.8051667
2023-06-10 09:55,Saltwater,30,609.7063133
2023-06-10 09:55,Saltwater,50,647.7811533
2023-06-10 09:55,Freshwater,5,507.5846467
2023-06-10 09:55,Freshwater,15,322.4809393
2023-06-10 09:55,Freshwater,30,260.6138634
2023-06-10 09:55,Freshwater,50,701.3622
2023-06-10 10:00,Control,5,598.0503333
2023-06-10 10:00,Control,15,777.73266
2023-06-10 10:00,Control,30,773.9950133
2023-06-10 10:00,Control,50,795.6383583
2023-06-10 10:00,Saltwater,5,475.63616
2023-06-10 10:00,Saltwater,15,420.74264
2023-06-10 10:00,Saltwater,30,609.94258
2023-06-10 10:00,Saltwater,50,647.36852
2023-06-10 10:00,Freshwater,5,507.99946
2023-06-10 10:00,Freshwater,15,322.450818
2023-06-10 10:00,Freshwater,30,260.7493839
2023-06-10 10:00,Freshwater,50,701.01828
2023-06-10 10:05,Control,5,598.2974711
2023-06-10 10:05,Control,15,777.69852
2023-06-10 10:05,Control,30,773.9950133
2023-06-10 10:05,Control,50,795.6383833
2023-06-10 10:05,Saltwater,5,475.4191147
2023-06-10 10:05,Saltwater,15,421.0749867
2023-06-10 10:05,Saltwater,30,609.64374
2023-06-10 10:05,Saltwater,50,647.88596
2023-06-10 10:05,Freshwater,5,508.0020467
2023-06-10 10:05,Freshwater,15,321.87235
2023-06-10 10:05,Freshwater,30,261.0888251
2023-06-10 10:05,Freshwater,50,701.11654
2023-06-10 10:10,Control,5,599.3303689
2023-06-10 10:10,Control,15,777.76682
2023-06-10 10:10,Control,30,774.0633533
2023-06-10 10:10,Control,50,795.6383583
2023-06-10 10:10,Saltwater,5,475.7514453
2023-06-10 10:10,Saltwater,15,421.0348133
2023-06-10 10:10,Saltwater,30,609.65732
2023-06-10 10:10,Saltwater,50,647.8293
2023-06-10 10:10,Freshwater,5,508.2783733
2023-06-10 10:10,Freshwater,15,322.721742
2023-06-10 10:10,Freshwater,30,261.0208032
2023-06-10 10:10,Freshwater,50,701.286
2023-06-10 10:15,Control,5,599.7483667
2023-06-10 10:15,Control,15,777.73268
2023-06-10 10:15,Control,30,774.0291933
2023-06-10 10:15,Control,50,795.6383833
2023-06-10 10:15,Saltwater,5,475.008334
2023-06-10 10:15,Saltwater,15,420.90522
2023-06-10 10:15,Saltwater,30,609.69528
2023-06-10 10:15,Saltwater,50,647.83356
2023-06-10 10:15,Freshwater,5,508.58898
2023-06-10 10:15,Freshwater,15,322.823654
2023-06-10 10:15,Freshwater,30,261.7003832
2023-06-10 10:15,Freshwater,50,701.08212
2023-06-10 10:20,Control,5,600.1662844
2023-06-10 10:20,Control,15,777.83518
2023-06-10 10:20,Control,30,774.1316933
2023-06-10 10:20,Control,50,795.6810583
2023-06-10 10:20,Saltwater,5,474.9789713
2023-06-10 10:20,Saltwater,15,420.8720667
2023-06-10 10:20,Saltwater,30,609.55154
2023-06-10 10:20,Saltwater,50,647.82558
2023-06-10 10:20,Freshwater,5,508.11328
2023-06-10 10:20,Freshwater,15,322.721718
2023-06-10 10:20,Freshwater,30,261.6664011
2023-06-10 10:20,Freshwater,50,701.21806
2023-06-10 10:25,Control,5,600.8234022
2023-06-10 10:25,Control,15,777.86934
2023-06-10 10:25,Control,30,774.1999933
2023-06-10 10:25,Control,50,795.6810833
2023-06-10 10:25,Saltwater,5,474.6127007
2023-06-10 10:25,Saltwater,15,420.9446133
2023-06-10 10:25,Saltwater,30,609.78946
2023-06-10 10:25,Saltwater,50,647.79052
2023-06-10 10:25,Freshwater,5,508.58898
2023-06-10 10:25,Freshwater,15,322.891614
2023-06-10 10:25,Freshwater,30,261.8702768
2023-06-10 10:25,Freshwater,50,701.04814
2023-06-10 10:30,Control,5,601.78798
2023-06-10 10:30,Control,15,777.76684
2023-06-10 10:30,Control,30,774.1316733
2023-06-10 10:30,Control,50,795.6810583
2023-06-10 10:30,Saltwater,5,474.656314
2023-06-10 10:30,Saltwater,15,420.98344
2023-06-10 10:30,Saltwater,30,609.89164
2023-06-10 10:30,Saltwater,50,647.82444
2023-06-10 10:30,Freshwater,5,508.62296
2023-06-10 10:30,Freshwater,15,322.755702
2023-06-10 10:30,Freshwater,30,262.3120179
2023-06-10 10:30,Freshwater,50,700.30064
2023-06-10 10:35,Control,5,602.57376
2023-06-10 10:35,Control,15,777.83514
2023-06-10 10:35,Control,30,774.3104711
2023-06-10 10:35,Control,50,795.8598361
2023-06-10 10:35,Saltwater,5,474.6658893
2023-06-10 10:35,Saltwater,15,421.05168
2023-06-10 10:35,Saltwater,30,610.1010867
2023-06-10 10:35,Saltwater,50,647.8974267
2023-06-10 10:35,Freshwater,5,508.5645533
2023-06-10 10:35,Freshwater,15,323.639168
2023-06-10 10:35,Freshwater,30,262.7877158
2023-06-10 10:35,Freshwater,50,700.6744
2023-06-10 10:40,Control,5,603.83788
2023-06-10 10:40,Control,15,777.80102
2023-06-10 10:40,Control,30,774.2842689
2023-06-10 10:40,Control,50,795.7397639
2023-06-10 10:40,Saltwater,5,474.5048947
2023-06-10 10:40,Saltwater,15,420.71054
2023-06-10 10:40,Saltwater,30,610.1740933
2023-06-10 10:40,Saltwater,50,647.7657733
2023-06-10 10:40,Freshwater,5,508.6728267
2023-06-10 10:40,Freshwater,15,322.754484
2023-06-10 10:40,Freshwater,30,263.0250528
2023-06-10 10:40,Freshwater,50,700.90684
2023-06-10 10:45,Control,5,604.93114
2023-06-10 10:45,Control,15,777.801
2023-06-10 10:45,Control,30,774.3264067
2023-06-10 10:45,Control,50,795.7477417
2023-06-10 10:45,Saltwater,5,474.002774
2023-06-10 10:45,Saltwater,15,420.67644
2023-06-10 10:45,Saltwater,30,610.34946
2023-06-10 10:45,Saltwater,50,647.77054
2023-06-10 10:45,Freshwater,5,508.78706
2023-06-10 10:45,Freshwater,15,323.299168
2023-06-10 10:45,Freshwater,30,262.6517334
2023-06-10 10:45,Freshwater,50,700.8774
2023-06-10 10:50,Control,5,605.8194
2023-06-10 10:50,Control,15,777.7327
2023-06-10 10:50,Control,30,774.3947467
2023-06-10 10:50,Control,50,795.9184917
2023-06-10 10:50,Saltwater,5,473.7005627
2023-06-10 10:50,Saltwater,15,420.88112
2023-06-10 10:50,Saltwater,30,610.3542467
2023-06-10 10:50,Saltwater,50,647.7753467
2023-06-10 10:50,Freshwater,5,508.98302
2023-06-10 10:50,Freshwater,15,323.1311027
2023-06-10 10:50,Freshwater,30,263.0921238
2023-06-10 10:50,Freshwater,50,700.66052
2023-06-10 10:55,Control,5,606.8102
2023-06-10 10:55,Control,15,777.801
2023-06-10 10:55,Control,30,774.3605867
2023-06-10 10:55,Control,50,795.7904167
2023-06-10 10:55,Saltwater,5,473.9441133
2023-06-10 10:55,Saltwater,15,420.84698
2023-06-10 10:55,Saltwater,30,610.4613733
2023-06-10 10:55,Saltwater,50,647.8142333
2023-06-10 10:55,Freshwater,5,508.98672
2023-06-10 10:55,Freshwater,15,323.3411433
2023-06-10 10:55,Freshwater,30,263.7723024
2023-06-10 10:55,Freshwater,50,700.56466
2023-06-10 11:00,Control,5,607.66432
2023-06-10 11:00,Control,15,777.76686
2023-06-10 11:00,Control,30,774.3605867
2023-06-10 11:00,Control,50,795.9185167
2023-06-10 11:00,Saltwater,5,474.699374
2023-06-10 11:00,Saltwater,15,421.76804
2023-06-10 11:00,Saltwater,30,611.31898
2023-06-10 11:00,Saltwater,50,647.81906
2023-06-10 11:00,Freshwater,5,509.14424
2023-06-10 11:00,Freshwater,15,323.40925
2023-06-10 11:00,Freshwater,30,263.7022268
2023-06-10 11:00,Freshwater,50,700.64622
2023-06-10 11:05,Control,5,608.4318756
2023-06-10 11:05,Control,15,777.83516
2023-06-10 11:05,Control,30,774.3947467
2023-06-10 11:05,Control,50,795.7904417
2023-06-10 11:05,Saltwater,5,474.460582
2023-06-10 11:05,Saltwater,15,421.95294
2023-06-10 11:05,Saltwater,30,611.18252
2023-06-10 11:05,Saltwater,50,648.43306
2023-06-10 11:05,Freshwater,5,509.4204333
2023-06-10 11:05,Freshwater,15,322.727774
2023-06-10 11:05,Freshwater,30,264.1430002
2023-06-10 11:05,Freshwater,50,700.196
2023-06-10 11:10,Control,5,609.2336311
2023-06-10 11:10,Control,15,777.80098
2023-06-10 11:10,Control,30,774.4289467
2023-06-10 11:10,Control,50,795.7904417
2023-06-10 11:10,Saltwater,5,473.02788
2023-06-10 11:10,Saltwater,15,420.8075
2023-06-10 11:10,Saltwater,30,610.63672
2023-06-10 11:10,Saltwater,50,647.88728
2023-06-10 11:10,Freshwater,5,510.5070267
2023-06-10 11:10,Freshwater,15,323.67528
2023-06-10 11:10,Freshwater,30,264.1072826
2023-06-10 11:10,Freshwater,50,701.23246
2023-06-10 11:15,Control,5,609.8303467
2023-06-10 11:15,Control,15,777.9035
2023-06-10 11:15,Control,30,774.4289267
2023-06-10 11:15,Control,50,796.0038917
2023-06-10 11:15,Saltwater,5,472.857304
2023-06-10 11:15,Saltwater,15,420.82184
2023-06-10 11:15,Saltwater,30,610.63672
2023-06-10 11:15,Saltwater,50,647.81904
2023-06-10 11:15,Freshwater,5,511.45218
2023-06-10 11:15,Freshwater,15,323.737396
2023-06-10 11:15,Freshwater,30,264.8179882
2023-06-10 11:15,Freshwater,50,700.28952
2023-06-10 11:20,Control,5,610.4111867
2023-06-10 11:20,Control,15,777.7907533
2023-06-10 11:20,Control,30,774.4631067
2023-06-10 11:20,Control,50,795.9185167
2023-06-10 11:20,Saltwater,5,472.3845407
2023-06-10 11:20,Saltwater,15,420.9583
2023-06-10 11:20,Saltwater,30,610.97784
2023-06-10 11:20,Saltwater,50,647.205
2023-06-10 11:20,Freshwater,5,512.1342667
2023-06-10 11:20,Freshwater,15,323.8141053
2023-06-10 11:20,Freshwater,30,264.8516174
2023-06-10 11:20,Freshwater,50,700.55778
2023-06-10 11:25,Control,5,610.4111867
2023-06-10 11:25,Control,15,777.7805267
2023-06-10 11:25,Control,30,774.4972667
2023-06-10 11:25,Control,50,795.8758167
2023-06-10 11:25,Saltwater,5,472.3210993
2023-06-10 11:25,Saltwater,15,420.20782
2023-06-10 11:25,Saltwater,30,611.38716
2023-06-10 11:25,Saltwater,50,647.30736
2023-06-10 11:25,Freshwater,5,513.6347533
2023-06-10 11:25,Freshwater,15,323.9938307
2023-06-10 11:25,Freshwater,30,265.531219
2023-06-10 11:25,Freshwater,50,700.38928
2023-06-10 11:30,Control,5,610.1037267
2023-06-10 11:30,Control,15,777.8728
2023-06-10 11:30,Control,30,774.5655867
2023-06-10 11:30,Control,50,795.9611917
2023-06-10 11:30,Saltwater,5,471.950622
2023-06-10 11:30,Saltwater,15,420.3784
2023-06-10 11:30,Saltwater,30,611.28484
2023-06-10 11:30,Saltwater,50,647.27326
2023-06-10 11:30,Freshwater,5,514.38926
2023-06-10 11:30,Freshwater,15,323.732514
2023-06-10 11:30,Freshwater,30,265.599571
2023-06-10 11:30,Freshwater,50,699.7815
2023-06-10 11:35,Control,5,610.3519267
2023-06-10 11:35,Control,15,777.90544
2023-06-10 11:35,Control,30,774.5642867
