do_percent_sat,depth,plot,datetime_est
95.436,10,Control,2023-06-11 09:45:00
95.406,10,Control,2023-06-11 09:50:00
95.334,10,Control,2023-06-11 09:55:00
95.525,10,Control,2023-06-11 10:00:00
95.392,10,Control,2023-06-11 10:05:00
95.415,10,Control,2023-06-11 10:10:00
95.395,10,Control,2023-06-11 10:15:00
95.606,10,Control,2023-06-11 10:20:00
95.311,10,Control,2023-06-11 10:25:00
95.403,10,Control,2023-06-11 10:30:00
95.428,10,Control,2023-06-11 10:35:00
95.605,10,Control,2023-06-11 10:40:00
95.594,10,Control,2023-06-11 10:45:00
95.383,10,Control,2023-06-11 10:50:00
95.543,10,Control,2023-06-11 10:55:00
95.516,10,Control,2023-06-11 11:00:00
95.529,10,Control,2023-06-11 11:05:00
95.632,10,Control,2023-06-11 11:10:00
95.512,10,Control,2023-06-11 11:15:00
95.506,10,Control,2023-06-11 11:20:00
95.485,10,Control,2023-06-11 11:25:00
95.5,10,Control,2023-06-11 11:30:00
95.454,10,Control,2023-06-11 11:35:00
95.647,10,Control,2023-06-11 11:40:00
95.452,10,Control,2023-06-11 11:45:00
95.391,10,Control,2023-06-11 11:50:00
95.38,10,Control,2023-06-11 11:55:00
95.436,10,Control,2023-06-11 12:00:00
95.518,10,Control,2023-06-11 12:05:00
95.374,10,Control,2023-06-11 12:10:00
95.37,10,Control,2023-06-11 12:15:00
95.392,10,Control,2023-06-11 12:20:00
95.387,10,Control,2023-06-11 12:25:00
95.389,10,Control,2023-06-11 12:30:00
95.4,10,Control,2023-06-11 12:35:00
95.406,10,Control,2023-06-11 12:40:00
95.447,10,Control,2023-06-11 12:45:00
95.377,10,Control,2023-06-11 12:50:00
95.443,10,Control,2023-06-11 12:55:00
95.607,10,Control,2023-06-11 13:00:00
95.515,10,Control,2023-06-11 13:05:00
95.543,10,Control,2023-06-11 13:10:00
95.473,10,Control,2023-06-11 13:15:00
95.589,10,Control,2023-06-11 13:20:00
95.471,10,Control,2023-06-11 13:25:00
95.577,10,Control,2023-06-11 13:30:00
95.492,10,Control,2023-06-11 13:35:00
95.543,10,Control,2023-06-11 13:40:00
95.425,10,Control,2023-06-11 13:45:00
95.655,10,Control,2023-06-11 13:50:00
95.591,10,Control,2023-06-11 13:55:00
95.717,10,Control,2023-06-11 14:00:00
95.576,10,Control,2023-06-11 14:05:00
95.468,10,Control,2023-06-11 14:10:00
95.388,10,Control,2023-06-11 14:15:00
95.641,10,Control,2023-06-11 14:20:00
95.635,10,Control,2023-06-11 14:25:00
95.631,10,Control,2023-06-11 14:30:00
95.465,10,Control,2023-06-11 14:35:00
95.607,10,Control,2023-06-11 14:40:00
95.442,10,Control,2023-06-11 14:45:00
95.514,10,Control,2023-06-11 14:50:00
95.528,10,Control,2023-06-11 14:55:00
95.536,10,Control,2023-06-11 15:00:00
95.627,10,Control,2023-06-11 15:05:00
95.601,10,Control,2023-06-11 15:10:00
95.535,10,Control,2023-06-11 15:15:00
95.484,10,Control,2023-06-11 15:20:00
95.425,10,Control,2023-06-11 15:25:00
95.62,10,Control,2023-06-11 15:30:00
95.484,10,Control,2023-06-11 15:35:00
95.361,10,Control,2023-06-11 15:40:00
95.427,10,Control,2023-06-11 15:45:00
95.436,10,Control,2023-06-11 15:50:00
95.597,10,Control,2023-06-11 15:55:00
95.561,10,Control,2023-06-11 16:00:00
95.584,10,Control,2023-06-11 16:05:00
95.569,10,Control,2023-06-11 16:10:00
95.515,10,Control,2023-06-11 16:15:00
95.508,10,Control,2023-06-11 16:20:00
95.433,10,Control,2023-06-11 16:25:00
95.506,10,Control,2023-06-11 16:30:00
95.28,10,Control,2023-06-11 16:35:00
95.57,10,Control,2023-06-11 16:40:00
95.548,10,Control,2023-06-11 16:45:00
95.44,10,Control,2023-06-11 16:50:00
95.411,10,Control,2023-06-11 16:55:00
95.474,10,Control,2023-06-11 17:00:00
95.306,10,Control,2023-06-11 17:05:00
95.43,10,Control,2023-06-11 17:10:00
95.512,10,Control,2023-06-11 17:15:00
95.432,10,Control,2023-06-11 17:20:00
95.629,10,Control,2023-06-11 17:25:00
95.478,10,Control,2023-06-11 17:30:00
95.374,10,Control,2023-06-11 17:35:00
95.523,10,Control,2023-06-11 17:40:00
95.349,10,Control,2023-06-11 17:45:00
95.475,10,Control,2023-06-11 17:50:00
95.499,10,Control,2023-06-11 17:55:00
95.491,10,Control,2023-06-11 18:00:00
95.13,10,Control,2023-06-11 18:05:00
95.115,10,Control,2023-06-11 18:10:00
95.172,10,Control,2023-06-11 18:15:00
95.258,10,Control,2023-06-11 18:20:00
95.037,10,Control,2023-06-11 18:25:00
95.302,10,Control,2023-06-11 18:30:00
95.217,10,Control,2023-06-11 18:35:00
95.187,10,Control,2023-06-11 18:40:00
95.254,10,Control,2023-06-11 18:45:00
95.279,10,Control,2023-06-11 18:50:00
95.232,10,Control,2023-06-11 18:55:00
95.222,10,Control,2023-06-11 19:00:00
95.124,10,Control,2023-06-11 19:05:00
95.132,10,Control,2023-06-11 19:10:00
95.142,10,Control,2023-06-11 19:15:00
95.14,10,Control,2023-06-11 19:20:00
95.187,10,Control,2023-06-11 19:25:00
95.204,10,Control,2023-06-11 19:30:00
95.158,10,Control,2023-06-11 19:35:00
95.069,10,Control,2023-06-11 19:40:00
95.272,10,Control,2023-06-11 19:45:00
94.992,10,Control,2023-06-11 19:50:00
95.165,10,Control,2023-06-11 19:55:00
95.265,10,Control,2023-06-11 20:00:00
95.19,10,Control,2023-06-11 20:05:00
95.018,10,Control,2023-06-11 20:10:00
95.223,10,Control,2023-06-11 20:15:00
95.171,10,Control,2023-06-11 20:20:00
95.01,10,Control,2023-06-11 20:25:00
95.034,10,Control,2023-06-11 20:30:00
95.049,10,Control,2023-06-11 20:35:00
95.011,10,Control,2023-06-11 20:40:00
95.179,10,Control,2023-06-11 20:45:00
95.023,10,Control,2023-06-11 20:50:00
95.097,10,Control,2023-06-11 20:55:00
95.083,10,Control,2023-06-11 21:00:00
95.123,10,Control,2023-06-11 21:05:00
95.078,10,Control,2023-06-11 21:10:00
94.88,10,Control,2023-06-11 21:15:00
95.087,10,Control,2023-06-11 21:20:00
94.843,10,Control,2023-06-11 21:25:00
95.15,10,Control,2023-06-11 21:30:00
95.133,10,Control,2023-06-11 21:35:00
94.972,10,Control,2023-06-11 21:40:00
95.141,10,Control,2023-06-11 21:45:00
94.895,10,Control,2023-06-11 21:50:00
95.13,10,Control,2023-06-11 21:55:00
95.076,10,Control,2023-06-11 22:00:00
95.033,10,Control,2023-06-11 22:05:00
94.882,10,Control,2023-06-11 22:10:00
95.073,10,Control,2023-06-11 22:15:00
95.072,10,Control,2023-06-11 22:20:00
95.095,10,Control,2023-06-11 22:25:00
95.067,10,Control,2023-06-11 22:30:00
94.916,10,Control,2023-06-11 22:35:00
95.066,10,Control,2023-06-11 22:40:00
95.132,10,Control,2023-06-11 22:45:00
94.973,10,Control,2023-06-11 22:50:00
95.118,10,Control,2023-06-11 22:55:00
92.222,20,Control,2023-06-04 18:05:00
92.122,20,Control,2023-06-04 18:10:00
92.182,20,Control,2023-06-04 18:15:00
92.145,20,Control,2023-06-04 18:20:00
92.181,20,Control,2023-06-04 18:25:00
92.168,20,Control,2023-06-04 18:30:00
92.202,20,Control,2023-06-04 18:35:00
92.114,20,Control,2023-06-04 18:40:00
92.166,20,Control,2023-06-04 18:45:00
92.216,20,Control,2023-06-04 18:50:00
92.24,20,Control,2023-06-04 18:55:00
92.152,20,Control,2023-06-04 19:00:00
92.229,20,Control,2023-06-04 19:05:00
92.17,20,Control,2023-06-04 19:10:00
92.182,20,Control,2023-06-04 19:15:00
92.214,20,Control,2023-06-04 19:20:00
92.152,20,Control,2023-06-04 19:25:00
92.194,20,Control,2023-06-04 19:30:00
92.164,20,Control,2023-06-04 19:35:00
92.18,20,Control,2023-06-04 19:40:00
92.189,20,Control,2023-06-04 19:45:00
92.26,20,Control,2023-06-04 19:50:00
92.08,20,Control,2023-06-04 19:55:00
92.16,20,Control,2023-06-04 20:00:00
92.208,20,Control,2023-06-04 20:05:00
92.21,20,Control,2023-06-04 20:10:00
92.201,20,Control,2023-06-04 20:15:00
92.219,20,Control,2023-06-04 20:20:00
92.218,20,Control,2023-06-04 20:25:00
92.15,20,Control,2023-06-04 20:30:00
92.148,20,Control,2023-06-04 20:35:00
92.136,20,Control,2023-06-04 20:40:00
92.175,20,Control,2023-06-04 20:45:00
92.157,20,Control,2023-06-04 20:50:00
92.141,20,Control,2023-06-04 20:55:00
92.181,20,Control,2023-06-04 21:00:00
92.152,20,Control,2023-06-04 21:05:00
92.215,20,Control,2023-06-04 21:10:00
92.121,20,Control,2023-06-04 21:15:00
92.193,20,Control,2023-06-04 21:20:00
92.215,20,Control,2023-06-04 21:25:00
92.237,20,Control,2023-06-04 21:30:00
92.198,20,Control,2023-06-04 21:35:00
92.115,20,Control,2023-06-04 21:40:00
92.122,20,Control,2023-06-04 21:45:00
92.173,20,Control,2023-06-04 21:50:00
92.162,20,Control,2023-06-04 21:55:00
92.15,20,Control,2023-06-04 22:00:00
92.126,20,Control,2023-06-04 22:05:00
92.261,20,Control,2023-06-04 22:10:00
92.174,20,Control,2023-06-04 22:15:00
92.201,20,Control,2023-06-04 22:20:00
92.196,20,Control,2023-06-04 22:25:00
92.184,20,Control,2023-06-04 22:30:00
92.137,20,Control,2023-06-04 22:35:00
92.159,20,Control,2023-06-04 22:40:00
92.164,20,Control,2023-06-04 22:45:00
92.184,20,Control,2023-06-04 22:50:00
92.23,20,Control,2023-06-04 22:55:00
92.255,20,Control,2023-06-04 23:00:00
92.259,20,Control,2023-06-04 23:05:00
92.24,20,Control,2023-06-04 23:10:00
92.188,20,Control,2023-06-04 23:15:00
92.178,20,Control,2023-06-04 23:20:00
92.21,20,Control,2023-06-04 23:25:00
92.234,20,Control,2023-06-04 23:30:00
92.23,20,Control,2023-06-04 23:35:00
92.205,20,Control,2023-06-04 23:40:00
92.284,20,Control,2023-06-04 23:45:00
92.275,20,Control,2023-06-04 23:50:00
92.278,20,Control,2023-06-04 23:55:00
92.219,20,Control,2023-06-05
92.301,20,Control,2023-06-05 00:05:00
92.322,20,Control,2023-06-05 00:10:00
92.277,20,Control,2023-06-05 00:15:00
92.264,20,Control,2023-06-05 00:20:00
92.302,20,Control,2023-06-05 00:25:00
92.263,20,Control,2023-06-05 00:30:00
92.273,20,Control,2023-06-05 00:35:00
92.37,20,Control,2023-06-05 00:40:00
92.375,20,Control,2023-06-05 00:45:00
92.412,20,Control,2023-06-05 00:50:00
92.306,20,Control,2023-06-05 00:55:00
92.249,20,Control,2023-06-05 01:00:00
92.362,20,Control,2023-06-05 01:05:00
92.352,20,Control,2023-06-05 01:10:00
92.434,20,Control,2023-06-05 01:15:00
92.354,20,Control,2023-06-05 01:20:00
92.291,20,Control,2023-06-05 01:25:00
92.313,20,Control,2023-06-05 01:30:00
92.3,20,Control,2023-06-05 01:35:00
92.398,20,Control,2023-06-05 01:40:00
92.408,20,Control,2023-06-05 01:45:00
92.253,20,Control,2023-06-05 01:50:00
92.282,20,Control,2023-06-05 01:55:00
92.312,20,Control,2023-06-05 02:00:00
92.309,20,Control,2023-06-05 02:05:00
92.328,20,Control,2023-06-05 02:10:00
92.293,20,Control,2023-06-05 02:15:00
92.403,20,Control,2023-06-05 02:20:00
92.258,20,Control,2023-06-05 02:25:00
92.3,20,Control,2023-06-05 02:30:00
92.321,20,Control,2023-06-05 02:35:00
92.413,20,Control,2023-06-05 02:40:00
92.275,20,Control,2023-06-05 02:45:00
92.34,20,Control,2023-06-05 02:50:00
92.256,20,Control,2023-06-05 02:55:00
92.306,20,Control,2023-06-05 03:00:00
92.22,20,Control,2023-06-05 03:05:00
92.242,20,Control,2023-06-05 03:10:00
92.272,20,Control,2023-06-05 03:15:00
92.303,20,Control,2023-06-05 03:20:00
92.184,20,Control,2023-06-05 03:25:00
92.126,20,Control,2023-06-05 03:30:00
92.153,20,Control,2023-06-05 03:35:00
92.262,20,Control,2023-06-05 03:40:00
92.088,20,Control,2023-06-05 03:45:00
92.207,20,Control,2023-06-05 03:50:00
92.195,20,Control,2023-06-05 03:55:00
92.102,20,Control,2023-06-05 04:00:00
92.129,20,Control,2023-06-05 04:05:00
92.192,20,Control,2023-06-05 04:10:00
92.139,20,Control,2023-06-05 04:15:00
92.113,20,Control,2023-06-05 04:20:00
92.085,20,Control,2023-06-05 04:25:00
92.007,20,Control,2023-06-05 04:30:00
92.125,20,Control,2023-06-05 04:35:00
92.095,20,Control,2023-06-05 04:40:00
92.147,20,Control,2023-06-05 04:45:00
92.187,20,Control,2023-06-05 04:50:00
92.147,20,Control,2023-06-05 04:55:00
92.147,20,Control,2023-06-05 05:00:00
92.243,20,Control,2023-06-05 05:05:00
92.151,20,Control,2023-06-05 05:10:00
92.169,20,Control,2023-06-05 05:15:00
92.22,20,Control,2023-06-05 05:20:00
92.132,20,Control,2023-06-05 05:25:00
92.124,20,Control,2023-06-05 05:30:00
92.232,20,Control,2023-06-05 05:35:00
92.215,20,Control,2023-06-05 05:40:00
92.274,20,Control,2023-06-05 05:45:00
92.208,20,Control,2023-06-05 05:50:00
92.185,20,Control,2023-06-05 05:55:00
92.314,20,Control,2023-06-05 06:00:00
92.213,20,Control,2023-06-05 06:05:00
92.153,20,Control,2023-06-05 06:10:00
92.202,20,Control,2023-06-05 06:15:00
92.221,20,Control,2023-06-05 06:20:00
92.267,20,Control,2023-06-05 06:25:00
92.075,20,Control,2023-06-05 06:30:00
92.156,20,Control,2023-06-05 06:35:00
92.171,20,Control,2023-06-05 06:40:00
92.147,20,Control,2023-06-05 06:45:00
92.193,20,Control,2023-06-05 06:50:00
92.143,20,Control,2023-06-05 06:55:00
92.126,20,Control,2023-06-05 07:00:00
92.131,20,Control,2023-06-05 07:05:00
92.175,20,Control,2023-06-05 07:10:00
92.149,20,Control,2023-06-05 07:15:00
92.17,20,Control,2023-06-05 07:20:00
92.143,20,Control,2023-06-05 07:25:00
92.105,20,Control,2023-06-05 07:30:00
92.076,20,Control,2023-06-05 07:35:00
92.118,20,Control,2023-06-05 07:40:00
92.174,20,Control,2023-06-05 07:45:00
92.164,20,Control,2023-06-05 07:50:00
92.059,20,Control,2023-06-05 07:55:00
92.07,20,Control,2023-06-05 08:00:00
92.105,20,Control,2023-06-05 08:05:00
92.071,20,Control,2023-06-05 08:10:00
92.102,20,Control,2023-06-05 08:15:00
92.083,20,Control,2023-06-05 08:20:00
92.13,20,Control,2023-06-05 08:25:00
92.121,20,Control,2023-06-05 08:30:00
92.054,20,Control,2023-06-05 08:35:00
92.132,20,Control,2023-06-05 08:40:00
92.114,20,Control,2023-06-05 08:45:00
92.108,20,Control,2023-06-05 08:50:00
92.099,20,Control,2023-06-05 08:55:00
92.055,20,Control,2023-06-05 09:00:00
92.144,20,Control,2023-06-05 09:05:00
92.09,20,Control,2023-06-05 09:10:00
92.041,20,Control,2023-06-05 09:15:00
91.99,20,Control,2023-06-05 09:20:00
92.062,20,Control,2023-06-05 09:25:00
92.126,20,Control,2023-06-05 09:30:00
92.095,20,Control,2023-06-05 09:35:00
92.121,20,Control,2023-06-05 09:40:00
92.037,20,Control,2023-06-05 09:45:00
92.065,20,Control,2023-06-05 09:50:00
92.053,20,Control,2023-06-05 09:55:00
92.157,20,Control,2023-06-05 10:00:00
92.156,20,Control,2023-06-05 10:05:00
92.116,20,Control,2023-06-05 10:10:00
92.053,20,Control,2023-06-05 10:15:00
92.117,20,Control,2023-06-05 10:20:00
92.113,20,Control,2023-06-05 10:25:00
92.067,20,Control,2023-06-05 10:30:00
92.075,20,Control,2023-06-05 10:35:00
92.145,20,Control,2023-06-05 10:40:00
92.139,20,Control,2023-06-05 10:45:00
92.048,20,Control,2023-06-05 10:50:00
92.016,20,Control,2023-06-05 10:55:00
92.137,20,Control,2023-06-05 11:00:00
92.076,20,Control,2023-06-05 11:05:00
92.092,20,Control,2023-06-05 11:10:00
92.066,20,Control,2023-06-05 11:15:00
92.087,20,Control,2023-06-05 11:20:00
92.209,20,Control,2023-06-05 11:25:00
92.147,20,Control,2023-06-05 11:30:00
92.136,20,Control,2023-06-05 11:35:00
92.115,20,Control,2023-06-05 11:40:00
92.059,20,Control,2023-06-05 11:45:00
92.139,20,Control,2023-06-05 11:50:00
92.175,20,Control,2023-06-05 11:55:00
92.083,20,Control,2023-06-05 12:00:00
92.088,20,Control,2023-06-05 12:05:00
92.142,20,Control,2023-06-05 12:10:00
92.139,20,Control,2023-06-05 12:15:00
92.093,20,Control,2023-06-05 12:20:00
92.028,20,Control,2023-06-05 12:25:00
92.109,20,Control,2023-06-05 12:30:00
92.01,20,Control,2023-06-05 12:35:00
91.999,20,Control,2023-06-05 12:40:00
92.111,20,Control,2023-06-05 12:45:00
92.112,20,Control,2023-06-05 12:50:00
92.067,20,Control,2023-06-05 12:55:00
92.075,20,Control,2023-06-05 13:00:00
92.041,20,Control,2023-06-05 13:05:00
92.091,20,Control,2023-06-05 13:10:00
92.069,20,Control,2023-06-05 13:15:00
92.102,20,Control,2023-06-05 13:20:00
92.165,20,Control,2023-06-05 13:25:00
92.113,20,Control,2023-06-05 13:30:00
92.186,20,Control,2023-06-05 13:35:00
92.16,20,Control,2023-06-05 13:40:00
92.213,20,Control,2023-06-05 13:45:00
92.214,20,Control,2023-06-05 13:50:00
92.226,20,Control,2023-06-05 13:55:00
92.215,20,Control,2023-06-05 14:00:00
92.172,20,Control,2023-06-05 14:05:00
92.165,20,Control,2023-06-05 14:10:00
92.192,20,Control,2023-06-05 14:15:00
92.222,20,Control,2023-06-05 14:20:00
92.228,20,Control,2023-06-05 14:25:00
92.317,20,Control,2023-06-05 14:30:00
92.286,20,Control,2023-06-05 14:35:00
92.245,20,Control,2023-06-05 14:40:00
92.263,20,Control,2023-06-05 14:45:00
92.237,20,Control,2023-06-05 14:50:00
92.227,20,Control,2023-06-05 14:55:00
92.305,20,Control,2023-06-05 15:00:00
92.314,20,Control,2023-06-05 15:05:00
92.335,20,Control,2023-06-05 15:10:00
92.356,20,Control,2023-06-05 15:15:00
92.324,20,Control,2023-06-05 15:20:00
92.338,20,Control,2023-06-05 15:25:00
92.382,20,Control,2023-06-05 15:30:00
92.363,20,Control,2023-06-05 15:35:00
92.336,20,Control,2023-06-05 15:40:00
92.334,20,Control,2023-06-05 15:45:00
92.32,20,Control,2023-06-05 15:50:00
92.396,20,Control,2023-06-05 15:55:00
92.367,20,Control,2023-06-05 16:00:00
92.311,20,Control,2023-06-05 16:05:00
92.438,20,Control,2023-06-05 16:10:00
92.414,20,Control,2023-06-05 16:15:00
92.417,20,Control,2023-06-05 16:20:00
92.381,20,Control,2023-06-05 16:25:00
92.36,20,Control,2023-06-05 16:30:00
92.439,20,Control,2023-06-05 16:35:00
92.374,20,Control,2023-06-05 16:40:00
92.365,20,Control,2023-06-05 16:45:00
92.414,20,Control,2023-06-05 16:50:00
92.4,20,Control,2023-06-05 16:55:00
92.408,20,Control,2023-06-05 17:00:00
92.45,20,Control,2023-06-05 17:05:00
92.401,20,Control,2023-06-05 17:10:00
92.427,20,Control,2023-06-05 17:15:00
92.414,20,Control,2023-06-05 17:20:00
92.423,20,Control,2023-06-05 17:25:00
92.438,20,Control,2023-06-05 17:30:00
92.433,20,Control,2023-06-05 17:35:00
92.433,20,Control,2023-06-05 17:40:00
92.473,20,Control,2023-06-05 17:45:00
92.502,20,Control,2023-06-05 17:50:00
92.489,20,Control,2023-06-05 17:55:00
92.491,20,Control,2023-06-05 18:00:00
92.447,20,Control,2023-06-05 18:05:00
92.509,20,Control,2023-06-05 18:10:00
92.456,20,Control,2023-06-05 18:15:00
92.484,20,Control,2023-06-05 18:20:00
92.424,20,Control,2023-06-05 18:25:00
92.378,20,Control,2023-06-05 18:30:00
92.409,20,Control,2023-06-05 18:35:00
92.384,20,Control,2023-06-05 18:40:00
92.432,20,Control,2023-06-05 18:45:00
92.429,20,Control,2023-06-05 18:50:00
92.417,20,Control,2023-06-05 18:55:00
92.398,20,Control,2023-06-05 19:00:00
92.408,20,Control,2023-06-05 19:05:00
92.431,20,Control,2023-06-05 19:10:00
92.345,20,Control,2023-06-05 19:15:00
92.468,20,Control,2023-06-05 19:20:00
92.437,20,Control,2023-06-05 19:25:00
92.396,20,Control,2023-06-05 19:30:00
92.456,20,Control,2023-06-05 19:35:00
92.444,20,Control,2023-06-05 19:40:00
92.416,20,Control,2023-06-05 19:45:00
92.35,20,Control,2023-06-05 19:50:00
92.416,20,Control,2023-06-05 19:55:00
92.423,20,Control,2023-06-05 20:00:00
92.468,20,Control,2023-06-05 20:05:00
92.388,20,Control,2023-06-05 20:10:00
92.419,20,Control,2023-06-05 20:15:00
92.331,20,Control,2023-06-05 20:20:00
92.365,20,Control,2023-06-05 20:25:00
92.364,20,Control,2023-06-05 20:30:00
92.343,20,Control,2023-06-05 20:35:00
92.345,20,Control,2023-06-05 20:40:00
92.328,20,Control,2023-06-05 20:45:00
92.399,20,Control,2023-06-05 20:50:00
92.36,20,Control,2023-06-05 20:55:00
92.437,20,Control,2023-06-05 21:00:00
92.399,20,Control,2023-06-05 21:05:00
92.354,20,Control,2023-06-05 21:10:00
92.354,20,Control,2023-06-05 21:15:00
92.374,20,Control,2023-06-05 21:20:00
92.393,20,Control,2023-06-05 21:25:00
92.375,20,Control,2023-06-05 21:30:00
92.336,20,Control,2023-06-05 21:35:00
92.306,20,Control,2023-06-05 21:40:00
92.382,20,Control,2023-06-05 21:45:00
92.39,20,Control,2023-06-05 21:50:00
92.417,20,Control,2023-06-05 21:55:00
92.387,20,Control,2023-06-05 22:00:00
92.347,20,Control,2023-06-05 22:05:00
92.339,20,Control,2023-06-05 22:10:00
92.42,20,Control,2023-06-05 22:15:00
92.31,20,Control,2023-06-05 22:20:00
92.342,20,Control,2023-06-05 22:25:00
92.349,20,Control,2023-06-05 22:30:00
92.365,20,Control,2023-06-05 22:35:00
92.424,20,Control,2023-06-05 22:40:00
92.347,20,Control,2023-06-05 22:45:00
92.357,20,Control,2023-06-05 22:50:00
92.372,20,Control,2023-06-05 22:55:00
92.308,20,Control,2023-06-05 23:00:00
92.417,20,Control,2023-06-05 23:05:00
92.408,20,Control,2023-06-05 23:10:00
92.411,20,Control,2023-06-05 23:15:00
92.382,20,Control,2023-06-05 23:20:00
92.399,20,Control,2023-06-05 23:25:00
92.367,20,Control,2023-06-05 23:30:00
92.397,20,Control,2023-06-05 23:35:00
92.336,20,Control,2023-06-05 23:40:00
92.433,20,Control,2023-06-05 23:45:00
92.389,20,Control,2023-06-05 23:50:00
92.311,20,Control,2023-06-05 23:55:00
92.371,20,Control,2023-06-06
92.416,20,Control,2023-06-06 00:05:00
92.372,20,Control,2023-06-06 00:10:00
92.344,20,Control,2023-06-06 00:15:00
92.417,20,Control,2023-06-06 00:20:00
92.403,20,Control,2023-06-06 00:25:00
92.322,20,Control,2023-06-06 00:30:00
92.335,20,Control,2023-06-06 00:35:00
92.284,20,Control,2023-06-06 00:40:00
92.261,20,Control,2023-06-06 00:45:00
92.453,20,Control,2023-06-06 00:50:00
92.357,20,Control,2023-06-06 00:55:00
92.343,20,Control,2023-06-06 01:00:00
92.308,20,Control,2023-06-06 01:05:00
92.315,20,Control,2023-06-06 01:10:00
92.255,20,Control,2023-06-06 01:15:00
92.342,20,Control,2023-06-06 01:20:00
92.326,20,Control,2023-06-06 01:25:00
92.284,20,Control,2023-06-06 01:30:00
92.164,20,Control,2023-06-06 01:35:00
92.269,20,Control,2023-06-06 01:40:00
92.26,20,Control,2023-06-06 01:45:00
92.269,20,Control,2023-06-06 01:50:00
92.268,20,Control,2023-06-06 01:55:00
92.325,20,Control,2023-06-06 02:00:00
92.195,20,Control,2023-06-06 02:05:00
92.236,20,Control,2023-06-06 02:10:00
92.19,20,Control,2023-06-06 02:15:00
92.245,20,Control,2023-06-06 02:20:00
92.189,20,Control,2023-06-06 02:25:00
92.176,20,Control,2023-06-06 02:30:00
92.166,20,Control,2023-06-06 02:35:00
92.096,20,Control,2023-06-06 02:40:00
92.174,20,Control,2023-06-06 02:45:00
92.147,20,Control,2023-06-06 02:50:00
92.145,20,Control,2023-06-06 02:55:00
92.149,20,Control,2023-06-06 03:00:00
92.153,20,Control,2023-06-06 03:05:00
92.09,20,Control,2023-06-06 03:10:00
92.084,20,Control,2023-06-06 03:15:00
92.075,20,Control,2023-06-06 03:20:00
92.118,20,Control,2023-06-06 03:25:00
92.113,20,Control,2023-06-06 03:30:00
92.124,20,Control,2023-06-06 03:35:00
92.123,20,Control,2023-06-06 03:40:00
92.028,20,Control,2023-06-06 03:45:00
92.012,20,Control,2023-06-06 03:50:00
92.031,20,Control,2023-06-06 03:55:00
92.025,20,Control,2023-06-06 04:00:00
92.01,20,Control,2023-06-06 04:05:00
92.047,20,Control,2023-06-06 04:10:00
92.018,20,Control,2023-06-06 04:15:00
91.996,20,Control,2023-06-06 04:20:00
91.896,20,Control,2023-06-06 04:25:00
91.963,20,Control,2023-06-06 04:30:00
91.921,20,Control,2023-06-06 04:35:00
91.905,20,Control,2023-06-06 04:40:00
91.919,20,Control,2023-06-06 04:45:00
91.794,20,Control,2023-06-06 04:50:00
91.862,20,Control,2023-06-06 04:55:00
91.877,20,Control,2023-06-06 05:00:00
91.859,20,Control,2023-06-06 05:05:00
91.927,20,Control,2023-06-06 05:10:00
91.84,20,Control,2023-06-06 05:15:00
91.83,20,Control,2023-06-06 05:20:00
91.821,20,Control,2023-06-06 05:25:00
91.859,20,Control,2023-06-06 05:30:00
91.771,20,Control,2023-06-06 05:35:00
91.749,20,Control,2023-06-06 05:40:00
91.79,20,Control,2023-06-06 05:45:00
91.748,20,Control,2023-06-06 05:50:00
91.724,20,Control,2023-06-06 05:55:00
91.791,20,Control,2023-06-06 06:00:00
91.728,20,Control,2023-06-06 06:05:00
91.725,20,Control,2023-06-06 06:10:00
91.669,20,Control,2023-06-06 06:15:00
91.691,20,Control,2023-06-06 06:20:00
91.727,20,Control,2023-06-06 06:25:00
91.669,20,Control,2023-06-06 06:30:00
91.667,20,Control,2023-06-06 06:35:00
91.669,20,Control,2023-06-06 06:40:00
91.644,20,Control,2023-06-06 06:45:00
91.672,20,Control,2023-06-06 06:50:00
91.67,20,Control,2023-06-06 06:55:00
91.679,20,Control,2023-06-06 07:00:00
91.636,20,Control,2023-06-06 07:05:00
91.696,20,Control,2023-06-06 07:10:00
91.649,20,Control,2023-06-06 07:15:00
91.631,20,Control,2023-06-06 07:20:00
91.668,20,Control,2023-06-06 07:25:00
91.584,20,Control,2023-06-06 07:30:00
91.586,20,Control,2023-06-06 07:35:00
91.629,20,Control,2023-06-06 07:40:00
91.651,20,Control,2023-06-06 07:45:00
91.597,20,Control,2023-06-06 07:50:00
91.593,20,Control,2023-06-06 07:55:00
91.496,20,Control,2023-06-06 08:00:00
91.612,20,Control,2023-06-06 08:05:00
91.606,20,Control,2023-06-06 08:10:00
91.56,20,Control,2023-06-06 08:15:00
91.471,20,Control,2023-06-06 08:20:00
91.559,20,Control,2023-06-06 08:25:00
91.484,20,Control,2023-06-06 08:30:00
91.588,20,Control,2023-06-06 08:35:00
91.587,20,Control,2023-06-06 08:40:00
91.493,20,Control,2023-06-06 08:45:00
91.542,20,Control,2023-06-06 08:50:00
91.506,20,Control,2023-06-06 08:55:00
91.58,20,Control,2023-06-06 09:00:00
91.578,20,Control,2023-06-06 09:05:00
91.559,20,Control,2023-06-06 09:10:00
91.419,20,Control,2023-06-06 09:15:00
91.539,20,Control,2023-06-06 09:20:00
91.457,20,Control,2023-06-06 09:25:00
91.474,20,Control,2023-06-06 09:30:00
91.409,20,Control,2023-06-06 09:35:00
91.432,20,Control,2023-06-06 09:40:00
91.37,20,Control,2023-06-06 09:45:00
