datetime_est,depth_cm,plot,eh_mv
2023-06-11 01:30:00,50,Control,799.07
2023-06-11 01:30:00,50,Freshwater,690.77576
2023-06-11 01:30:00,50,Seawater,648.76664
2023-06-11 01:45:00,5,Control,614.57118
2023-06-11 01:45:00,5,Freshwater,497.85594000000003
2023-06-11 01:45:00,5,Seawater,458.523
2023-06-11 01:45:00,15,Control,781.14172
2023-06-11 01:45:00,15,Freshwater,329.544038
2023-06-11 01:45:00,15,Seawater,413.71452
2023-06-11 01:45:00,30,Control,778.70518
2023-06-11 01:45:00,30,Freshwater,306.080232
2023-06-11 01:45:00,30,Seawater,610.41144
2023-06-11 01:45:00,50,Control,799.1766200000001
2023-06-11 01:45:00,50,Freshwater,691.16864
2023-06-11 01:45:00,50,Seawater,648.86904
2023-06-11 02:00:00,5,Control,614.7369
2023-06-11 02:00:00,5,Freshwater,498.11220000000003
2023-06-11 02:00:00,5,Seawater,458.36674000000005
2023-06-11 02:00:00,15,Control,781.27114
2023-06-11 02:00:00,15,Freshwater,329.981232
2023-06-11 02:00:00,15,Seawater,413.42718
2023-06-11 02:00:00,30,Control,778.6962199999999
2023-06-11 02:00:00,30,Freshwater,306.597768
2023-06-11 02:00:00,30,Seawater,610.3773
2023-06-11 02:00:00,50,Control,799.2357199999999
2023-06-11 02:00:00,50,Freshwater,691.0382
2023-06-11 02:00:00,50,Seawater,648.9714
2023-06-11 02:15:00,5,Control,614.665
2023-06-11 02:15:00,5,Freshwater,498.21646
2023-06-11 02:15:00,5,Seawater,458.63976
2023-06-11 02:15:00,15,Control,781.26614
2023-06-11 02:15:00,15,Freshwater,329.302398
2023-06-11 02:15:00,15,Seawater,413.2907
2023-06-11 02:15:00,30,Control,778.7595799999999
2023-06-11 02:15:00,30,Freshwater,307.14234799999997
2023-06-11 02:15:00,30,Seawater,610.20666
2023-06-11 02:15:00,50,Control,799.2988999999999
2023-06-11 02:15:00,50,Freshwater,690.70208
2023-06-11 02:15:00,50,Seawater,648.97142
2023-06-11 02:30:00,5,Control,614.4744
2023-06-11 02:30:00,5,Freshwater,497.78346
2023-06-11 02:30:00,5,Seawater,458.62
2023-06-11 02:30:00,15,Control,781.3866399999999
2023-06-11 02:30:00,15,Freshwater,330.14142
2023-06-11 02:30:00,15,Seawater,413.12005999999997
2023-06-11 02:30:00,30,Control,778.7415599999999
2023-06-11 02:30:00,30,Freshwater,307.689104
2023-06-11 02:30:00,30,Seawater,610.12408
2023-06-11 02:30:00,50,Control,799.24734
2023-06-11 02:30:00,50,Freshwater,691.0228
2023-06-11 02:30:00,50,Seawater,649.16178
2023-06-11 02:45:00,5,Control,614.2945
2023-06-11 02:45:00,5,Freshwater,498.32894
2023-06-11 02:45:00,5,Seawater,458.71696
2023-06-11 02:45:00,15,Control,781.30552
2023-06-11 02:45:00,15,Freshwater,330.24406
2023-06-11 02:45:00,15,Seawater,413.18832
2023-06-11 02:45:00,30,Control,778.6947
2023-06-11 02:45:00,30,Freshwater,308.26748
2023-06-11 02:45:00,30,Seawater,610.2947
2023-06-11 02:45:00,50,Control,799.30254
2023-06-11 02:45:00,50,Freshwater,690.24378
2023-06-11 02:45:00,50,Seawater,649.23004
2023-06-11 03:00:00,5,Control,614.0153799999999
2023-06-11 03:00:00,5,Freshwater,498.1403
2023-06-11 03:00:00,5,Seawater,458.79958
2023-06-11 03:00:00,15,Control,781.5025
2023-06-11 03:00:00,15,Freshwater,330.346402
2023-06-11 03:00:00,15,Seawater,412.98357999999996
2023-06-11 03:00:00,30,Control,778.85754
2023-06-11 03:00:00,30,Freshwater,308.67565
2023-06-11 03:00:00,30,Seawater,610.36296
2023-06-11 03:00:00,50,Control,799.22586
2023-06-11 03:00:00,50,Freshwater,691.36702
2023-06-11 03:00:00,50,Seawater,649.1618
2023-06-11 03:15:00,5,Control,614.0648
2023-06-11 03:15:00,5,Freshwater,498.04689999999994
2023-06-11 03:15:00,5,Seawater,459.0043
2023-06-11 03:15:00,15,Control,781.52162
2023-06-11 03:15:00,15,Freshwater,330.75190599999996
2023-06-11 03:15:00,15,Seawater,412.71056
2023-06-11 03:15:00,30,Control,778.8423799999999
2023-06-11 03:15:00,30,Freshwater,309.251532
2023-06-11 03:15:00,30,Seawater,610.32884
2023-06-11 03:15:00,50,Control,799.3139199999999
2023-06-11 03:15:00,50,Freshwater,690.40566
2023-06-11 03:15:00,50,Seawater,649.40066
2023-06-11 03:30:00,5,Control,613.8951
2023-06-11 03:30:00,5,Freshwater,498.37289999999996
2023-06-11 03:30:00,5,Seawater,458.83367999999996
2023-06-11 03:30:00,15,Control,781.4208
2023-06-11 03:30:00,15,Freshwater,330.6183
2023-06-11 03:30:00,15,Seawater,412.6621
2023-06-11 03:30:00,30,Control,778.87824
2023-06-11 03:30:00,30,Freshwater,309.64698
2023-06-11 03:30:00,30,Seawater,610.39708
2023-06-11 03:30:00,50,Control,799.34988
2023-06-11 03:30:00,50,Freshwater,690.29882
2023-06-11 03:30:00,50,Seawater,649.29828
2023-06-11 03:45:00,5,Control,614.2313
2023-06-11 03:45:00,5,Freshwater,498.13612
2023-06-11 03:45:00,5,Seawater,459.05280000000005
2023-06-11 03:45:00,15,Control,781.48126
2023-06-11 03:45:00,15,Freshwater,331.12863000000004
2023-06-11 03:45:00,15,Seawater,412.51122000000004
2023-06-11 03:45:00,30,Control,778.93876
2023-06-11 03:45:00,30,Freshwater,310.25919
2023-06-11 03:45:00,30,Seawater,610.36296
2023-06-11 03:45:00,50,Control,799.30756
2023-06-11 03:45:00,50,Freshwater,690.5387
2023-06-11 03:45:00,50,Seawater,649.40066
2023-06-11 04:00:00,5,Control,614.12758
2023-06-11 04:00:00,5,Freshwater,498.51084000000003
2023-06-11 04:00:00,5,Seawater,459.21799999999996
2023-06-11 04:00:00,15,Control,781.50958
2023-06-11 04:00:00,15,Freshwater,331.332934
2023-06-11 04:00:00,15,Seawater,412.44298000000003
2023-06-11 04:00:00,30,Control,778.93468
2023-06-11 04:00:00,30,Freshwater,310.67263
2023-06-11 04:00:00,30,Seawater,610.36296
2023-06-11 04:00:00,50,Control,799.3033
2023-06-11 04:00:00,50,Freshwater,690.27342
2023-06-11 04:00:00,50,Seawater,649.6054
2023-06-11 04:15:00,5,Control,614.43652
2023-06-11 04:15:00,5,Freshwater,498.47530000000006
2023-06-11 04:15:00,5,Seawater,459.36886000000004
2023-06-11 04:15:00,15,Control,781.6799399999999
2023-06-11 04:15:00,15,Freshwater,331.53839200000004
2023-06-11 04:15:00,15,Seawater,412.30652
2023-06-11 04:15:00,30,Control,778.9682799999999
2023-06-11 04:15:00,30,Freshwater,310.77585999999997
2023-06-11 04:15:00,30,Seawater,610.33422
2023-06-11 04:15:00,50,Control,799.4053
2023-06-11 04:15:00,50,Freshwater,690.0757
2023-06-11 04:15:00,50,Seawater,649.6107999999999
2023-06-11 04:30:00,5,Control,614.3107600000001
2023-06-11 04:30:00,5,Freshwater,498.7931
2023-06-11 04:30:00,5,Seawater,459.47122
2023-06-11 04:30:00,15,Control,781.55626
2023-06-11 04:30:00,15,Freshwater,331.77529200000004
2023-06-11 04:30:00,15,Seawater,412.23828000000003
2023-06-11 04:30:00,30,Control,779.01372
2023-06-11 04:30:00,30,Freshwater,312.134606
2023-06-11 04:30:00,30,Seawater,610.3683599999999
2023-06-11 04:30:00,50,Control,799.4512
2023-06-11 04:30:00,50,Freshwater,690.03756
2023-06-11 04:30:00,50,Seawater,649.7472799999999
2023-06-11 04:45:00,5,Control,614.47514
2023-06-11 04:45:00,5,Freshwater,498.76160000000004
2023-06-11 04:45:00,5,Seawater,459.47123999999997
2023-06-11 04:45:00,15,Control,781.6154399999999
2023-06-11 04:45:00,15,Freshwater,331.742336
2023-06-11 04:45:00,15,Seawater,412.13588
2023-06-11 04:45:00,30,Control,779.03878
2023-06-11 04:45:00,30,Freshwater,312.339424
2023-06-11 04:45:00,30,Seawater,610.33422
2023-06-11 04:45:00,50,Control,799.44172
2023-06-11 04:45:00,50,Freshwater,689.93974
2023-06-11 04:45:00,50,Seawater,649.95204
2023-06-11 05:00:00,5,Control,614.54186
2023-06-11 05:00:00,5,Freshwater,498.538
2023-06-11 05:00:00,5,Seawater,459.58254
2023-06-11 05:00:00,15,Control,781.784
2023-06-11 05:00:00,15,Freshwater,331.81032799999997
2023-06-11 05:00:00,15,Seawater,412.06764
2023-06-11 05:00:00,30,Control,779.20734
2023-06-11 05:00:00,30,Freshwater,313.121214
2023-06-11 05:00:00,30,Seawater,610.40246
2023-06-11 05:00:00,50,Control,799.4393
2023-06-11 05:00:00,50,Freshwater,689.80378
2023-06-11 05:00:00,50,Seawater,649.95202
2023-06-11 05:15:00,5,Control,614.54912
2023-06-11 05:15:00,5,Freshwater,498.77594
2023-06-11 05:15:00,5,Seawater,459.66516
2023-06-11 05:15:00,15,Control,781.9627199999999
2023-06-11 05:15:00,15,Freshwater,331.810318
2023-06-11 05:15:00,15,Seawater,411.9796
2023-06-11 05:15:00,30,Control,779.14678
2023-06-11 05:15:00,30,Freshwater,314.05857000000003
2023-06-11 05:15:00,30,Seawater,610.26596
2023-06-11 05:15:00,50,Control,799.54992
2023-06-11 05:15:00,50,Freshwater,689.7554200000001
2023-06-11 05:15:00,50,Seawater,650.0544199999999
2023-06-11 05:30:00,5,Control,609.82866
2023-06-11 05:30:00,5,Freshwater,499.04787999999996
2023-06-11 05:30:00,5,Seawater,459.66516
2023-06-11 05:30:00,15,Control,782.0251199999999
2023-06-11 05:30:00,15,Freshwater,331.946278
2023-06-11 05:30:00,15,Seawater,412.01372000000003
2023-06-11 05:30:00,30,Control,779.34592
2023-06-11 05:30:00,30,Freshwater,314.500442
2023-06-11 05:30:00,30,Seawater,610.30008
2023-06-11 05:30:00,50,Control,799.57796
2023-06-11 05:30:00,50,Freshwater,689.55148
2023-06-11 05:30:00,50,Seawater,650.08854
2023-06-11 05:45:00,5,Control,611.43492
2023-06-11 05:45:00,5,Freshwater,498.95637999999997
2023-06-11 05:45:00,5,Seawater,459.91838
2023-06-11 05:45:00,15,Control,782.1618199999999
2023-06-11 05:45:00,15,Freshwater,331.80868599999997
2023-06-11 05:45:00,15,Seawater,411.84312
2023-06-11 05:45:00,30,Control,779.3801
2023-06-11 05:45:00,30,Freshwater,315.348818
2023-06-11 05:45:00,30,Seawater,610.3000999999999
2023-06-11 05:45:00,50,Control,799.64632
2023-06-11 05:45:00,50,Freshwater,689.30706
2023-06-11 05:45:00,50,Seawater,650.25916
2023-06-11 06:00:00,5,Control,612.3935
2023-06-11 06:00:00,5,Freshwater,499.1106
2023-06-11 06:00:00,5,Seawater,459.89862
2023-06-11 06:00:00,15,Control,782.13
2023-06-11 06:00:00,15,Freshwater,332.252202
2023-06-11 06:00:00,15,Seawater,411.74073999999996
2023-06-11 06:00:00,30,Control,779.3483
2023-06-11 06:00:00,30,Freshwater,315.860068
2023-06-11 06:00:00,30,Seawater,610.26598
2023-06-11 06:00:00,50,Control,799.68296
2023-06-11 06:00:00,50,Freshwater,689.31354
2023-06-11 06:00:00,50,Seawater,650.36154
2023-06-11 06:15:00,5,Control,613.24432
2023-06-11 06:15:00,5,Freshwater,499.17328
2023-06-11 06:15:00,5,Seawater,461.77004
2023-06-11 06:15:00,15,Control,782.2567599999999
2023-06-11 06:15:00,15,Freshwater,332.184222
2023-06-11 06:15:00,15,Seawater,411.63838
2023-06-11 06:15:00,30,Control,779.3725
2023-06-11 06:15:00,30,Freshwater,316.57389
2023-06-11 06:15:00,30,Seawater,610.23186
2023-06-11 06:15:00,50,Control,799.67268
2023-06-11 06:15:00,50,Freshwater,688.93966
2023-06-11 06:15:00,50,Seawater,650.49802
2023-06-11 06:30:00,5,Control,613.79602
2023-06-11 06:30:00,5,Freshwater,498.89977999999996
2023-06-11 06:30:00,5,Seawater,465.74279
2023-06-11 06:30:00,15,Control,782.3320600000001
2023-06-11 06:30:00,15,Freshwater,332.16391999999996
2023-06-11 06:30:00,15,Seawater,411.58448
2023-06-11 06:30:00,30,Control,779.44782
2023-06-11 06:30:00,30,Freshwater,317.185126
2023-06-11 06:30:00,30,Seawater,610.266
2023-06-11 06:30:00,50,Control,799.81652
2023-06-11 06:30:00,50,Freshwater,689.07298
2023-06-11 06:30:00,50,Seawater,650.53216
2023-06-11 06:45:00,5,Control,613.7954
2023-06-11 06:45:00,5,Freshwater,499.01519999999994
2023-06-11 06:45:00,5,Seawater,466.425218
2023-06-11 06:45:00,15,Control,782.5379399999999
2023-06-11 06:45:00,15,Freshwater,332.367504
2023-06-11 06:45:00,15,Seawater,411.70124
2023-06-11 06:45:00,30,Control,779.34264
2023-06-11 06:45:00,30,Freshwater,317.762636
2023-06-11 06:45:00,30,Seawater,610.3000999999999
2023-06-11 06:45:00,50,Control,799.7455199999999
2023-06-11 06:45:00,50,Freshwater,688.59562
2023-06-11 06:45:00,50,Seawater,650.6686599999999
2023-06-11 07:00:00,5,Control,614.6917000000001
2023-06-11 07:00:00,5,Freshwater,499.0177
2023-06-11 07:00:00,5,Seawater,467.175978
2023-06-11 07:00:00,15,Control,782.64894
2023-06-11 07:00:00,15,Freshwater,331.824686
2023-06-11 07:00:00,15,Seawater,411.56474000000003
2023-06-11 07:00:00,30,Control,779.45364
2023-06-11 07:00:00,30,Freshwater,318.273404
2023-06-11 07:00:00,30,Seawater,610.3000999999999
2023-06-11 07:00:00,50,Control,799.8568399999999
2023-06-11 07:00:00,50,Freshwater,688.46376
2023-06-11 07:00:00,50,Seawater,650.77102
2023-06-11 07:15:00,5,Control,615.20408
2023-06-11 07:15:00,5,Freshwater,498.82812
2023-06-11 07:15:00,5,Seawater,467.51178600000003
2023-06-11 07:15:00,15,Control,782.78532
2023-06-11 07:15:00,15,Freshwater,332.60646599999995
2023-06-11 07:15:00,15,Seawater,411.53062
2023-06-11 07:15:00,30,Control,779.5216399999999
2023-06-11 07:15:00,30,Freshwater,318.919224
2023-06-11 07:15:00,30,Seawater,610.27138
2023-06-11 07:15:00,50,Control,799.8222799999999
2023-06-11 07:15:00,50,Freshwater,688.7017
2023-06-11 07:15:00,50,Seawater,650.87878
2023-06-11 07:30:00,5,Control,616.2316000000001
2023-06-11 07:30:00,5,Freshwater,498.74799999999993
2023-06-11 07:30:00,5,Seawater,467.77937399999996
2023-06-11 07:30:00,15,Control,782.7201
2023-06-11 07:30:00,15,Freshwater,331.969954
2023-06-11 07:30:00,15,Seawater,411.5306
2023-06-11 07:30:00,30,Control,779.6614799999999
2023-06-11 07:30:00,30,Freshwater,318.60882200000003
2023-06-11 07:30:00,30,Seawater,610.37376
2023-06-11 07:30:00,50,Control,799.9280399999999
2023-06-11 07:30:00,50,Freshwater,687.9677800000001
2023-06-11 07:30:00,50,Seawater,650.98118
2023-06-11 07:45:00,5,Control,617.5662
2023-06-11 07:45:00,5,Freshwater,498.80832
2023-06-11 07:45:00,5,Seawater,467.813526
2023-06-11 07:45:00,15,Control,782.89096
2023-06-11 07:45:00,15,Freshwater,332.572482
2023-06-11 07:45:00,15,Seawater,411.44259999999997
2023-06-11 07:45:00,30,Control,779.7298399999999
2023-06-11 07:45:00,30,Freshwater,320.062118
2023-06-11 07:45:00,30,Seawater,610.29116
2023-06-11 07:45:00,50,Control,799.9280399999999
2023-06-11 07:45:00,50,Freshwater,688.5431
2023-06-11 07:45:00,50,Seawater,651.03506
2023-06-11 08:00:00,5,Control,619.2288199999999
2023-06-11 08:00:00,5,Freshwater,498.93967999999995
2023-06-11 08:00:00,5,Seawater,467.711146
2023-06-11 08:00:00,15,Control,782.87414
2023-06-11 08:00:00,15,Freshwater,333.28042999999997
2023-06-11 08:00:00,15,Seawater,410.82836
2023-06-11 08:00:00,30,Control,779.7814199999999
2023-06-11 08:00:00,30,Freshwater,322.67382200000003
2023-06-11 08:00:00,30,Seawater,609.81342
2023-06-11 08:00:00,50,Control,799.91068
2023-06-11 08:00:00,50,Freshwater,686.92314
2023-06-11 08:00:00,50,Seawater,650.55732
2023-06-11 08:15:00,5,Control,621.5206400000001
2023-06-11 08:15:00,5,Freshwater,498.395
2023-06-11 08:15:00,5,Seawater,467.55368799999997
2023-06-11 08:15:00,15,Control,782.8287399999999
2023-06-11 08:15:00,15,Freshwater,332.80426
2023-06-11 08:15:00,15,Seawater,410.58856000000003
2023-06-11 08:15:00,30,Control,779.8371
2023-06-11 08:15:00,30,Freshwater,320.87229
2023-06-11 08:15:00,30,Seawater,609.33386
2023-06-11 08:15:00,50,Control,800.0330399999999
2023-06-11 08:15:00,50,Freshwater,688.07712
2023-06-11 08:15:00,50,Seawater,650.11166
2023-06-11 08:30:00,5,Control,623.12514
2023-06-11 08:30:00,5,Freshwater,498.43994
2023-06-11 08:30:00,5,Seawater,468.56025999999997
2023-06-11 08:30:00,15,Control,782.69508
2023-06-11 08:30:00,15,Freshwater,333.244598
2023-06-11 08:30:00,15,Seawater,410.10177999999996
2023-06-11 08:30:00,30,Control,779.7723599999999
2023-06-11 08:30:00,30,Freshwater,321.176846
2023-06-11 08:30:00,30,Seawater,610.2710999999999
2023-06-11 08:30:00,50,Control,799.9989599999999
2023-06-11 08:30:00,50,Freshwater,688.0034400000001
2023-06-11 08:30:00,50,Seawater,650.84234
2023-06-11 08:45:00,5,Control,623.99104
2023-06-11 08:45:00,5,Freshwater,499.01152
2023-06-11 08:45:00,5,Seawater,465.99163
2023-06-11 08:45:00,15,Control,782.7665
2023-06-11 08:45:00,15,Freshwater,333.411932
2023-06-11 08:45:00,15,Seawater,409.4008
2023-06-11 08:45:00,30,Control,779.7756199999999
2023-06-11 08:45:00,30,Freshwater,321.956144
2023-06-11 08:45:00,30,Seawater,610.64318
2023-06-11 08:45:00,50,Control,799.96696
2023-06-11 08:45:00,50,Freshwater,688.0612600000001
2023-06-11 08:45:00,50,Seawater,650.2894
2023-06-11 09:00:00,5,Control,625.01596
2023-06-11 09:00:00,5,Freshwater,499.26339999999993
2023-06-11 09:00:00,5,Seawater,467.406242
2023-06-11 09:00:00,15,Control,782.6981599999999
2023-06-11 09:00:00,15,Freshwater,333.43745
2023-06-11 09:00:00,15,Seawater,410.16686000000004
2023-06-11 09:00:00,30,Control,779.7755999999999
2023-06-11 09:00:00,30,Freshwater,321.676672
2023-06-11 09:00:00,30,Seawater,610.47476
2023-06-11 09:00:00,50,Control,800.0011
2023-06-11 09:00:00,50,Freshwater,687.8922200000001
2023-06-11 09:00:00,50,Seawater,651.28124
2023-06-11 09:15:00,5,Control,625.9743
2023-06-11 09:15:00,5,Freshwater,499.58734000000004
2023-06-11 09:15:00,5,Seawater,467.128642
2023-06-11 09:15:00,15,Control,782.90316
2023-06-11 09:15:00,15,Freshwater,333.46476
2023-06-11 09:15:00,15,Seawater,409.90466000000004
2023-06-11 09:15:00,30,Control,779.84394
2023-06-11 09:15:00,30,Freshwater,322.859964
2023-06-11 09:15:00,30,Seawater,610.36518
2023-06-11 09:15:00,50,Control,800.06944
2023-06-11 09:15:00,50,Freshwater,687.76414
2023-06-11 09:15:00,50,Seawater,651.68268
2023-06-11 09:30:00,5,Control,631.5431600000001
2023-06-11 09:30:00,5,Freshwater,500.00142000000005
2023-06-11 09:30:00,5,Seawater,466.956556
2023-06-11 09:30:00,15,Control,782.7665
2023-06-11 09:30:00,15,Freshwater,333.68181
2023-06-11 09:30:00,15,Seawater,409.82412
2023-06-11 09:30:00,30,Control,779.87812
2023-06-11 09:30:00,30,Freshwater,323.300622
2023-06-11 09:30:00,30,Seawater,609.99922
2023-06-11 09:30:00,50,Control,800.1377399999999
2023-06-11 09:30:00,50,Freshwater,687.14792
2023-06-11 09:30:00,50,Seawater,651.72354
2023-06-11 09:45:00,5,Control,635.3354
2023-06-11 09:45:00,5,Freshwater,501.35997999999995
2023-06-11 09:45:00,5,Seawater,466.58682799999997
2023-06-11 09:45:00,15,Control,782.76648
2023-06-11 09:45:00,15,Freshwater,333.424078
2023-06-11 09:45:00,15,Seawater,409.87438
2023-06-11 09:45:00,30,Control,780.0488999999999
2023-06-11 09:45:00,30,Freshwater,324.013932
2023-06-11 09:45:00,30,Seawater,610.30422
2023-06-11 09:45:00,50,Control,800.17194
2023-06-11 09:45:00,50,Freshwater,686.80714
2023-06-11 09:45:00,50,Seawater,651.8883
2023-06-11 10:00:00,5,Control,637.6261999999999
2023-06-11 10:00:00,5,Freshwater,501.52462
2023-06-11 10:00:00,5,Seawater,466.525174
2023-06-11 10:00:00,15,Control,782.86896
2023-06-11 10:00:00,15,Freshwater,336.074452
2023-06-11 10:00:00,15,Seawater,409.84856
2023-06-11 10:00:00,30,Control,779.9806199999999
2023-06-11 10:00:00,30,Freshwater,325.47504200000003
2023-06-11 10:00:00,30,Seawater,610.18968
2023-06-11 10:00:00,50,Control,800.3086
2023-06-11 10:00:00,50,Freshwater,688.54004
2023-06-11 10:00:00,50,Seawater,652.0112799999999
2023-06-11 10:15:00,5,Control,639.16534
2023-06-11 10:15:00,5,Freshwater,502.20416
2023-06-11 10:15:00,5,Seawater,466.53234399999997
2023-06-11 10:15:00,15,Control,782.76648
2023-06-11 10:15:00,15,Freshwater,334.205598
2023-06-11 10:15:00,15,Seawater,409.88264
2023-06-11 10:15:00,30,Control,780.1172599999999
2023-06-11 10:15:00,30,Freshwater,324.999314
2023-06-11 10:15:00,30,Seawater,610.3943399999999
2023-06-11 10:15:00,50,Control,800.27442
2023-06-11 10:15:00,50,Freshwater,687.38478
2023-06-11 10:15:00,50,Seawater,651.97716
2023-06-11 10:30:00,5,Control,640.39528
2023-06-11 10:30:00,5,Freshwater,502.39613999999995
2023-06-11 10:30:00,5,Seawater,466.24685999999997
2023-06-11 10:30:00,15,Control,782.9390599999999
2023-06-11 10:30:00,15,Freshwater,334.452788
2023-06-11 10:30:00,15,Seawater,409.95088
2023-06-11 10:30:00,30,Control,780.1514199999999
2023-06-11 10:30:00,30,Freshwater,325.334496
2023-06-11 10:30:00,30,Seawater,610.32614
2023-06-11 10:30:00,50,Control,800.34278
2023-06-11 10:30:00,50,Freshwater,686.9575600000001
2023-06-11 10:30:00,50,Seawater,652.04538
2023-06-11 10:45:00,5,Control,642.20774
2023-06-11 10:45:00,5,Freshwater,502.62584000000004
2023-06-11 10:45:00,5,Seawater,466.26122
2023-06-11 10:45:00,15,Control,783.2123799999999
2023-06-11 10:45:00,15,Freshwater,334.001642
2023-06-11 10:45:00,15,Seawater,409.82878
2023-06-11 10:45:00,30,Control,780.2197799999999
2023-06-11 10:45:00,30,Freshwater,325.59756400000003
2023-06-11 10:45:00,30,Seawater,610.3261
2023-06-11 10:45:00,50,Control,800.3427399999999
2023-06-11 10:45:00,50,Freshwater,685.96956
2023-06-11 10:45:00,50,Seawater,652.0454
2023-06-11 11:00:00,5,Control,643.9159599999999
2023-06-11 11:00:00,5,Freshwater,502.26146000000006
2023-06-11 11:00:00,5,Seawater,466.68492000000003
2023-06-11 11:00:00,15,Control,784.0323199999999
2023-06-11 11:00:00,15,Freshwater,334.441196
2023-06-11 11:00:00,15,Seawater,411.77318
2023-06-11 11:00:00,30,Control,780.2880799999999
2023-06-11 11:00:00,30,Freshwater,325.867408
2023-06-11 11:00:00,30,Seawater,610.36022
2023-06-11 11:00:00,50,Control,800.4452399999999
2023-06-11 11:00:00,50,Freshwater,686.84472
2023-06-11 11:00:00,50,Seawater,651.97718
2023-06-11 11:15:00,5,Control,645.4836
2023-06-11 11:15:00,5,Freshwater,505.18884
2023-06-11 11:15:00,5,Seawater,466.85552
2023-06-11 11:15:00,15,Control,784.3345999999999
2023-06-11 11:15:00,15,Freshwater,334.282036
2023-06-11 11:15:00,15,Seawater,413.41058
2023-06-11 11:15:00,30,Control,780.2487399999999
2023-06-11 11:15:00,30,Freshwater,327.15501
2023-06-11 11:15:00,30,Seawater,610.25792
2023-06-11 11:15:00,50,Control,800.33742
2023-06-11 11:15:00,50,Freshwater,686.83054
2023-06-11 11:15:00,50,Seawater,652.5912
2023-06-11 11:30:00,5,Control,646.3604
2023-06-11 11:30:00,5,Freshwater,508.20601999999997
2023-06-11 11:30:00,5,Seawater,466.39225999999996
2023-06-11 11:30:00,15,Control,784.6501999999999
2023-06-11 11:30:00,15,Freshwater,334.48537
2023-06-11 11:30:00,15,Seawater,413.71762
2023-06-11 11:30:00,30,Control,780.2573799999999
2023-06-11 11:30:00,30,Freshwater,327.528238
2023-06-11 11:30:00,30,Seawater,610.292
2023-06-11 11:30:00,50,Control,800.5488799999999
2023-06-11 11:30:00,50,Freshwater,686.65876
2023-06-11 11:30:00,50,Seawater,652.3183
2023-06-11 11:45:00,5,Control,647.5314599999999
2023-06-11 11:45:00,5,Freshwater,507.56038
2023-06-11 11:45:00,5,Seawater,466.01702
2023-06-11 11:45:00,15,Control,784.7203999999999
2023-06-11 11:45:00,15,Freshwater,335.281078
2023-06-11 11:45:00,15,Seawater,413.4788
2023-06-11 11:45:00,30,Control,780.3619799999999
2023-06-11 11:45:00,30,Freshwater,327.732034
2023-06-11 11:45:00,30,Seawater,610.5307799999999
2023-06-11 11:45:00,50,Control,800.4815799999999
2023-06-11 11:45:00,50,Freshwater,686.38674
2023-06-11 11:45:00,50,Seawater,652.9322999999999
2023-06-11 12:00:00,5,Control,649.1709599999999
2023-06-11 12:00:00,5,Freshwater,505.14832
2023-06-11 12:00:00,5,Seawater,466.33842000000004
2023-06-11 12:00:00,15,Control,784.85864
2023-06-11 12:00:00,15,Freshwater,334.771484
2023-06-11 12:00:00,15,Seawater,413.8343
2023-06-11 12:00:00,30,Control,780.3276999999999
2023-06-11 12:00:00,30,Freshwater,328.411496
2023-06-11 12:00:00,30,Seawater,610.32612
2023-06-11 12:00:00,50,Control,800.5155599999999
2023-06-11 12:00:00,50,Freshwater,686.2168800000001
2023-06-11 12:00:00,50,Seawater,652.52296
2023-06-11 12:15:00,5,Control,650.0591
2023-06-11 12:15:00,5,Freshwater,503.5711600000001
2023-06-11 12:15:00,5,Seawater,466.06552
2023-06-11 12:15:00,15,Control,784.9611
2023-06-11 12:15:00,15,Freshwater,334.907352
2023-06-11 12:15:00,15,Seawater,413.88275999999996
2023-06-11 12:15:00,30,Control,780.36186
2023-06-11 12:15:00,30,Freshwater,328.955068
2023-06-11 12:15:00,30,Seawater,610.40872
2023-06-11 12:15:00,50,Control,800.48142
2023-06-11 12:15:00,50,Freshwater,686.11496
2023-06-11 12:15:00,50,Seawater,652.60554
2023-06-11 12:30:00,5,Control,651.59376
2023-06-11 12:30:00,5,Freshwater,503.23145999999997
2023-06-11 12:30:00,5,Seawater,465.71002
2023-06-11 12:30:00,15,Control,784.95784
2023-06-11 12:30:00,15,Freshwater,334.975318
2023-06-11 12:30:00,15,Seawater,414.01919999999996
2023-06-11 12:30:00,30,Control,780.3244799999999
2023-06-11 12:30:00,30,Freshwater,329.328786
2023-06-11 12:30:00,30,Seawater,610.3746
2023-06-11 12:30:00,50,Control,800.4780799999999
2023-06-11 12:30:00,50,Freshwater,685.33358
2023-06-11 12:30:00,50,Seawater,652.74198
2023-06-11 12:45:00,5,Control,653.7481
2023-06-11 12:45:00,5,Freshwater,504.69232
2023-06-11 12:45:00,5,Seawater,465.8465
2023-06-11 12:45:00,15,Control,784.9609
2023-06-11 12:45:00,15,Freshwater,334.87341
2023-06-11 12:45:00,15,Seawater,414.05332
2023-06-11 12:45:00,30,Control,780.4982799999999
2023-06-11 12:45:00,30,Freshwater,329.906316
2023-06-11 12:45:00,30,Seawater,610.47694
2023-06-11 12:45:00,50,Control,800.4812
2023-06-11 12:45:00,50,Freshwater,685.74128
2023-06-11 12:45:00,50,Seawater,652.91256
2023-06-11 13:00:00,5,Control,655.72756
2023-06-11 13:00:00,5,Freshwater,503.4353
2023-06-11 13:00:00,5,Seawater,465.19834
2023-06-11 13:00:00,15,Control,784.96264
