date,datetime_est,sample_plot,g_w,sample_grid,sample_depth,event_stamp,co2_conc_umol,co2_conc_ppm_dilcorr,ch4_conc_nmol,co2_flag
2023-06-09T00:00:00Z,2023-06-09T12:29:00Z,Control,G,C3,50,5,14.1483643871952,17307.8278568993,0.648131689030977,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:38:00Z,Control,G,C6,10,5,3.57885762015235,4378.05034693688,1.37399222808178,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:39:00Z,Control,G,C6,20,5,11.3525614363983,13887.6956868517,1.06877171872826,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:40:00Z,Control,G,C6,35,5,11.378372787639501,13919.2709567423,0.768680965834466,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:41:00Z,Control,G,C6,50,5,12.1044000796883,14807.4270040634,0.816131213086904,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:42:00Z,Control,G,F4,10,5,3.34661585053809,4093.94679548303,1.28678636826649,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:43:00Z,Control,G,F4,20,5,8.3605523577411809,10227.5427064446,0.936680489890394,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:44:00Z,Control,G,F4,35,5,6.99529855777794,8557.41483130112,0.857169264764687,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:45:00Z,Control,G,F4,50,5,10.8227342330543,13239.5530621338,0.828955604236211,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:47:00Z,Control,G,F4,ATM,5,0.450792403892742,551.458607670209,1.63560980752765,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:48:00Z,Control,G,H3,10,5,3.52968077570756,4317.89184840638,1.12904635713,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:49:00Z,Control,G,H3,20,5,7.66967295156604,9382.38340006013,0.819978530431696,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:51:00Z,Control,G,H3,35,5,10.916552516052,13354.3218543076,0.764833648489674,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:52:00Z,Control,G,H3,50,5,13.2424910399375,16199.6644306959,0.572467781250063,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:53:00Z,Control,G,H6,10,5,1.79388854178206,2194.48080540872,1.28293905092169,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:55:00Z,Control,G,H6,20,5,6.34790711142682,7765.45475713063,0.750726818225436,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:56:00Z,Control,G,H6,35,5,10.9553480519372,13401.7807999738,0.659673641065353,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:57:00Z,Control,G,H6,50,5,11.3101182505015,13835.7745364559,0.623765345847293,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:27:00Z,Seawater,G,C3,10,5,5.76442201014689,7051.67191880069,1.46119808789707,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:29:00Z,Seawater,G,C3,20,5,22.8535717272705,27956.9902602228,1.74333469318183,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:31:00Z,Seawater,G,C3,35,5,23.7337726238668,29033.7483349276,1.09442050102687,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:35:00Z,Seawater,G,C3,50,5,29.6076486604659,36219.3163986278,1.28293905092169,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:36:00Z,Seawater,G,C6,10,5,12.3006726382607,15047.5290797408,1.48812930931061,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:38:00Z,Seawater,G,C6,20,5,33.7845461164917,41328.9545282651,1.21496977783036,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:40:00Z,Seawater,G,C6,35,5,13.2377503027536,16193.8650420988,1.79591469689399,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:42:00Z,Seawater,W,C6,50,5,638.833944323319,15629.8320214298,134.681103867275,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:44:00Z,Seawater,G,F4,10,5,12.2950079102626,15040.5993644489,1.26370246419773,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:46:00Z,Seawater,G,F4,20,5,30.3560872591258,37134.8884091132,1.10339757483139,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:48:00Z,Seawater,G,F4,35,5,15.8146821745416,19346.2501528633,1.93313568219158,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:50:00Z,Seawater,W,F4,50,5,900.522334921315,22032.3496449062,96.5285401980859,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:57:00Z,Seawater,G,F4,ATM,5,0.630360657941794,771.126149768415,1.56892297355125,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:59:00Z,Seawater,G,H3,10,5,3.85191804279403,4712.08774237544,1.41503027975956,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:02:00Z,Seawater,G,H3,20,5,23.2917607828059,28493.0310727459,0.991825371832415,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:03:00Z,Seawater,G,H3,35,5,21.4445823621017,26233.3602548623,0.999520006522,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:05:00Z,Seawater,G,H3,50,5,17.3401789304791,21212.404750346,1.25600782950815,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:11:00Z,Seawater,G,H6,10,5,28.1516625860414,34438.1948747158,1.12648147890014,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:13:00Z,Seawater,G,H6,20,5,39.0722013143021,47797.3931000882,0.950787320154632,Within Range
2023-06-09T00:00:00Z,2023-06-09T12:19:00Z,Seawater,G,H6,50,5,23.3473693280163,28561.0575316024,1.53686199567798,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:27:00Z,Freshwater,G,C3,10,5,15.4857776796193,18943.8981760774,0.744314622650782,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:29:00Z,Freshwater,G,C3,20,5,20.1225206033357,24616.0696118802,0.972588785108454,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:30:00Z,Freshwater,G,C3,35,5,14.5030077634909,17741.6664505017,1.21368733871543,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:32:00Z,Freshwater,G,C3,50,5,20.5389022678248,25125.4332368565,1.04055805819978,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:35:00Z,Freshwater,G,C6,10,5,22.2084389251319,27167.7932068617,0.962329272189008,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:37:00Z,Freshwater,G,C6,20,5,30.6044113002317,37438.6655552602,0.566055585675409,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:39:00Z,Freshwater,G,C6,35,5,26.3005466358543,32173.7072398063,0.753291696455297,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:41:00Z,Freshwater,G,C6,50,5,26.1497247626916,31989.2054170996,0.693017058053553,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:44:00Z,Freshwater,G,F4,10,5,6.37964287435907,7804.27741582862,1.27524441623211,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:47:00Z,Freshwater,G,F4,20,5,28.8057031427613,35238.2888684347,0.87897072971851,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:49:00Z,Freshwater,G,F4,35,5,10.0038247271334,12237.773324846,1.29961075941579,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:53:00Z,Freshwater,W,F4,50,5,741.517103897228,18142.0976106822,78.7026365005486,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:51:00Z,Freshwater,G,F4,ATM,5,0.447507103220022,547.439668311178,1.71896834999815,Within Range
2023-06-09T00:00:00Z,2023-06-09T10:59:00Z,Freshwater,G,H3,10,5,10.043834133304,12286.7172095033,1.38168686277136,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:08:00Z,Freshwater,G,H3,20,5,24.4646372795899,29927.8219749446,0.918726342281363,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:12:00Z,Freshwater,G,H3,50,5,16.6323898884885,20346.5597266724,1.28422149003662,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:15:00Z,Freshwater,G,H6,10,5,11.4389636362598,13993.3923144429,1.11365708775084,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:17:00Z,Freshwater,G,H6,20,5,20.3984073508208,24953.5644772085,0.725078035926821,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:19:00Z,Freshwater,G,H6,35,5,10.8014401702381,13213.5038338619,1.31756490702482,Within Range
2023-06-09T00:00:00Z,2023-06-09T11:21:00Z,Freshwater,G,H6,50,5,11.151717237,13642.00107975,1.59328931673493,Within Range
