datetime,depth_cm,ref,plot,batt_v,redox_mv,datetime_raw,tsoil,eh_mv
2023-06-08 08:00:00,15,ra,Freshwater,12.5,66.9952604,2023-06-08 08:00:00,18.12,278.3951004
2023-06-08 08:00:00,15,ra,Seawater,12.26,289.745744,2023-06-08 08:00:00,18.46,500.90146400000003
2023-06-08 08:00:00,30,ra,Control,12.46,527.81862,2023-06-08 08:00:00,16.2,740.5970199999999
2023-06-08 08:00:00,30,ra,Freshwater,12.5,108.73556000000002,2023-06-08 08:00:00,17.28,320.73852
2023-06-08 08:00:00,30,ra,Seawater,12.26,426.44596,2023-06-08 08:00:00,17.9,638.00376000000006
2023-06-08 08:00:00,50,ra,Control,12.46,572.04274,2023-06-08 08:00:00,16.2,784.8211399999999
2023-06-08 08:00:00,50,ra,Freshwater,12.5,557.3079799999999,2023-06-08 08:00:00,17.28,769.3109399999998
2023-06-08 08:00:00,50,ra,Seawater,12.26,478.9967,2023-06-08 08:00:00,17.9,690.5545
2023-06-08 08:05:00,5,ra,Control,12.45,361.85292,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,5,ra,Freshwater,12.5,358.08536,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,5,ra,Seawater,12.25,287.015812,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,15,ra,Control,12.45,536.35438,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,15,ra,Freshwater,12.5,67.91217259999999,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,15,ra,Seawater,12.25,289.268008,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,30,ra,Control,12.45,527.8446200000001,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,30,ra,Freshwater,12.5,108.8362,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,30,ra,Seawater,12.25,426.00232,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,50,ra,Control,12.45,572.06804,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,50,ra,Freshwater,12.5,557.1312,2023-06-08 08:05:00,NA,NA
2023-06-08 08:05:00,50,ra,Seawater,12.25,479.33794,2023-06-08 08:05:00,NA,NA
2023-06-08 08:10:00,5,ra,Control,12.46,361.68254,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,5,ra,Freshwater,12.5,358.05091400000003,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,5,ra,Seawater,12.26,287.118192,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,15,ra,Control,12.46,536.2867,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,15,ra,Freshwater,12.5,69.47560099999998,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,15,ra,Seawater,12.26,289.063274,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,30,ra,Control,12.46,528.05032,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,30,ra,Freshwater,12.5,108.87006,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,30,ra,Seawater,12.26,426.0706,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,50,ra,Control,12.46,572.00044,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,50,ra,Freshwater,12.5,557.06254,2023-06-08 08:10:00,NA,NA
2023-06-08 08:10:00,50,ra,Seawater,12.26,478.9626,2023-06-08 08:10:00,NA,NA
2023-06-08 08:15:00,5,ra,Control,12.46,361.85848,2023-06-08 08:15:00,16.5,574.42148
2023-06-08 08:15:00,5,ra,Freshwater,12.49,358.28329,2023-06-08 08:15:00,18.16,569.65441
2023-06-08 08:15:00,5,ra,Seawater,12.26,287.084084,2023-06-08 08:15:00,18.33,498.33314400000006
2023-06-08 08:15:00,15,ra,Control,12.46,536.49926,2023-06-08 08:15:00,16.45,749.09816
2023-06-08 08:15:00,15,ra,Freshwater,12.49,71.0380408,2023-06-08 08:15:00,18.12,282.4378808
2023-06-08 08:15:00,15,ra,Seawater,12.26,288.89263400000004,2023-06-08 08:15:00,18.46,500.048354
2023-06-08 08:15:00,30,ra,Control,12.46,528.19442,2023-06-08 08:15:00,16.2,740.97282
2023-06-08 08:15:00,30,ra,Freshwater,12.49,108.32451999999999,2023-06-08 08:15:00,17.28,320.32748
2023-06-08 08:15:00,30,ra,Seawater,12.26,425.89996,2023-06-08 08:15:00,17.9,637.45776
2023-06-08 08:15:00,50,ra,Control,12.46,572.11096,2023-06-08 08:15:00,16.2,784.8893599999999
2023-06-08 08:15:00,50,ra,Freshwater,12.49,557.08788,2023-06-08 08:15:00,17.28,769.09084
2023-06-08 08:15:00,50,ra,Seawater,12.26,479.06496,2023-06-08 08:15:00,17.9,690.62276
2023-06-08 08:20:00,5,ra,Control,12.46,361.84874,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,5,ra,Freshwater,12.49,358.430688,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,5,ra,Seawater,12.26,287.049964,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,15,ra,Control,12.46,536.48486,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,15,ra,Freshwater,12.49,72.73293219999998,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,15,ra,Seawater,12.26,288.619642,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,30,ra,Control,12.46,528.28278,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,30,ra,Freshwater,12.49,108.79352,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,30,ra,Seawater,12.26,425.6952,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,50,ra,Control,12.46,572.12976,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,50,ra,Freshwater,12.49,556.71294,2023-06-08 08:20:00,NA,NA
2023-06-08 08:20:00,50,ra,Seawater,12.26,478.7237,2023-06-08 08:20:00,NA,NA
2023-06-08 08:25:00,5,ra,Control,12.46,361.36102,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,5,ra,Freshwater,12.5,358.15192,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,5,ra,Seawater,12.26,286.33333600000003,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,15,ra,Control,12.46,536.5735999999999,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,15,ra,Freshwater,12.5,75.31454160000001,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,15,ra,Seawater,12.26,288.414924,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,30,ra,Control,12.46,528.3034,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,30,ra,Freshwater,12.5,108.85942,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,30,ra,Seawater,12.26,425.62696,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,50,ra,Control,12.46,572.11508,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,50,ra,Freshwater,12.5,556.39636,2023-06-08 08:25:00,NA,NA
2023-06-08 08:25:00,50,ra,Seawater,12.26,478.51894,2023-06-08 08:25:00,NA,NA
2023-06-08 08:30:00,5,ra,Control,12.46,361.81174,2023-06-08 08:30:00,16.5,574.37474
2023-06-08 08:30:00,5,ra,Freshwater,12.49,358.60035,2023-06-08 08:30:00,18.16,569.97147
2023-06-08 08:30:00,5,ra,Seawater,12.26,286.640464,2023-06-08 08:30:00,18.28,497.925424
2023-06-08 08:30:00,15,ra,Control,12.46,536.549,2023-06-08 08:30:00,16.45,749.1478999999999
2023-06-08 08:30:00,15,ra,Freshwater,12.49,77.21921739999998,2023-06-08 08:30:00,18.08,288.6477774
2023-06-08 08:30:00,15,ra,Seawater,12.26,287.97128799999996,2023-06-08 08:30:00,18.4,499.17008799999996
2023-06-08 08:30:00,30,ra,Control,12.46,528.51786,2023-06-08 08:30:00,16.2,741.29626
2023-06-08 08:30:00,30,ra,Freshwater,12.49,109.47320000000002,2023-06-08 08:30:00,17.28,321.47616000000005
2023-06-08 08:30:00,30,ra,Seawater,12.26,425.21748,2023-06-08 08:30:00,17.88,636.7896400000001
2023-06-08 08:30:00,50,ra,Control,12.46,572.15942,2023-06-08 08:30:00,16.2,784.9378199999999
2023-06-08 08:30:00,50,ra,Freshwater,12.49,556.84844,2023-06-08 08:30:00,17.28,768.8513999999999
2023-06-08 08:30:00,50,ra,Seawater,12.26,478.34834,2023-06-08 08:30:00,17.88,689.9205000000001
2023-06-08 08:35:00,5,ra,Control,12.46,361.39844,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,5,ra,Freshwater,12.49,358.595254,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,5,ra,Seawater,12.26,286.913464,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,15,ra,Control,12.46,536.64678,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,15,ra,Freshwater,12.49,77.55799339999999,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,15,ra,Seawater,12.26,287.834816,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,30,ra,Control,12.46,528.47902,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,30,ra,Freshwater,12.49,108.82587999999998,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,30,ra,Seawater,12.26,425.31984,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,50,ra,Control,12.46,572.1543800000001,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,50,ra,Freshwater,12.49,556.02482,2023-06-08 08:35:00,NA,NA
2023-06-08 08:35:00,50,ra,Seawater,12.26,478.5872,2023-06-08 08:35:00,NA,NA
2023-06-08 08:40:00,5,ra,Control,12.46,361.22032,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,5,ra,Freshwater,12.49,358.271838,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,5,ra,Seawater,12.26,286.845196,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,15,ra,Control,12.46,536.63598,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,15,ra,Freshwater,12.49,79.559331,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,15,ra,Seawater,12.26,287.49354,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,30,ra,Control,12.46,528.67342,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,30,ra,Freshwater,12.49,108.9225,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,30,ra,Seawater,12.26,425.18336,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,50,ra,Control,12.46,572.21122,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,50,ra,Freshwater,12.49,556.40546,2023-06-08 08:40:00,NA,NA
2023-06-08 08:40:00,50,ra,Seawater,12.26,478.24596,2023-06-08 08:40:00,NA,NA
2023-06-08 08:45:00,5,ra,Control,12.46,360.77766,2023-06-08 08:45:00,16.450000000000003,573.37656
2023-06-08 08:45:00,5,ra,Freshwater,12.49,358.539358,2023-06-08 08:45:00,18.12,569.939198
2023-06-08 08:45:00,5,ra,Seawater,12.26,286.708714,2023-06-08 08:45:00,18.26,498.00803399999995
2023-06-08 08:45:00,15,ra,Control,12.46,536.74092,2023-06-08 08:45:00,16.45,749.3398199999999
2023-06-08 08:45:00,15,ra,Freshwater,12.49,80.88375279999998,2023-06-08 08:45:00,18.06,292.3266728
2023-06-08 08:45:00,15,ra,Seawater,12.26,287.15229800000003,2023-06-08 08:45:00,18.4,498.351098
2023-06-08 08:45:00,30,ra,Control,12.46,528.74416,2023-06-08 08:45:00,16.2,741.5225599999999
2023-06-08 08:45:00,30,ra,Freshwater,12.49,108.85323999999999,2023-06-08 08:45:00,17.259999999999998,320.87055999999995
2023-06-08 08:45:00,30,ra,Seawater,12.26,425.08096,2023-06-08 08:45:00,17.84,636.68184
2023-06-08 08:45:00,50,ra,Control,12.46,572.28216,2023-06-08 08:45:00,16.2,785.0605599999999
2023-06-08 08:45:00,50,ra,Freshwater,12.49,556.3307599999999,2023-06-08 08:45:00,17.259999999999998,768.3480799999999
2023-06-08 08:45:00,50,ra,Seawater,12.26,478.21184,2023-06-08 08:45:00,17.84,689.81272
2023-06-08 08:50:00,5,ra,Control,12.46,360.59479999999996,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,5,ra,Freshwater,12.49,358.508862,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,5,ra,Seawater,12.26,286.773056,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,15,ra,Control,12.46,536.8598,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,15,ra,Freshwater,12.49,82.44785820000003,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,15,ra,Seawater,12.26,286.636572,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,30,ra,Control,12.46,528.86326,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,30,ra,Freshwater,12.49,109.12615999999998,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,30,ra,Seawater,12.26,425.07518,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,50,ra,Control,12.46,572.29732,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,50,ra,Freshwater,12.49,556.13226,2023-06-08 08:50:00,NA,NA
2023-06-08 08:50:00,50,ra,Seawater,12.26,477.96644,2023-06-08 08:50:00,NA,NA
2023-06-08 08:55:00,5,ra,Control,12.45,360.61584,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,5,ra,Freshwater,12.5,357.825578,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,5,ra,Seawater,12.26,286.537584,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,15,ra,Control,12.45,536.94272,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,15,ra,Freshwater,12.5,84.96190759999999,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,15,ra,Seawater,12.26,285.923376,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,30,ra,Control,12.45,528.9465,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,30,ra,Freshwater,12.5,108.8192,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,30,ra,Seawater,12.26,424.70488,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,50,ra,Control,12.45,572.2081,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,50,ra,Freshwater,12.5,556.05868,2023-06-08 08:55:00,NA,NA
2023-06-08 08:55:00,50,ra,Seawater,12.26,477.59676,2023-06-08 08:55:00,NA,NA
2023-06-08 09:00:00,5,ra,Control,12.45,360.37352,2023-06-08 09:00:00,16.4,573.00832
2023-06-08 09:00:00,5,ra,Freshwater,12.49,358.30084,2023-06-08 09:00:00,18.08,569.7293999999999
2023-06-08 09:00:00,5,ra,Seawater,12.26,288.17473,2023-06-08 09:00:00,18.22,499.50277000000006
2023-06-08 09:00:00,15,ra,Control,12.45,536.8014,2023-06-08 09:00:00,16.45,749.4002999999999
2023-06-08 09:00:00,15,ra,Freshwater,12.49,86.8989262,2023-06-08 09:00:00,18.04,298.3562062
2023-06-08 09:00:00,15,ra,Seawater,12.26,287.1169,2023-06-08 09:00:00,18.4,498.3157
2023-06-08 09:00:00,30,ra,Control,12.45,529.0103,2023-06-08 09:00:00,16.2,741.7887
2023-06-08 09:00:00,30,ra,Freshwater,12.49,108.81903999999999,2023-06-08 09:00:00,17.240000000000002,320.85071999999997
2023-06-08 09:00:00,30,ra,Seawater,12.26,424.36246,2023-06-08 09:00:00,17.84,635.96334
2023-06-08 09:00:00,50,ra,Control,12.45,572.27152,2023-06-08 09:00:00,16.2,785.0499199999999
2023-06-08 09:00:00,50,ra,Freshwater,12.49,556.12586,2023-06-08 09:00:00,17.240000000000002,768.1575399999999
2023-06-08 09:00:00,50,ra,Seawater,12.26,477.01534,2023-06-08 09:00:00,17.84,688.61622
2023-06-08 09:05:00,5,ra,Control,12.45,359.92658,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,5,ra,Freshwater,12.49,358.883492,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,5,ra,Seawater,12.26,285.263095,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,15,ra,Control,12.45,536.96824,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,15,ra,Freshwater,12.49,88.4634264,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,15,ra,Seawater,12.26,284.341778,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,30,ra,Control,12.45,529.24556,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,30,ra,Freshwater,12.49,109.53424,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,30,ra,Seawater,12.26,424.58474,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,50,ra,Control,12.45,572.30142,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,50,ra,Freshwater,12.49,555.65764,2023-06-08 09:05:00,NA,NA
2023-06-08 09:05:00,50,ra,Seawater,12.26,477.67918,2023-06-08 09:05:00,NA,NA
2023-06-08 09:10:00,5,ra,Control,12.45,359.87886000000003,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,5,ra,Freshwater,12.49,358.505386,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,5,ra,Seawater,12.26,286.329206,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,15,ra,Control,12.45,536.948,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,15,ra,Freshwater,12.49,89.27799359999999,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,15,ra,Seawater,12.26,286.158584,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,30,ra,Control,12.45,529.29394,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,30,ra,Freshwater,12.49,109.02315999999999,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,30,ra,Seawater,12.26,424.42646,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,50,ra,Control,12.45,572.38234,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,50,ra,Freshwater,12.49,555.85498,2023-06-08 09:10:00,NA,NA
2023-06-08 09:10:00,50,ra,Seawater,12.26,477.5907,2023-06-08 09:10:00,NA,NA
2023-06-08 09:15:00,5,ra,Control,12.45,359.96585999999996,2023-06-08 09:15:00,16.4,572.60066
2023-06-08 09:15:00,5,ra,Freshwater,12.49,358.26687200000003,2023-06-08 09:15:00,18.06,569.709792
2023-06-08 09:15:00,5,ra,Seawater,12.25,286.321242,2023-06-08 09:15:00,18.2,497.663642
2023-06-08 09:15:00,15,ra,Control,12.45,537.09572,2023-06-08 09:15:00,16.4,749.73052
2023-06-08 09:15:00,15,ra,Freshwater,12.49,87.64656719999999,2023-06-08 09:15:00,18.04,299.1038472
2023-06-08 09:15:00,15,ra,Seawater,12.25,285.195204,2023-06-08 09:15:00,18.36,496.422724
2023-06-08 09:15:00,30,ra,Control,12.45,529.23698,2023-06-08 09:15:00,16.2,742.0153799999999
2023-06-08 09:15:00,30,ra,Freshwater,12.49,109.22685999999999,2023-06-08 09:15:00,17.2,321.28726
2023-06-08 09:15:00,30,ra,Seawater,12.25,424.34641999999997,2023-06-08 09:15:00,17.84,635.9472999999999
2023-06-08 09:15:00,50,ra,Control,12.45,572.32354,2023-06-08 09:15:00,16.2,785.1019399999999
2023-06-08 09:15:00,50,ra,Freshwater,12.49,555.6501,2023-06-08 09:15:00,17.2,767.7104999999999
2023-06-08 09:15:00,50,ra,Seawater,12.25,477.33858,2023-06-08 09:15:00,17.84,688.9394599999999
2023-06-08 09:20:00,5,ra,Control,12.45,359.95832,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,5,ra,Freshwater,12.49,358.43676800000003,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,5,ra,Seawater,12.26,285.839718,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,15,ra,Control,12.45,537.11866,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,15,ra,Freshwater,12.49,86.08326719999997,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,15,ra,Seawater,12.26,285.15725199999997,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,30,ra,Control,12.45,529.3967,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,30,ra,Freshwater,12.49,109.26086000000001,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,30,ra,Seawater,12.26,424.54546,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,50,ra,Control,12.45,572.3457,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,50,ra,Freshwater,12.49,555.58212,2023-06-08 09:20:00,NA,NA
2023-06-08 09:20:00,50,ra,Seawater,12.26,476.54732,2023-06-08 09:20:00,NA,NA
2023-06-08 09:25:00,5,ra,Control,12.45,359.54287999999997,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,5,ra,Freshwater,12.49,358.53742600000004,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,5,ra,Seawater,12.26,286.84787,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,15,ra,Control,12.45,537.1447,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,15,ra,Freshwater,12.49,84.6556102,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,15,ra,Seawater,12.26,284.42537600000003,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,30,ra,Control,12.45,529.5254,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,30,ra,Freshwater,12.49,108.61474000000001,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,30,ra,Seawater,12.26,423.63546,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,50,ra,Control,12.45,572.50792,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,50,ra,Freshwater,12.49,555.6140399999999,2023-06-08 09:25:00,NA,NA
2023-06-08 09:25:00,50,ra,Seawater,12.26,476.35106,2023-06-08 09:25:00,NA,NA
2023-06-08 09:30:00,5,ra,Control,12.45,359.16546,2023-06-08 09:30:00,16.35,571.83616
2023-06-08 09:30:00,5,ra,Freshwater,12.49,358.70716999999996,2023-06-08 09:30:00,18.06,570.15009
2023-06-08 09:30:00,5,ra,Seawater,12.26,285.213214,2023-06-08 09:30:00,18.12,496.61305400000003
2023-06-08 09:30:00,15,ra,Control,12.45,537.17648,2023-06-08 09:30:00,16.4,749.8112799999999
2023-06-08 09:30:00,15,ra,Freshwater,12.49,83.26223440000004,2023-06-08 09:30:00,18.02,294.73387440000005
2023-06-08 09:30:00,15,ra,Seawater,12.26,285.793246,2023-06-08 09:30:00,18.32,497.049486
2023-06-08 09:30:00,30,ra,Control,12.45,529.5572,2023-06-08 09:30:00,16.2,742.3355999999999
2023-06-08 09:30:00,30,ra,Freshwater,12.49,109.2264,2023-06-08 09:30:00,17.2,321.28679999999997
2023-06-08 09:30:00,30,ra,Seawater,12.26,423.74242,2023-06-08 09:30:00,17.84,635.3433
2023-06-08 09:30:00,50,ra,Control,12.45,572.43704,2023-06-08 09:30:00,16.2,785.21544
2023-06-08 09:30:00,50,ra,Freshwater,12.49,555.4099,2023-06-08 09:30:00,17.2,767.4703
2023-06-08 09:30:00,50,ra,Seawater,12.26,477.3457,2023-06-08 09:30:00,17.84,688.94658
2023-06-08 09:35:00,5,ra,Control,12.45,359.11482,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,5,ra,Freshwater,12.49,358.504514,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,5,ra,Seawater,12.26,284.9342108,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,15,ra,Control,12.45,537.2202,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,15,ra,Freshwater,12.49,82.17497719999999,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,15,ra,Seawater,12.26,283.63766599999997,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,30,ra,Control,12.45,529.6013,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,30,ra,Freshwater,12.49,109.29476000000001,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,30,ra,Seawater,12.26,423.35816,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,50,ra,Control,12.45,572.47916,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,50,ra,Freshwater,12.49,555.1399200000001,2023-06-08 09:35:00,NA,NA
2023-06-08 09:35:00,50,ra,Seawater,12.26,478.08626,2023-06-08 09:35:00,NA,NA
2023-06-08 09:40:00,5,ra,Control,12.45,358.73364,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,5,ra,Freshwater,12.49,358.368686,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,5,ra,Seawater,12.26,285.71735,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,15,ra,Control,12.45,537.28052,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,15,ra,Freshwater,12.49,81.3593834,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,15,ra,Seawater,12.26,283.533704,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,30,ra,Control,12.45,529.69586,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,30,ra,Freshwater,12.49,109.15888,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,30,ra,Seawater,12.26,424.37932,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,50,ra,Control,12.45,572.43636,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,50,ra,Freshwater,12.49,555.27606,2023-06-08 09:40:00,NA,NA
2023-06-08 09:40:00,50,ra,Seawater,12.26,475.934,2023-06-08 09:40:00,NA,NA
2023-06-08 09:45:00,5,ra,Control,12.45,359.34472,2023-06-08 09:45:00,16.35,572.01542
2023-06-08 09:45:00,5,ra,Freshwater,12.49,358.434188,2023-06-08 09:45:00,17.96,569.948908
2023-06-08 09:45:00,5,ra,Seawater,12.26,285.925962,2023-06-08 09:45:00,18.1,497.3401620000001
2023-06-08 09:45:00,15,ra,Control,12.45,537.4113199999999,2023-06-08 09:45:00,16.35,750.08201999999994
2023-06-08 09:45:00,15,ra,Freshwater,12.49,79.25177839999998,2023-06-08 09:45:00,18.02,290.72341839999996
2023-06-08 09:45:00,15,ra,Seawater,12.26,282.650432,2023-06-08 09:45:00,18.3,493.92103199999997
2023-06-08 09:45:00,30,ra,Control,12.45,529.82676,2023-06-08 09:45:00,16.2,742.60516
2023-06-08 09:45:00,30,ra,Freshwater,12.49,109.26007999999999,2023-06-08 09:45:00,17.2,321.32048
2023-06-08 09:45:00,30,ra,Seawater,12.26,423.49794,2023-06-08 09:45:00,17.84,635.09882
2023-06-08 09:45:00,50,ra,Control,12.45,572.4302,2023-06-08 09:45:00,16.2,785.2085999999999
2023-06-08 09:45:00,50,ra,Freshwater,12.49,554.69444,2023-06-08 09:45:00,17.2,766.75484
2023-06-08 09:45:00,50,ra,Seawater,12.26,476.99818,2023-06-08 09:45:00,17.84,688.59906
2023-06-08 09:50:00,5,ra,Control,12.45,359.07092,2023-06-08 09:50:00,NA,NA
2023-06-08 09:50:00,5,ra,Freshwater,12.49,358.297326,2023-06-08 09:50:00,NA,NA
2023-06-08 09:50:00,5,ra,Seawater,12.26,285.877388,2023-06-08 09:50:00,NA,NA
