#Log_File	LOG181
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
692	2023-06-07 01:24:51	91.943		16.33	16.33	1005.8	59.1	207300		0	23.192	328.1	38.8	18.33
693	2023-06-07 01:29:51	91.859		16.34	16.34	1005.9	60.3	207600		0	23.201	290.7	38.5	18.27
694	2023-06-07 01:34:51	91.814		16.33	16.33	1005.7	60.0	207900		0	23.209	290.5	38.3	18.26
695	2023-06-07 01:39:51	91.971		16.33	16.33	1005.7	60.3	208200		0	23.189	290.4	38.4	18.20
696	2023-06-07 01:44:51	92.027		16.33	16.33	1005.7	60.6	208500		0	23.182	290.0	38.5	18.15
697	2023-06-07 01:49:51	92.101		16.33	16.33	1005.7	60.8	208800		0	23.173	289.7	38.5	18.11
698	2023-06-07 01:54:51	92.227		16.33	16.33	1005.6	61.0	209100		0	23.158	289.8	38.6	18.07
699	2023-06-07 01:59:51	92.196		16.33	16.33	1005.5	61.1	209400		0	23.163	289.8	38.6	18.03
700	2023-06-07 02:04:51	92.215		16.34	16.34	1005.4	61.2	209700		0	23.161	289.2	38.5	18.01
701	2023-06-07 02:09:51	92.247		16.33	16.33	1005.4	61.4	210000		0	23.158	289.4	38.7	17.98
702	2023-06-07 02:14:51	92.288		16.33	16.33	1005.5	61.5	210300		0	23.152	289.3	38.5	17.92
703	2023-06-07 02:19:51	92.326		16.33	16.33	1005.5	61.6	210600		0	23.147	289.3	38.2	17.86
704	2023-06-07 02:24:51	92.343		16.33	16.33	1005.4	61.7	210900		0	23.146	289.0	38.3	17.80
705	2023-06-07 02:29:51	92.405		16.32	16.32	1005.3	61.8	211200		0	23.140	289.2	38.5	17.72
706	2023-06-07 02:34:51	92.462		16.33	16.33	1005.3	61.9	211500		0	23.132	289.1	38.2	17.64
707	2023-06-07 02:39:51	92.434		16.32	16.32	1005.2	62.0	211800		0	23.137	289.4	38.4	17.55
708	2023-06-07 02:44:51	92.426		16.32	16.32	1005.3	62.1	212100		0	23.137	289.4	38.5	17.47
709	2023-06-07 02:49:51	92.477		16.33	16.33	1005.2	62.2	212400		0	23.132	289.5	38.4	17.37
710	2023-06-07 02:54:51	92.493		16.32	16.32	1005.2	62.3	212700		0	23.131	289.7	38.6	17.30
711	2023-06-07 02:59:51	92.465		16.32	16.32	1005.1	62.4	213000		0	23.135	289.8	38.5	17.22
712	2023-06-07 03:04:51	92.461		16.31	16.31	1005.0	62.5	213300		0	23.138	289.8	38.6	17.12
713	2023-06-07 03:09:51	92.465		16.32	16.32	1005.0	62.5	213600		0	23.136	289.8	38.4	17.03
714	2023-06-07 03:14:51	92.543		16.31	16.31	1005.0	62.6	213900		0	23.127	290.1	38.5	16.95
715	2023-06-07 03:19:51	92.602		16.31	16.31	1005.0	62.7	214200		0	23.121	290.1	38.6	16.85
716	2023-06-07 03:24:51	92.577		16.32	16.32	1005.0	62.8	214500		0	23.123	290.1	38.4	16.75
717	2023-06-07 03:29:51	92.622		16.31	16.31	1005.0	62.8	214800		0	23.118	290.5	38.5	16.68
718	2023-06-07 03:34:51	92.629		16.31	16.31	1004.9	62.9	215100		0	23.118	290.6	38.6	16.59
719	2023-06-07 03:39:51	92.587		16.31	16.31	1005.0	63.0	215400		0	23.122	290.8	38.3	16.50
720	2023-06-07 03:44:51	92.597		16.31	16.31	1005.0	63.0	215700		0	23.121	290.6	38.7	16.41
721	2023-06-07 03:49:51	92.575		16.30	16.30	1005.0	63.1	216000		0	23.125	290.9	38.6	16.32
722	2023-06-07 03:54:51	92.547		16.31	16.31	1005.1	63.2	216300		0	23.126	290.9	38.7	16.23
723	2023-06-07 03:59:51	92.623		16.30	16.30	1005.2	63.2	216600		0	23.117	290.8	38.8	16.13
724	2023-06-07 04:04:51	92.550		16.31	16.31	1005.4	63.3	216900		0	23.123	291.2	38.7	16.04
725	2023-06-07 04:09:51	92.660		16.30	16.30	1005.4	63.3	217200		0	23.109	291.2	39.0	15.96
726	2023-06-07 04:14:51	92.635		16.30	16.30	1005.3	63.4	217500		0	23.114	291.5	38.8	15.87
727	2023-06-07 04:19:51	92.662		16.29	16.29	1005.3	63.5	217800		0	23.111	291.6	38.9	15.78
728	2023-06-07 04:24:51	92.551		16.29	16.29	1005.3	63.5	218100		0	23.125	291.5	38.9	15.70
729	2023-06-07 04:29:51	92.666		16.29	16.29	1005.4	63.6	218400		0	23.110	291.9	38.6	15.61
730	2023-06-07 04:34:51	92.645		16.29	16.29	1005.4	63.6	218700		0	23.113	291.8	38.5	15.54
731	2023-06-07 04:39:51	92.588		16.28	16.28	1005.4	63.7	219000		0	23.120	292.1	38.8	15.46
732	2023-06-07 04:44:51	92.676		16.28	16.28	1005.4	63.8	219300		0	23.109	292.2	38.6	15.38
733	2023-06-07 04:49:51	92.681		16.28	16.28	1005.5	63.8	219600		0	23.107	292.1	38.7	15.31
734	2023-06-07 04:54:51	92.746		16.28	16.28	1005.5	63.9	219900		0	23.099	292.3	38.5	15.26
735	2023-06-07 04:59:51	92.709		16.28	16.28	1005.5	64.0	220200		0	23.104	292.5	38.7	15.18
736	2023-06-07 05:04:51	92.646		16.28	16.28	1005.6	64.0	220500		0	23.111	292.9	38.6	15.13
737	2023-06-07 05:09:51	92.698		16.27	16.27	1005.6	64.1	220800		0	23.105	292.6	38.7	15.07
738	2023-06-07 05:14:51	92.779		16.27	16.27	1005.7	64.2	221100		0	23.093	292.5	38.6	15.03
739	2023-06-07 05:19:51	92.733		16.27	16.27	1005.7	64.2	221400		0	23.099	292.5	38.7	14.98
740	2023-06-07 05:24:51	92.797		16.26	16.26	1005.7	64.3	221700		0	23.092	292.8	38.6	14.94
741	2023-06-07 05:29:51	92.763		16.27	16.27	1005.8	64.4	222000		0	23.095	292.8	38.5	14.91
742	2023-06-07 05:34:51	92.759		16.26	16.26	1005.8	64.4	222300		0	23.096	292.7	38.6	14.87
743	2023-06-07 05:39:51	92.804		16.25	16.25	1005.8	64.5	222600		0	23.092	293.2	38.9	14.85
744	2023-06-07 05:44:51	92.799		16.26	16.26	1005.8	64.5	222900		0	23.091	292.9	38.7	14.83
745	2023-06-07 05:49:51	92.780		16.25	16.25	1005.8	64.6	223200		0	23.094	293.3	38.8	14.81
746	2023-06-07 05:54:51	92.769		16.25	16.25	1005.9	64.7	223500		0	23.095	293.2	38.6	14.80
747	2023-06-07 05:59:51	92.778		16.25	16.25	1005.9	64.8	223800		0	23.094	293.3	38.8	14.80
748	2023-06-07 06:04:51	92.754		16.24	16.24	1005.9	64.8	224100		0	23.097	293.2	38.6	14.80
749	2023-06-07 06:09:51	92.812		16.24	16.24	1005.9	64.9	224400		0	23.090	293.1	38.7	14.83
750	2023-06-07 06:14:51	92.763		16.24	16.24	1005.9	65.0	224700		0	23.096	293.4	38.4	14.86
751	2023-06-07 06:19:51	92.842		16.24	16.24	1006.0	68.0	225000		0	23.086	331.9	38.3	14.97
752	2023-06-07 06:24:51	92.836		16.23	16.23	1005.9	68.1	225300		0	23.089	331.8	38.7	15.06
753	2023-06-07 06:29:51	92.845		16.23	16.23	1005.9	68.2	225600		0	23.088	331.7	38.7	15.16
754	2023-06-07 06:34:51	92.865		16.23	16.23	1005.9	68.4	225900		0	23.085	331.3	38.8	15.28
755	2023-06-07 06:39:51	92.741		16.23	16.23	1005.9	68.4	226200		0	23.101	331.0	38.5	15.41
756	2023-06-07 06:44:51	92.757		16.22	16.22	1005.9	68.5	226500		0	23.099	331.0	38.7	15.51
757	2023-06-07 06:49:51	92.865		16.22	16.22	1005.9	68.5	226800		0	23.086	331.0	38.7	15.60
758	2023-06-07 06:54:51	92.825		16.22	16.22	1005.9	68.6	227100		0	23.090	330.5	38.2	15.72
759	2023-06-07 06:59:51	92.760		16.22	16.22	1006.0	68.6	227400		0	23.098	330.2	38.1	15.81
760	2023-06-07 07:04:51	92.860		16.21	16.21	1006.0	68.7	227700		0	23.086	330.3	38.4	15.93
761	2023-06-07 07:09:51	92.785		16.22	16.22	1006.0	68.7	228000		0	23.095	330.1	38.4	16.06
762	2023-06-07 07:14:51	92.816		16.22	16.22	1006.0	68.8	228300		0	23.091	329.6	38.5	16.20
763	2023-06-07 07:19:51	92.792		16.20	16.20	1006.0	68.8	228600		0	23.096	329.5	38.8	16.32
764	2023-06-07 07:24:51	92.804		16.20	16.20	1006.0	68.8	228900		0	23.094	329.3	38.8	16.47
765	2023-06-07 07:29:51	92.827		16.20	16.20	1006.0	68.9	229200		0	23.091	328.7	38.9	16.64
766	2023-06-07 07:34:51	92.709		16.20	16.20	1006.1	68.9	229500		0	23.106	328.3	38.7	16.81
767	2023-06-07 07:39:51	92.735		16.20	16.20	1006.2	68.9	229800		0	23.102	328.2	38.9	16.99
768	2023-06-07 07:44:51	92.681		16.19	16.19	1006.2	69.0	230100		0	23.109	327.7	38.9	17.21
769	2023-06-07 07:49:51	92.737		16.19	16.19	1006.2	69.1	230400		0	23.101	327.5	38.6	17.41
770	2023-06-07 07:54:51	92.770		16.19	16.19	1006.3	69.1	230700		0	23.096	327.1	38.7	17.64
771	2023-06-07 07:59:51	92.680		16.19	16.19	1006.3	69.3	231000		0	23.107	326.9	39.0	17.94
772	2023-06-07 08:04:51	92.700		16.19	16.19	1006.4	69.1	231300		0	23.104	325.8	38.7	18.13
773	2023-06-07 08:09:51	92.681		16.18	16.18	1006.4	69.0	231600		0	23.108	325.6	38.7	18.31
774	2023-06-07 08:14:51	92.669		16.18	16.18	1006.4	68.8	231900		0	23.110	325.3	38.8	18.48
775	2023-06-07 08:19:51	92.577		16.19	16.19	1006.3	68.6	232200		0	23.121	324.7	38.9	18.64
776	2023-06-07 08:24:51	92.674		16.18	16.18	1006.4	68.3	232500		0	23.109	324.4	38.5	18.79
777	2023-06-07 08:29:51	92.641		16.18	16.18	1006.3	68.1	232800		0	23.114	323.7	38.4	18.95
778	2023-06-07 08:34:51	92.642		16.17	16.17	1006.3	67.8	233100		0	23.114	323.5	38.6	19.12
779	2023-06-07 08:39:51	92.670		16.17	16.17	1006.3	67.6	233400		0	23.110	323.0	38.6	19.26
780	2023-06-07 08:44:51	92.590		16.17	16.17	1006.3	67.5	233700		0	23.121	322.8	38.3	19.42
781	2023-06-07 08:49:51	92.625		16.17	16.17	1006.2	67.2	234000		0	23.117	322.3	38.6	19.56
782	2023-06-07 08:54:51	92.651		16.17	16.17	1006.3	66.9	234300		0	23.113	321.8	38.8	19.72
783	2023-06-07 08:59:51	92.621		16.17	16.17	1006.3	66.7	234600		0	23.117	321.9	38.2	19.85
784	2023-06-07 09:04:51	92.572		16.17	16.17	1006.3	66.7	234900		0	23.124	321.6	38.5	19.99
785	2023-06-07 09:09:51	92.580		16.17	16.17	1006.3	66.5	235200		0	23.123	321.0	38.2	20.13
786	2023-06-07 09:14:51	92.588		16.17	16.17	1006.3	66.5	235500		0	23.122	320.8	38.7	20.26
787	2023-06-07 09:19:51	92.653		16.16	16.16	1006.3	66.2	235800		0	23.115	320.2	38.6	20.40
788	2023-06-07 09:24:51	92.633		16.16	16.16	1006.3	65.5	236100		0	23.118	320.1	38.7	20.52
789	2023-06-07 09:29:51	92.580		16.17	16.17	1006.2	65.2	236400		0	23.124	319.8	38.8	20.66
790	2023-06-07 09:34:51	92.608		16.17	16.17	1006.2	65.1	236700		0	23.121	320.1	38.7	20.79
791	2023-06-07 09:39:51	92.617		16.16	16.16	1006.1	65.1	237000		0	23.121	319.8	38.4	20.91
792	2023-06-07 09:44:51	92.570		16.16	16.16	1006.2	65.0	237300		0	23.126	319.3	38.8	21.07
793	2023-06-07 09:49:51	92.543		16.16	16.16	1006.1	64.2	237600		0	23.130	318.8	38.9	21.20
794	2023-06-07 09:54:51	92.607		16.16	16.16	1006.2	63.7	237900		0	23.121	318.5	38.8	21.33
795	2023-06-07 09:59:51	92.595		16.17	16.17	1006.2	63.3	238200		0	23.122	318.1	38.6	21.46
796	2023-06-07 10:04:51	92.558		16.16	16.16	1006.2	62.9	238500		0	23.128	317.8	38.6	21.58
797	2023-06-07 10:09:51	92.567		16.17	16.17	1006.1	62.7	238800		0	23.127	317.6	38.6	21.69
798	2023-06-07 10:14:51	92.621		16.16	16.16	1006.1	62.5	239100		0	23.121	317.3	38.6	21.80
799	2023-06-07 10:19:51	92.537		16.17	16.17	1006.1	62.3	239400		0	23.131	317.0	38.4	21.92
800	2023-06-07 10:24:51	92.556		16.17	16.17	1006.0	61.9	239700		0	23.129	316.8	38.5	22.04
801	2023-06-07 10:29:51	92.586		16.17	16.17	1005.9	61.5	240000		0	23.127	316.4	38.7	22.15
802	2023-06-07 10:34:51	92.557		16.17	16.17	1005.9	61.2	240300		0	23.131	316.2	38.7	22.27
803	2023-06-07 10:39:51	92.635		16.17	16.17	1005.8	60.8	240600		0	23.122	315.9	38.8	22.36
804	2023-06-07 10:44:51	92.586		16.18	16.18	1005.8	60.5	240900		0	23.126	315.8	38.7	22.47
805	2023-06-07 10:49:51	92.581		16.18	16.18	1005.8	60.2	241200		0	23.128	315.5	38.6	22.55
806	2023-06-07 10:54:51	92.485		16.18	16.18	1005.7	60.0	241500		0	23.140	315.2	38.6	22.64
807	2023-06-07 10:59:51	92.473		16.18	16.18	1005.7	59.7	241800		0	23.142	315.0	38.5	22.73
808	2023-06-07 11:04:51	92.528		16.18	16.18	1005.6	59.4	242100		0	23.136	314.9	38.7	22.83
809	2023-06-07 11:09:51	92.407		16.18	16.18	1005.6	59.2	242400		0	23.151	314.6	38.6	22.90
810	2023-06-07 11:14:51	92.529		16.18	16.18	1005.6	59.0	242700		0	23.135	314.6	38.8	22.98
811	2023-06-07 11:19:51	92.472		16.19	16.19	1005.6	58.7	243000		0	23.142	314.5	38.5	23.06
812	2023-06-07 11:24:51	92.451		16.19	16.19	1005.5	58.3	243300		0	23.147	314.2	38.5	23.15
813	2023-06-07 11:29:51	92.528		16.19	16.19	1005.5	58.0	243600		0	23.137	314.1	38.6	23.24
814	2023-06-07 11:34:51	92.493		16.19	16.19	1005.3	57.6	243900		0	23.143	314.0	38.8	23.31
815	2023-06-07 11:39:51	92.423		16.19	16.19	1005.3	57.4	244200		0	23.152	313.5	38.6	23.40
816	2023-06-07 11:44:51	92.523		16.20	16.20	1005.2	57.1	244500		0	23.140	313.4	38.3	23.48
817	2023-06-07 11:49:51	92.481		16.20	16.20	1005.2	56.8	244800		0	23.145	313.6	38.3	23.55
818	2023-06-07 11:54:51	92.529		16.20	16.20	1005.2	56.8	245100		0	23.139	312.8	38.5	23.49
819	2023-06-07 11:59:51	92.512		16.20	16.20	1005.2	56.7	245400		0	23.141	312.8	38.7	23.55
820	2023-06-07 12:04:51	92.611		16.20	16.20	1005.1	56.7	245700		0	23.130	312.9	38.6	23.42
821	2023-06-07 12:09:51	92.542		16.21	16.21	1004.9	56.7	246000		0	23.140	313.5	38.7	23.43
822	2023-06-07 12:14:51	92.570		16.21	16.21	1005.0	56.5	246300		0	23.135	313.0	38.9	23.47
823	2023-06-07 12:19:51	92.504		16.22	16.22	1005.0	56.7	246600		0	23.143	313.2	38.7	23.51
824	2023-06-07 12:24:51	92.481		16.21	16.21	1005.0	56.4	246900		0	23.147	312.8	38.8	23.81
825	2023-06-07 12:29:51	92.527		16.21	16.21	1004.7	56.1	247200		0	23.144	312.4	38.6	23.80
826	2023-06-07 12:34:51	92.473		16.22	16.22	1004.8	56.0	247500		0	23.149	312.5	38.6	23.83
827	2023-06-07 12:39:51	92.478		16.22	16.22	1004.8	55.8	247800		0	23.149	312.1	38.7	23.79
828	2023-06-07 12:44:51	92.489		16.22	16.22	1004.7	55.7	248100		0	23.147	312.0	39.0	23.56
829	2023-06-07 12:49:51	92.427		16.22	16.22	1004.7	55.6	248400		0	23.156	312.7	38.6	23.43
830	2023-06-07 12:54:51	92.507		16.22	16.22	1004.7	55.5	248700		0	23.146	313.1	38.4	23.27
831	2023-06-07 12:59:51	92.437		16.23	16.23	1004.7	55.5	249000		0	23.154	313.3	38.6	23.06
832	2023-06-07 13:04:51	92.537		16.23	16.23	1004.7	55.6	249300		0	23.141	314.0	38.5	22.96
833	2023-06-07 13:09:51	92.517		16.23	16.23	1004.6	55.7	249600		0	23.145	314.1	38.4	23.02
834	2023-06-07 13:14:51	92.445		16.24	16.24	1004.6	55.8	249900		0	23.153	314.3	38.7	22.92
835	2023-06-07 13:19:51	92.468		16.24	16.24	1004.6	55.7	250200		0	23.150	314.2	38.5	23.03
836	2023-06-07 13:24:51	92.440		16.25	16.25	1004.7	55.4	250500		0	23.152	313.9	38.5	23.05
837	2023-06-07 13:29:51	92.473		16.24	16.24	1004.5	54.9	250800		0	23.151	314.1	38.7	23.17
838	2023-06-07 13:34:51	92.442		16.24	16.24	1004.5	54.7	251100		0	23.154	313.5	38.6	23.25
839	2023-06-07 13:39:51	92.538		16.25	16.25	1004.4	54.7	251400		0	23.142	313.4	38.6	23.33
840	2023-06-07 13:44:51	92.548		16.24	16.24	1004.3	54.4	251700		0	23.143	313.3	38.5	23.49
841	2023-06-07 13:49:51	92.453		16.24	16.24	1004.4	54.4	252000		0	23.154	312.6	38.6	23.71
842	2023-06-07 13:54:51	92.467		16.25	16.25	1004.4	54.2	252300		0	23.151	312.3	38.7	23.66
843	2023-06-07 13:59:51	92.418		16.26	16.26	1004.4	54.2	252600		0	23.156	312.4	38.7	23.44
844	2023-06-07 14:04:51	92.477		16.26	16.26	1004.3	54.2	252900		0	23.150	312.9	38.5	23.38
845	2023-06-07 14:09:51	92.538		16.25	16.25	1004.3	54.0	253200		0	23.143	312.8	38.6	23.47
846	2023-06-07 14:14:51	92.485		16.25	16.25	1004.3	53.7	253500		0	23.150	313.0	38.6	23.51
847	2023-06-07 14:19:51	92.484		16.26	16.26	1004.2	53.7	253800		0	23.150	312.8	38.6	23.55
848	2023-06-07 14:24:51	92.466		16.26	16.26	1004.1	53.9	254100		0	23.153	312.8	38.6	23.35
849	2023-06-07 14:29:51	92.582		16.27	16.27	1004.0	54.1	254400		0	23.139	312.9	38.7	23.35
850	2023-06-07 14:34:51	92.468		16.27	16.27	1004.1	53.9	254700		0	23.153	313.1	38.9	23.39
851	2023-06-07 14:39:51	92.534		16.27	16.27	1004.0	53.8	255000		0	23.145	313.1	38.5	23.38
852	2023-06-07 14:44:51	92.503		16.27	16.27	1004.0	53.8	255300		0	23.149	313.2	38.6	23.27
853	2023-06-07 14:49:51	92.499		16.27	16.27	1004.0	53.9	255600		0	23.150	313.5	38.6	23.12
854	2023-06-07 14:54:51	92.524		16.28	16.28	1004.0	53.9	255900		0	23.146	313.6	38.6	23.02
855	2023-06-07 14:59:51	92.497		16.28	16.28	1003.9	54.1	256200		0	23.150	313.7	38.6	22.87
856	2023-06-07 15:04:51	92.559		16.28	16.28	1004.0	54.2	256500		0	23.140	314.1	38.5	22.69
857	2023-06-07 15:09:51	92.548		16.28	16.28	1004.0	54.3	256800		0	23.142	314.7	38.7	22.57
858	2023-06-07 15:14:51	92.568		16.29	16.29	1003.9	54.4	257100		0	23.139	314.6	38.7	22.53
859	2023-06-07 15:19:51	92.523		16.28	16.28	1004.0	54.8	257400		0	23.145	314.9	38.5	22.49
860	2023-06-07 15:24:51	92.600		16.29	16.29	1003.9	55.0	257700		0	23.135	315.0	38.4	22.48
861	2023-06-07 15:29:51	92.527		16.29	16.29	1003.8	55.0	258000		0	23.145	315.0	38.7	22.50
862	2023-06-07 15:34:51	92.488		16.29	16.29	1003.8	55.0	258300		0	23.150	315.0	38.8	22.51
863	2023-06-07 15:39:51	92.567		16.30	16.30	1003.8	55.0	258600		0	23.139	315.0	38.8	22.52
864	2023-06-07 15:44:51	92.539		16.30	16.30	1003.9	55.0	258900		0	23.142	314.7	38.6	22.48
865	2023-06-07 15:49:51	92.556		16.30	16.30	1004.0	55.0	259200		0	23.138	314.9	38.7	22.49
866	2023-06-07 15:54:51	92.558		16.31	16.31	1004.0	55.0	259500		0	23.137	314.8	38.6	22.44
867	2023-06-07 15:59:51	92.613		16.30	16.30	1003.8	55.1	259800		0	23.133	314.9	38.8	22.42
868	2023-06-07 16:04:51	92.607		16.31	16.31	1003.7	55.1	260100		0	23.134	314.9	38.6	22.40
869	2023-06-07 16:09:51	92.544		16.31	16.31	1003.6	55.1	260400		0	23.143	315.1	38.6	22.34
870	2023-06-07 16:14:51	92.579		16.31	16.31	1003.8	55.3	260700		0	23.136	315.4	38.3	22.32
871	2023-06-07 16:19:51	92.590		16.32	16.32	1003.9	55.4	261000		0	23.133	315.5	38.6	22.35
872	2023-06-07 16:24:51	92.547		16.32	16.32	1004.0	55.4	261300		0	23.138	315.2	38.6	22.33
873	2023-06-07 16:29:51	92.621		16.32	16.32	1003.8	55.4	261600		0	23.131	315.1	38.4	22.29
874	2023-06-07 16:34:51	92.595		16.32	16.32	1003.8	55.5	261900		0	23.133	315.4	38.5	22.25
875	2023-06-07 16:39:51	92.536		16.33	16.33	1003.9	55.5	262200		0	23.139	315.5	38.7	22.16
876	2023-06-07 16:44:51	92.530		16.33	16.33	1003.9	55.5	262500		0	23.140	315.5	38.6	22.09
877	2023-06-07 16:49:51	92.564		16.33	16.33	1003.9	55.5	262800		0	23.136	315.7	38.6	22.04
878	2023-06-07 16:54:51	92.595		16.33	16.33	1003.9	55.6	263100		0	23.131	315.8	38.6	21.96
879	2023-06-07 16:59:51	92.587		16.33	16.33	1003.7	55.6	263400		0	23.135	315.9	38.5	21.93
880	2023-06-07 17:04:51	92.571		16.33	16.33	1003.8	55.7	263700		0	23.136	316.2	38.7	21.87
881	2023-06-07 17:09:51	92.655		16.34	16.34	1003.8	55.7	264000		0	23.125	316.2	38.8	21.79
882	2023-06-07 17:14:51	92.540		16.33	16.33	1003.7	55.8	264300		0	23.141	316.6	38.6	21.72
883	2023-06-07 17:19:51	92.591		16.34	16.34	1003.7	55.8	264600		0	23.134	316.3	38.6	21.62
884	2023-06-07 17:24:51	92.609		16.34	16.34	1003.7	55.9	264900		0	23.131	316.8	38.7	21.48
885	2023-06-07 17:29:51	92.541		16.34	16.34	1003.7	56.0	265200		0	23.140	316.8	38.9	21.37
886	2023-06-07 17:34:51	92.579		16.34	16.34	1003.6	56.1	265500		0	23.136	317.2	38.6	21.29
887	2023-06-07 17:39:51	92.557		16.34	16.34	1003.7	56.2	265800		0	23.138	317.3	38.5	21.14
888	2023-06-07 17:44:51	92.581		16.34	16.34	1003.7	56.3	266100		0	23.136	317.6	38.8	21.02
889	2023-06-07 17:49:51	92.539		16.34	16.34	1003.7	56.5	266400		0	23.140	318.1	38.6	20.92
890	2023-06-07 17:54:51	92.582		16.35	16.35	1003.7	56.6	266700		0	23.133	318.1	38.6	20.85
891	2023-06-07 17:59:51	92.521		16.35	16.35	1003.8	56.7	267000		0	23.140	318.3	38.7	20.78
892	2023-06-07 18:04:51	92.631		16.35	16.35	1003.8	56.8	267300		0	23.126	318.4	38.4	20.69
893	2023-06-07 18:09:51	92.637		16.35	16.35	1003.7	56.9	267600		0	23.126	318.6	38.3	20.60
894	2023-06-07 18:14:51	92.606		16.35	16.35	1003.7	57.0	267900		0	23.130	318.7	38.3	20.51
895	2023-06-07 18:19:51	92.590		16.35	16.35	1003.8	57.1	268200		0	23.131	318.9	38.7	20.43
896	2023-06-07 18:24:51	92.627		16.35	16.35	1003.8	57.2	268500		0	23.127	319.0	38.6	20.32
897	2023-06-07 18:29:51	92.682		16.36	16.36	1003.6	57.3	268800		0	23.120	319.3	38.6	20.23
898	2023-06-07 18:34:51	92.672		16.35	16.35	1003.7	57.5	269100		0	23.121	319.4	38.7	20.13
899	2023-06-07 18:39:51	92.520		16.36	16.36	1003.7	57.6	269400		0	23.140	319.5	38.8	20.03
900	2023-06-07 18:44:51	92.646		16.35	16.35	1003.7	57.8	269700		0	23.125	319.7	38.9	19.93
901	2023-06-07 18:49:51	92.670		16.36	16.36	1003.7	57.9	270000		0	23.121	319.9	38.7	19.84
902	2023-06-07 18:54:51	92.644		16.36	16.36	1003.6	58.0	270300		0	23.126	320.1	38.5	19.73
903	2023-06-07 18:59:51	92.616		16.36	16.36	1003.6	58.1	270600		0	23.129	320.4	38.4	19.63
904	2023-06-07 19:04:51	92.678		16.36	16.36	1003.6	58.3	270900		0	23.122	320.7	38.6	19.53
905	2023-06-07 19:09:51	92.675		16.36	16.36	1003.5	58.4	271200		0	23.123	320.7	38.2	19.43
906	2023-06-07 19:14:51	92.670		16.36	16.36	1003.6	58.5	271500		0	23.123	321.0	38.6	19.33
907	2023-06-07 19:19:51	92.671		16.36	16.36	1003.7	58.7	271800		0	23.122	321.1	38.2	19.23
908	2023-06-07 19:24:51	92.701		16.36	16.36	1003.7	58.8	272100		0	23.118	321.0	38.2	19.14
909	2023-06-07 19:29:51	92.682		16.36	16.36	1003.7	59.0	272400		0	23.120	321.6	38.5	19.03
910	2023-06-07 19:34:51	92.746		16.36	16.36	1003.8	59.1	272700		0	23.111	321.6	38.6	18.94
911	2023-06-07 19:39:51	92.640		16.37	16.37	1003.8	59.2	273000		0	23.124	321.7	38.7	18.86
912	2023-06-07 19:44:51	92.810		16.36	16.36	1003.8	59.3	273300		0	23.102	321.8	38.5	18.75
913	2023-06-07 19:49:51	92.759		16.37	16.37	1003.9	59.5	273600		0	23.107	322.1	38.7	18.64
914	2023-06-07 19:54:51	92.740		16.37	16.37	1004.0	59.6	273900		0	23.108	322.2	38.6	18.56
915	2023-06-07 19:59:51	92.822		16.37	16.37	1004.0	59.8	274200		0	23.097	322.2	38.6	18.47
916	2023-06-07 20:04:51	92.754		16.37	16.37	1004.1	59.9	274500		0	23.105	322.6	38.8	18.36
917	2023-06-07 20:09:51	92.892		16.36	16.36	1004.1	60.1	274800		0	23.088	322.4	38.5	18.27
918	2023-06-07 20:14:51	92.839		16.36	16.36	1004.2	60.2	275100		0	23.093	322.7	38.3	18.18
919	2023-06-07 20:19:51	92.839		16.36	16.36	1004.3	60.4	275400		0	23.093	322.8	38.6	18.07
920	2023-06-07 20:24:51	92.841		16.37	16.37	1004.3	60.5	275700		0	23.091	323.4	38.4	17.97
921	2023-06-07 20:29:51	92.893		16.36	16.36	1004.4	60.6	276000		0	23.085	323.4	38.4	17.88
922	2023-06-07 20:34:51	92.854		16.36	16.36	1004.3	60.8	276300		0	23.090	323.6	38.7	17.80
923	2023-06-07 20:39:51	92.833		16.37	16.37	1004.5	60.9	276600		0	23.091	323.7	38.6	17.72
924	2023-06-07 20:44:51	92.832		16.35	16.35	1004.5	61.1	276900		0	23.092	323.7	38.4	17.64
925	2023-06-07 20:49:51	92.897		16.37	16.37	1004.6	61.2	277200		0	23.082	323.8	38.7	17.55
