#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
926	2023-06-12 20:19:44	94.989		17.56	17.56	1005.1	82.4	277500		0	22.687	298.8	38.4	18.66
927	2023-06-12 20:24:44	94.874		17.57	17.57	1005.2	82.4	277800		0	22.700	299.1	38.5	18.61
928	2023-06-12 20:29:44	94.962		17.57	17.57	1005.2	82.5	278100		0	22.688	299.2	38.4	18.56
929	2023-06-12 20:34:44	94.892		17.56	17.56	1005.5	82.5	278400		0	22.695	299.3	38.5	18.50
930	2023-06-12 20:39:44	94.910		17.56	17.56	1005.5	82.6	278700		0	22.692	299.5	38.4	18.44
931	2023-06-12 20:44:44	94.966		17.56	17.56	1005.7	82.6	279000		0	22.683	299.5	38.4	18.38
932	2023-06-12 20:49:44	94.893		17.56	17.56	1005.8	82.6	279300		0	22.690	299.9	38.5	18.33
933	2023-06-12 20:54:44	94.919		17.56	17.56	1005.9	82.7	279600		0	22.685	299.7	38.5	18.27
934	2023-06-12 20:59:44	94.944		17.56	17.56	1006.1	82.7	279900		0	22.680	299.8	38.7	18.22
935	2023-06-12 21:04:44	94.958		17.56	17.56	1006.2	82.7	280200		0	22.677	300.0	38.6	18.17
936	2023-06-12 21:09:44	94.962		17.56	17.56	1006.3	82.8	280500		0	22.676	299.9	38.6	18.12
937	2023-06-12 21:14:44	94.968		17.56	17.56	1006.5	82.8	280800		0	22.673	300.1	38.6	18.07
938	2023-06-12 21:19:44	94.951		17.57	17.57	1006.4	82.9	281100		0	22.676	299.9	38.3	18.01
939	2023-06-12 21:24:44	94.901		17.56	17.56	1006.4	82.9	281400		0	22.683	300.2	38.7	17.95
940	2023-06-12 21:29:44	94.896		17.56	17.56	1006.4	83.0	281700		0	22.684	300.2	38.3	17.91
941	2023-06-12 21:34:44	94.922		17.56	17.56	1006.4	83.0	282000		0	22.680	300.1	38.5	17.86
942	2023-06-12 21:39:44	94.850		17.56	17.56	1006.6	83.0	282300		0	22.686	300.2	38.5	17.83
943	2023-06-12 21:44:44	94.923		17.56	17.56	1006.7	83.1	282600		0	22.676	300.6	38.6	17.81
944	2023-06-12 21:49:44	94.876		17.55	17.55	1006.8	83.1	282900		0	22.682	300.4	38.7	17.79
945	2023-06-12 21:54:44	94.882		17.56	17.56	1006.9	83.1	283200		0	22.680	300.7	38.7	17.71
946	2023-06-12 21:59:44	94.864		17.56	17.56	1007.0	83.1	283500		0	22.681	300.8	38.6	17.64
947	2023-06-12 22:04:44	94.934		17.55	17.55	1006.9	83.1	283800		0	22.674	300.7	38.8	17.56
948	2023-06-12 22:09:44	94.931		17.56	17.56	1006.8	83.2	284100		0	22.675	300.8	38.8	17.49
949	2023-06-12 22:14:44	94.892		17.55	17.55	1006.8	83.2	284400		0	22.680	300.8	38.7	17.41
950	2023-06-12 22:19:44	94.923		17.55	17.55	1006.8	83.3	284700		0	22.676	301.3	38.6	17.35
951	2023-06-12 22:24:44	94.987		17.55	17.55	1006.8	83.3	285000		0	22.669	301.1	38.6	17.27
952	2023-06-12 22:29:44	94.847		17.55	17.55	1006.8	83.3	285300		0	22.686	301.4	38.6	17.22
953	2023-06-12 22:34:44	94.941		17.55	17.55	1006.9	83.4	285600		0	22.674	301.4	38.7	17.16
954	2023-06-12 22:39:44	95.003		17.53	17.53	1006.8	83.4	285900		0	22.668	301.4	38.5	17.09
955	2023-06-12 22:44:44	94.848		17.53	17.53	1006.8	83.5	286200		0	22.687	301.5	38.3	17.06
956	2023-06-12 22:49:44	94.891		17.54	17.54	1006.8	83.5	286500		0	22.682	301.7	38.5	17.02
957	2023-06-12 22:54:44	94.953		17.53	17.53	1006.7	83.5	286800		0	22.676	301.8	38.7	16.95
958	2023-06-12 22:59:44	94.852		17.53	17.53	1006.9	83.6	287100		0	22.687	302.1	38.8	16.88
959	2023-06-12 23:04:44	94.835		17.52	17.52	1006.8	83.6	287400		0	22.690	301.9	38.6	16.83
960	2023-06-12 23:09:44	94.910		17.52	17.52	1007.0	83.6	287700		0	22.679	301.9	38.6	16.77
961	2023-06-12 23:14:44	95.000		17.53	17.53	1007.1	83.7	288000		0	22.666	302.4	38.6	16.73
962	2023-06-12 23:19:44	94.889		17.53	17.53	1006.9	83.7	288300		0	22.682	302.4	38.9	16.69
963	2023-06-12 23:24:44	94.945		17.52	17.52	1006.9	83.7	288600		0	22.676	302.4	38.5	16.64
964	2023-06-12 23:29:44	94.855		17.52	17.52	1006.9	83.8	288900		0	22.687	302.3	38.6	16.60
965	2023-06-12 23:34:44	94.927		17.52	17.52	1006.7	83.8	289200		0	22.680	302.4	38.9	16.56
966	2023-06-12 23:39:44	94.935		17.52	17.52	1006.8	83.8	289500		0	22.678	302.6	38.8	16.51
967	2023-06-12 23:44:44	94.897		17.51	17.51	1006.9	83.9	289800		0	22.682	302.5	38.7	16.47
968	2023-06-12 23:49:44	94.908		17.52	17.52	1006.8	83.9	290100		0	22.681	303.0	38.8	16.42
969	2023-06-12 23:54:44	94.956		17.51	17.51	1006.7	84.0	290400		0	22.678	302.8	38.4	16.39
970	2023-06-12 23:59:44	94.844		17.51	17.51	1006.7	84.0	290700		0	22.692	302.9	38.5	16.39
971	2023-06-13 00:04:44	94.989		17.50	17.50	1006.6	84.1	291000		0	22.676	302.9	38.5	16.38
972	2023-06-13 00:09:44	94.953		17.51	17.51	1006.7	84.1	291300		0	22.679	302.8	38.4	16.36
973	2023-06-13 00:14:44	94.878		17.50	17.50	1006.6	84.1	291600		0	22.690	303.1	38.5	16.33
974	2023-06-13 00:19:44	94.842		17.50	17.50	1006.7	84.1	291900		0	22.692	303.3	38.6	16.28
975	2023-06-13 00:24:44	94.908		17.49	17.49	1006.7	84.2	292200		0	22.685	303.2	38.4	16.22
976	2023-06-13 00:29:44	94.965		17.49	17.49	1006.9	84.2	292500		0	22.676	303.3	38.2	16.17
977	2023-06-13 00:34:44	94.878		17.49	17.49	1006.9	84.3	292800		0	22.687	303.4	38.8	16.14
978	2023-06-13 00:39:44	94.875		17.48	17.48	1007.0	84.3	293100		0	22.687	303.4	38.6	16.13
979	2023-06-13 00:44:44	94.908		17.49	17.49	1006.8	84.4	293400		0	22.684	303.4	38.7	16.13
980	2023-06-13 00:49:44	94.926		17.48	17.48	1006.9	84.4	293700		0	22.682	303.2	38.7	16.13
981	2023-06-13 00:54:44	94.938		17.48	17.48	1006.9	84.5	294000		0	22.681	303.4	38.5	16.15
982	2023-06-13 00:59:44	94.896		17.48	17.48	1006.9	84.5	294300		0	22.686	303.3	38.5	16.17
983	2023-06-13 01:04:44	94.959		17.47	17.47	1007.0	84.6	294600		0	22.677	303.1	38.6	16.20
984	2023-06-13 01:09:44	94.936		17.47	17.47	1007.0	84.6	294900		0	22.681	302.9	38.7	16.23
985	2023-06-13 01:14:44	94.864		17.47	17.47	1007.0	84.7	295200		0	22.689	303.3	38.2	16.22
986	2023-06-13 01:19:44	94.873		17.46	17.46	1007.1	84.7	295500		0	22.689	303.0	38.6	16.22
987	2023-06-13 01:24:44	94.933		17.47	17.47	1007.0	84.7	295800		0	22.681	303.2	38.5	16.21
988	2023-06-13 01:29:44	94.970		17.46	17.46	1007.1	84.8	296100		0	22.677	302.9	38.7	16.21
989	2023-06-13 01:34:44	94.857		17.45	17.45	1007.2	84.8	296400		0	22.691	303.0	38.7	16.21
990	2023-06-13 01:39:44	94.857		17.45	17.45	1007.1	84.8	296700		0	22.692	303.0	38.8	16.20
991	2023-06-13 01:44:44	94.943		17.45	17.45	1007.0	84.8	297000		0	22.682	303.5	38.7	16.16
992	2023-06-13 01:49:44	94.877		17.45	17.45	1006.9	84.8	297300		0	22.692	303.1	38.6	16.11
993	2023-06-13 01:54:44	94.934		17.45	17.45	1006.8	84.8	297600		0	22.686	303.2	38.3	16.06
994	2023-06-13 01:59:44	94.943		17.44	17.44	1006.9	84.8	297900		0	22.684	303.3	38.6	16.00
995	2023-06-13 02:04:44	94.929		17.44	17.44	1006.8	84.8	298200		0	22.687	303.7	38.4	15.93
996	2023-06-13 02:09:44	94.921		17.43	17.43	1006.7	84.8	298500		0	22.690	303.6	38.5	15.86
997	2023-06-13 02:14:44	94.883		17.43	17.43	1006.8	84.8	298800		0	22.694	303.7	38.1	15.81
998	2023-06-13 02:19:44	94.913		17.43	17.43	1006.9	84.9	299100		0	22.689	303.8	38.3	15.76
999	2023-06-13 02:24:44	95.008		17.42	17.42	1006.8	84.9	299400		0	22.679	303.7	38.4	15.74
1000	2023-06-13 02:29:44	94.954		17.42	17.42	1006.9	85.0	299700		0	22.685	303.9	38.8	15.71
1001	2023-06-13 02:34:44	95.005		17.42	17.42	1006.9	85.0	300000		0	22.679	303.9	38.9	15.69
1002	2023-06-13 02:39:44	94.877		17.42	17.42	1007.0	85.0	300300		0	22.694	303.9	38.3	15.67
1003	2023-06-13 02:44:44	94.960		17.42	17.42	1006.9	85.0	300600		0	22.684	304.0	38.3	15.64
1004	2023-06-13 02:49:44	94.900		17.41	17.41	1007.0	85.0	300900		0	22.692	304.0	38.6	15.61
1005	2023-06-13 02:54:44	94.931		17.41	17.41	1007.1	85.1	301200		0	22.687	304.0	38.4	15.58
1006	2023-06-13 02:59:44	94.871		17.40	17.40	1007.2	85.1	301500		0	22.694	304.0	38.3	15.55
1007	2023-06-13 03:04:44	94.985		17.40	17.40	1007.2	85.1	301800		0	22.680	303.9	38.5	15.52
1008	2023-06-13 03:09:44	94.971		17.39	17.39	1007.4	85.1	302100		0	22.680	304.0	38.4	15.46
1009	2023-06-13 03:14:44	94.897		17.39	17.39	1007.5	85.1	302400		0	22.688	304.0	38.8	15.40
1010	2023-06-13 03:19:44	94.968		17.39	17.39	1007.5	85.1	302700		0	22.679	304.2	38.5	15.35
1011	2023-06-13 03:24:44	94.966		17.39	17.39	1007.8	85.1	303000		0	22.677	304.3	38.5	15.30
1012	2023-06-13 03:29:44	94.941		17.38	17.38	1007.7	85.1	303300		0	22.681	304.2	38.4	15.24
1013	2023-06-13 03:34:44	95.053		17.38	17.38	1007.6	85.2	303600		0	22.669	304.5	38.5	15.18
1014	2023-06-13 03:39:44	94.981		17.37	17.37	1007.7	85.2	303900		0	22.678	304.7	38.6	15.14
1015	2023-06-13 03:44:44	95.029		17.37	17.37	1007.8	85.2	304200		0	22.671	304.4	38.5	15.09
1016	2023-06-13 03:49:44	94.989		17.37	17.37	1007.9	85.2	304500		0	22.675	304.8	38.3	15.05
1017	2023-06-13 03:54:44	95.028		17.36	17.36	1007.8	85.3	304800		0	22.671	304.7	38.5	15.01
1018	2023-06-13 03:59:44	94.993		17.36	17.36	1007.9	85.2	305100		0	22.675	304.9	38.3	14.95
1019	2023-06-13 04:04:44	94.977		17.35	17.35	1007.9	85.3	305400		0	22.677	305.0	38.4	14.90
1020	2023-06-13 04:09:44	95.029		17.35	17.35	1008.1	85.3	305700		0	22.669	305.0	38.4	14.84
1021	2023-06-13 04:14:44	95.010		17.35	17.35	1008.2	85.3	306000		0	22.671	305.2	38.7	14.80
1022	2023-06-13 04:19:44	94.975		17.34	17.34	1008.1	85.3	306300		0	22.676	305.3	38.8	14.75
1023	2023-06-13 04:24:44	95.025		17.34	17.34	1008.1	85.3	306600		0	22.670	305.2	38.7	14.71
1024	2023-06-13 04:29:44	94.939		17.33	17.33	1008.1	85.4	306900		0	22.682	305.1	38.4	14.67
1025	2023-06-13 04:34:44	95.018		17.33	17.33	1008.1	85.4	307200		0	22.673	305.3	38.7	14.62
1026	2023-06-13 04:39:44	95.032		17.32	17.32	1008.2	85.4	307500		0	22.671	305.4	38.5	14.58
1027	2023-06-13 04:44:44	95.008		17.32	17.32	1008.1	85.5	307800		0	22.675	305.4	38.6	14.53
1028	2023-06-13 04:49:44	95.029		17.32	17.32	1008.1	85.5	308100		0	22.673	305.5	38.6	14.50
1029	2023-06-13 04:54:44	94.946		17.31	17.31	1008.1	85.5	308400		0	22.684	305.5	38.6	14.45
1030	2023-06-13 04:59:44	94.976		17.31	17.31	1008.2	85.5	308700		0	22.679	305.6	38.5	14.42
1031	2023-06-13 05:04:44	95.092		17.31	17.31	1008.3	85.5	309000		0	22.664	305.4	38.6	14.39
1032	2023-06-13 05:09:44	95.099		17.30	17.30	1008.3	85.6	309300		0	22.664	305.7	38.5	14.38
1033	2023-06-13 05:14:44	95.094		17.31	17.31	1008.3	85.6	309600		0	22.664	305.7	38.6	14.36
1034	2023-06-13 05:19:44	95.075		17.29	17.29	1008.4	85.6	309900		0	22.666	305.5	38.5	14.35
1035	2023-06-13 05:24:44	95.016		17.30	17.30	1008.5	85.7	310200		0	22.672	305.8	38.6	14.35
1036	2023-06-13 05:29:44	94.924		17.28	17.28	1008.6	85.7	310500		0	22.683	305.5	38.5	14.35
1037	2023-06-13 05:34:44	95.026		17.28	17.28	1008.4	85.7	310800		0	22.674	305.7	38.5	14.37
1038	2023-06-13 05:39:44	95.029		17.28	17.28	1008.5	85.8	311100		0	22.672	305.7	38.5	14.40
1039	2023-06-13 05:44:44	95.036		17.28	17.28	1008.6	85.8	311400		0	22.671	305.7	38.5	14.43
1040	2023-06-13 05:49:44	95.089		17.27	17.27	1008.7	85.9	311700		0	22.664	305.4	38.5	14.46
1041	2023-06-13 05:54:44	95.063		17.27	17.27	1008.5	85.9	312000		0	22.669	305.6	38.7	14.51
1042	2023-06-13 05:59:44	95.001		17.26	17.26	1008.7	86.0	312300		0	22.675	305.5	38.6	14.59
1043	2023-06-13 06:04:44	94.896		17.26	17.26	1009.0	86.0	312600		0	22.685	305.3	38.5	14.66
1044	2023-06-13 06:09:44	94.997		17.25	17.25	1009.1	86.1	312900		0	22.672	305.0	38.2	14.73
1045	2023-06-13 06:14:44	95.079		17.25	17.25	1009.2	86.2	313200		0	22.661	304.8	38.3	14.83
1046	2023-06-13 06:19:44	95.028		17.25	17.25	1009.2	86.2	313500		0	22.667	304.7	38.6	14.92
1047	2023-06-13 06:24:44	95.006		17.24	17.24	1009.2	86.3	313800		0	22.671	304.7	38.8	15.04
1048	2023-06-13 06:29:44	95.026		17.23	17.23	1009.1	86.3	314100		0	22.670	304.4	38.6	15.16
1049	2023-06-13 06:34:44	95.012		17.24	17.24	1009.2	86.4	314400		0	22.670	304.2	38.2	15.30
1050	2023-06-13 06:39:44	94.906		17.23	17.23	1009.4	86.4	314700		0	22.681	303.7	38.6	15.43
1051	2023-06-13 06:44:44	95.067		17.23	17.23	1009.5	86.5	315000		0	22.661	303.4	38.6	15.57
1052	2023-06-13 06:49:44	94.965		17.22	17.22	1009.6	86.5	315300		0	22.673	303.3	38.5	15.71
1053	2023-06-13 06:54:44	94.969		17.21	17.21	1009.6	86.6	315600		0	22.673	303.0	38.5	15.90
1054	2023-06-13 06:59:44	94.932		17.21	17.21	1009.6	86.6	315900		0	22.678	302.6	38.5	16.01
1055	2023-06-13 07:04:44	94.884		17.21	17.21	1009.7	86.7	316200		0	22.683	302.4	38.5	16.16
1056	2023-06-13 07:09:44	94.944		17.21	17.21	1009.8	86.7	316500		0	22.675	302.1	38.5	16.32
1057	2023-06-13 07:14:44	94.948		17.20	17.20	1009.7	86.7	316800		0	22.677	301.9	38.6	16.44
1058	2023-06-13 07:19:44	94.867		17.20	17.20	1009.7	86.8	317100		0	22.686	301.6	38.5	16.54
1059	2023-06-13 07:24:44	94.875		17.19	17.19	1009.6	86.8	317400		0	22.687	301.6	38.7	16.69
1060	2023-06-13 07:29:44	94.903		17.19	17.19	1009.6	86.9	317700		0	22.684	301.2	38.4	16.86
1061	2023-06-13 07:34:44	94.941		17.19	17.19	1009.6	86.9	318000		0	22.680	300.7	38.4	17.04
1062	2023-06-13 07:39:44	94.864		17.18	17.18	1009.6	87.0	318300		0	22.690	300.6	38.7	17.25
1063	2023-06-13 07:44:44	94.841		17.18	17.18	1009.5	87.1	318600		0	22.693	300.4	38.7	17.45
1064	2023-06-13 07:49:44	94.839		17.18	17.18	1009.4	87.2	318900		0	22.694	300.0	38.5	17.83
1065	2023-06-13 07:54:44	94.835		17.17	17.17	1009.5	87.3	319200		0	22.696	299.1	38.8	18.12
1066	2023-06-13 07:59:44	94.853		17.17	17.17	1009.7	87.4	319500		0	22.692	298.5	38.7	18.48
1067	2023-06-13 08:04:44	94.784		17.17	17.17	1009.7	87.3	319800		0	22.700	297.7	38.6	18.83
1068	2023-06-13 08:09:44	94.898		17.16	17.16	1009.6	87.3	320100		0	22.688	297.1	38.9	19.04
1069	2023-06-13 08:14:44	94.841		17.16	17.16	1009.5	87.2	320400		0	22.696	297.1	38.7	19.18
1070	2023-06-13 08:19:44	94.756		17.15	17.15	1009.5	87.2	320700		0	22.707	296.6	38.5	19.33
1071	2023-06-13 08:24:44	94.752		17.16	17.16	1009.5	87.1	321000		0	22.707	296.7	38.6	19.45
1072	2023-06-13 08:29:44	94.745		17.15	17.15	1009.5	87.1	321300		0	22.709	296.1	38.5	19.58
1073	2023-06-13 08:34:44	94.830		17.15	17.15	1009.5	87.0	321600		0	22.698	296.2	38.6	19.68
1074	2023-06-13 08:39:44	94.759		17.15	17.15	1009.5	86.9	321900		0	22.707	295.8	38.5	19.78
1075	2023-06-13 08:44:44	94.886		17.15	17.15	1009.6	86.7	322200		0	22.691	295.7	38.6	19.87
1076	2023-06-13 08:49:44	94.849		17.14	17.14	1009.5	86.6	322500		0	22.697	295.6	38.9	19.97
1077	2023-06-13 08:54:44	94.790		17.14	17.14	1009.6	86.5	322800		0	22.703	295.2	38.8	20.10
1078	2023-06-13 08:59:44	94.861		17.14	17.14	1009.5	86.4	323100		0	22.696	295.2	38.6	20.22
1079	2023-06-13 09:04:44	94.795		17.14	17.14	1009.6	86.3	323400		0	22.703	295.0	38.5	20.37
1080	2023-06-13 09:09:44	94.773		17.13	17.13	1009.5	86.2	323700		0	22.708	294.6	38.3	20.48
1081	2023-06-13 09:14:44	94.821		17.13	17.13	1009.5	86.0	324000		0	22.702	294.4	38.3	20.57
1082	2023-06-13 09:19:44	94.713		17.13	17.13	1009.5	86.0	324300		0	22.715	294.6	38.7	20.60
1083	2023-06-13 09:24:44	94.708		17.13	17.13	1009.4	85.9	324600		0	22.716	294.5	38.6	20.72
1084	2023-06-13 09:29:44	94.752		17.13	17.13	1009.4	85.8	324900		0	22.712	294.3	38.8	20.79
1085	2023-06-13 09:34:44	94.861		17.13	17.13	1009.3	85.6	325200		0	22.699	294.5	38.7	20.79
1086	2023-06-13 09:39:44	94.845		17.12	17.12	1009.3	85.6	325500		0	22.702	294.7	38.5	20.86
1087	2023-06-13 09:44:44	94.776		17.12	17.12	1009.2	85.3	325800		0	22.711	294.7	38.8	20.80
1088	2023-06-13 09:49:44	94.828		17.12	17.12	1009.2	85.2	326100		0	22.705	294.7	38.9	20.75
1089	2023-06-13 09:54:44	94.801		17.12	17.12	1009.3	85.2	326400		0	22.708	294.9	38.8	20.89
1090	2023-06-13 09:59:44	94.777		17.12	17.12	1009.3	85.1	326700		0	22.711	294.8	38.5	21.06
1091	2023-06-13 10:04:44	94.764		17.12	17.12	1009.1	85.1	327000		0	22.715	294.7	38.7	21.22
1092	2023-06-13 10:09:44	94.696		17.12	17.12	1009.2	84.9	327300		0	22.722	294.6	38.9	21.21
1093	2023-06-13 10:14:44	94.710		17.11	17.11	1009.2	85.0	327600		0	22.721	295.1	38.9	21.30
1094	2023-06-13 10:19:44	94.710		17.12	17.12	1009.1	84.7	327900		0	22.721	294.6	38.8	21.45
1095	2023-06-13 10:24:44	94.819		17.12	17.12	1009.1	84.2	328200		0	22.708	294.5	38.5	21.42
1096	2023-06-13 10:29:44	94.771		17.12	17.12	1009.0	84.0	328500		0	22.715	294.7	38.7	21.31
1097	2023-06-13 10:34:44	94.767		17.12	17.12	1009.0	83.8	328800		0	22.716	295.1	38.8	21.23
1098	2023-06-13 10:39:44	94.749		17.11	17.11	1008.9	83.7	329100		0	22.719	295.4	38.8	21.22
1099	2023-06-13 10:44:44	94.703		17.11	17.11	1008.9	83.9	329400		0	22.726	295.4	38.7	21.34
1100	2023-06-13 10:49:44	94.709		17.10	17.10	1008.9	83.8	329700		0	22.726	295.2	38.7	21.56
1101	2023-06-13 10:54:44	94.642		17.11	17.11	1008.8	83.8	330000		0	22.734	295.1	38.8	21.78
1102	2023-06-13 10:59:44	94.759		17.11	17.11	1008.6	83.6	330300		0	22.722	294.8	38.6	21.95
1103	2023-06-13 11:04:44	94.675		17.11	17.11	1008.5	83.5	330600		0	22.733	294.4	38.8	22.15
1104	2023-06-13 11:09:44	94.789		17.11	17.11	1008.6	83.2	330900		0	22.719	294.1	38.4	22.39
1105	2023-06-13 11:14:44	94.711		17.11	17.11	1008.3	83.0	331200		0	22.731	293.5	38.7	22.47
1106	2023-06-13 11:19:44	94.684		17.11	17.11	1008.3	82.8	331500		0	22.734	293.4	38.8	22.63
1107	2023-06-13 11:24:44	94.636		17.11	17.11	1008.3	82.3	331800		0	22.740	292.9	38.7	22.75
1108	2023-06-13 11:29:44	94.745		17.11	17.11	1008.3	81.5	332100		0	22.727	293.1	38.7	22.79
1109	2023-06-13 11:34:44	94.709		17.11	17.11	1008.2	81.3	332400		0	22.732	292.7	38.5	22.95
1110	2023-06-13 11:39:44	94.666		17.11	17.11	1008.2	80.9	332700		0	22.738	292.5	38.5	23.11
1111	2023-06-13 11:44:44	94.715		17.11	17.11	1008.2	80.9	333000		0	22.733	292.1	38.8	23.26
1112	2023-06-13 11:49:44	94.733		17.11	17.11	1008.0	80.3	333300		0	22.732	292.0	38.5	23.22
1113	2023-06-13 11:54:44	94.759		17.11	17.11	1008.0	79.9	333600		0	22.729	292.0	38.6	23.08
1114	2023-06-13 11:59:44	94.766		17.12	17.12	1008.0	80.0	333900		0	22.728	292.4	38.6	23.08
1115	2023-06-13 12:04:44	94.673		17.12	17.12	1007.8	79.6	334200		0	22.741	292.2	38.6	23.19
1116	2023-06-13 12:09:44	94.756		17.12	17.12	1007.7	79.3	334500		0	22.732	292.2	38.7	23.30
1117	2023-06-13 12:14:44	94.745		17.12	17.12	1007.7	79.1	334800		0	22.734	291.9	38.6	23.45
1118	2023-06-13 12:19:44	94.784		17.11	17.11	1007.6	79.0	335100		0	22.730	291.3	38.5	23.52
1119	2023-06-13 12:24:44	94.779		17.12	17.12	1007.5	79.2	335400		0	22.731	291.6	38.6	23.72
1120	2023-06-13 12:29:44	94.659		17.12	17.12	1007.5	79.0	335700		0	22.746	291.2	38.6	23.72
1121	2023-06-13 12:34:44	94.643		17.12	17.12	1007.4	79.3	336000		0	22.749	291.7	38.6	23.72
1122	2023-06-13 12:39:44	94.664		17.12	17.12	1007.4	79.1	336300		0	22.747	291.3	38.3	23.86
1123	2023-06-13 12:44:44	94.692		17.13	17.13	1007.4	78.9	336600		0	22.742	291.0	38.7	23.70
1124	2023-06-13 12:49:44	94.534		17.11	17.11	1007.3	78.9	336900		0	22.765	291.5	38.5	23.61
1125	2023-06-13 12:54:44	94.692		17.12	17.12	1007.3	79.0	337200		0	22.744	291.6	38.5	23.42
1126	2023-06-13 12:59:44	94.650		17.12	17.12	1007.4	79.0	337500		0	22.748	291.9	38.6	23.26
1127	2023-06-13 13:04:44	94.523		17.13	17.13	1007.3	79.3	337800		0	22.764	292.2	38.5	23.34
1128	2023-06-13 13:09:44	94.457		17.13	17.13	1007.3	79.1	338100		0	22.773	291.9	38.4	23.59
1129	2023-06-13 13:14:44	94.493		17.13	17.13	1007.1	79.4	338400		0	22.770	290.8	38.7	24.39
1130	2023-06-13 13:19:44	94.504		17.13	17.13	1007.1	79.2	338700		0	22.769	290.5	38.6	24.33
1131	2023-06-13 13:24:44	94.555		17.13	17.13	1007.0	78.8	339000		0	22.764	289.9	38.6	24.40
1132	2023-06-13 13:29:44	94.641		17.14	17.14	1006.9	77.7	339300		0	22.754	289.9	38.6	24.19
1133	2023-06-13 13:34:44	94.615		17.13	17.13	1007.0	77.6	339600		0	22.756	290.6	38.8	23.99
1134	2023-06-13 13:39:44	94.655		17.14	17.14	1006.9	77.5	339900		0	22.752	290.7	38.6	24.06
1135	2023-06-13 13:44:44	94.592		17.14	17.14	1006.9	76.9	340200		0	22.759	290.4	38.7	24.08
1136	2023-06-13 13:49:44	94.723		17.14	17.14	1007.0	75.9	340500		0	22.742	290.4	38.7	23.80
1137	2023-06-13 13:54:44	94.835		17.14	17.14	1007.0	75.7	340800		0	22.729	290.8	38.4	23.59
1138	2023-06-13 13:59:44	94.716		17.14	17.14	1006.9	76.0	341100		0	22.744	291.1	38.6	23.72
1139	2023-06-13 14:04:44	94.830		17.15	17.15	1006.7	76.1	341400		0	22.732	290.6	38.3	24.08
1140	2023-06-13 14:09:44	94.786		17.15	17.15	1006.7	75.6	341700		0	22.737	290.0	38.6	24.50
1141	2023-06-13 14:14:44	94.834		17.15	17.15	1006.5	74.6	342000		0	22.733	289.4	38.6	24.48
1142	2023-06-13 14:19:44	94.858		17.15	17.15	1006.5	74.5	342300		0	22.730	289.8	38.7	24.49
1143	2023-06-13 14:24:44	94.795		17.16	17.16	1006.5	74.1	342600		0	22.737	289.2	38.8	24.64
1144	2023-06-13 14:29:44	94.816		17.16	17.16	1006.5	74.6	342900		0	22.734	289.1	38.7	24.69
1145	2023-06-13 14:34:44	94.780		17.16	17.16	1006.4	74.0	343200		0	22.740	289.0	38.3	24.80
1146	2023-06-13 14:39:44	94.895		17.16	17.16	1006.3	73.3	343500		0	22.726	288.8	38.5	24.75
1147	2023-06-13 14:44:44	94.769		17.16	17.16	1006.3	73.1	343800		0	22.742	289.0	38.6	24.54
1148	2023-06-13 14:49:44	94.798		17.16	17.16	1006.3	73.3	344100		0	22.738	289.4	38.6	24.47
1149	2023-06-13 14:54:44	94.926		17.16	17.16	1006.2	73.3	344400		0	22.724	289.4	38.5	24.48
1150	2023-06-13 14:59:44	94.849		17.17	17.17	1006.3	73.6	344700		0	22.731	289.2	38.4	24.46
1151	2023-06-13 15:04:44	94.869		17.18	17.18	1006.2	73.9	345000		0	22.729	289.7	38.5	24.41
1152	2023-06-13 15:09:44	94.822		17.18	17.18	1006.2	73.6	345300		0	22.735	289.6	38.6	24.38
1153	2023-06-13 15:14:44	94.836		17.18	17.18	1006.2	73.7	345600		0	22.733	289.5	38.6	24.34
1154	2023-06-13 15:19:44	94.856		17.18	17.18	1006.1	73.7	345900		0	22.732	289.7	39.0	24.32
1155	2023-06-13 15:24:44	94.768		17.19	17.19	1006.2	73.7	346200		0	22.741	289.9	38.7	24.11
1156	2023-06-13 15:29:44	94.724		17.18	17.18	1006.0	73.7	346500		0	22.749	289.8	38.7	24.16
