#Log_File	LOG064
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	2411E5055754457D
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-534-214	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-534-214	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.400°	22.930°	20.00°C	23.16°C	1015 mbar	49%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
693	2023-06-07 01:30:09	93.240		16.72	16.72	1005.9	59.6	207600		0	24.700	181.3	28.0	17.81
694	2023-06-07 01:35:09	93.434		16.72	16.72	1005.8	59.3	207900		0	24.676	181.2	28.0	17.78
695	2023-06-07 01:40:09	93.735		16.71	16.71	1005.8	59.3	208200		0	24.639	181.0	28.2	17.73
696	2023-06-07 01:45:09	93.809		16.71	16.71	1005.8	59.4	208500		0	24.629	181.1	28.1	17.69
697	2023-06-07 01:50:09	93.761		16.71	16.71	1005.7	59.4	208800		0	24.637	181.1	28.2	17.65
698	2023-06-07 01:55:09	93.960		16.72	16.72	1005.6	59.5	209100		0	24.611	181.0	28.0	17.65
699	2023-06-07 02:00:09	93.851		16.72	16.72	1005.6	59.6	209400		0	24.625	181.2	28.2	17.65
700	2023-06-07 02:05:09	93.973		16.71	16.71	1005.5	59.7	209700		0	24.612	180.9	28.0	17.60
701	2023-06-07 02:10:09	93.977		16.70	16.70	1005.5	59.8	210000		0	24.613	181.0	28.1	17.54
702	2023-06-07 02:15:09	93.983		16.68	16.68	1005.5	59.9	210300		0	24.614	181.1	28.2	17.46
703	2023-06-07 02:20:09	93.965		16.67	16.67	1005.5	60.1	210600		0	24.618	181.1	28.3	17.37
704	2023-06-07 02:25:09	93.926		16.66	16.66	1005.4	60.2	210900		0	24.624	181.4	28.1	17.27
705	2023-06-07 02:30:09	94.027		16.65	16.65	1005.4	60.2	211200		0	24.613	181.5	28.1	17.18
706	2023-06-07 02:35:09	94.012		16.64	16.64	1005.3	60.3	211500		0	24.616	181.5	28.3	17.09
707	2023-06-07 02:40:09	94.060		16.64	16.64	1005.3	60.4	211800		0	24.611	181.8	27.9	17.00
708	2023-06-07 02:45:09	93.963		16.63	16.63	1005.3	60.5	212100		0	24.624	181.8	28.2	16.93
709	2023-06-07 02:50:09	94.027		16.62	16.62	1005.3	60.6	212400		0	24.617	182.0	27.9	16.84
710	2023-06-07 02:55:09	93.951		16.61	16.61	1005.2	60.6	212700		0	24.628	181.9	28.2	16.77
711	2023-06-07 03:00:09	93.988		16.61	16.61	1005.1	60.7	213000		0	24.625	182.1	27.9	16.67
712	2023-06-07 03:05:09	94.011		16.60	16.60	1005.0	60.8	213300		0	24.625	182.1	28.0	16.58
713	2023-06-07 03:10:09	94.052		16.58	16.58	1005.0	60.8	213600		0	24.621	182.2	28.0	16.48
714	2023-06-07 03:15:09	94.032		16.57	16.57	1005.0	60.9	213900		0	24.625	182.5	28.2	16.39
715	2023-06-07 03:20:09	94.115		16.57	16.57	1005.0	61.0	214200		0	24.615	182.6	28.0	16.29
716	2023-06-07 03:25:09	94.108		16.56	16.56	1005.0	61.0	214500		0	24.617	182.8	27.9	16.21
717	2023-06-07 03:30:09	93.948		16.55	16.55	1005.0	61.1	214800		0	24.638	183.0	28.1	16.13
718	2023-06-07 03:35:09	94.062		16.55	16.55	1005.0	61.1	215100		0	24.625	182.9	28.1	16.03
719	2023-06-07 03:40:09	94.129		16.53	16.53	1004.9	61.2	215400		0	24.619	183.1	28.0	15.94
720	2023-06-07 03:45:09	94.069		16.52	16.52	1005.1	61.3	215700		0	24.626	183.1	27.9	15.86
721	2023-06-07 03:50:09	94.122		16.51	16.51	1005.1	61.3	216000		0	24.620	183.3	28.1	15.76
722	2023-06-07 03:55:09	94.006		16.51	16.51	1005.1	61.4	216300		0	24.634	183.2	28.1	15.67
723	2023-06-07 04:00:09	93.921		16.49	16.49	1005.2	61.4	216600		0	24.646	183.3	28.2	15.59
724	2023-06-07 04:05:09	94.089		16.48	16.48	1005.3	61.5	216900		0	24.625	183.4	28.3	15.50
725	2023-06-07 04:10:09	94.165		16.48	16.48	1005.5	61.5	217200		0	24.614	183.7	28.2	15.41
726	2023-06-07 04:15:09	94.034		16.46	16.46	1005.4	61.6	217500		0	24.633	183.7	28.4	15.33
727	2023-06-07 04:20:09	94.185		16.45	16.45	1005.4	61.7	217800		0	24.615	183.9	28.0	15.25
728	2023-06-07 04:25:09	94.161		16.45	16.45	1005.4	61.7	218100		0	24.618	183.9	28.0	15.17
729	2023-06-07 04:30:09	93.968		16.44	16.44	1005.4	61.8	218400		0	24.643	184.3	28.1	15.09
730	2023-06-07 04:35:09	94.195		16.43	16.43	1005.5	61.8	218700		0	24.615	184.0	28.1	15.02
731	2023-06-07 04:40:09	94.096		16.42	16.42	1005.4	61.8	219000		0	24.629	184.2	28.0	14.95
732	2023-06-07 04:45:09	94.174		16.41	16.41	1005.6	61.9	219300		0	24.619	184.3	27.8	14.88
733	2023-06-07 04:50:09	94.062		16.40	16.40	1005.6	61.9	219600		0	24.634	184.5	28.0	14.82
734	2023-06-07 04:55:09	94.146		16.40	16.40	1005.5	62.0	219900		0	24.624	184.6	27.8	14.75
735	2023-06-07 05:00:09	94.183		16.38	16.38	1005.6	62.1	220200		0	24.620	184.8	28.1	14.71
736	2023-06-07 05:05:09	94.053		16.38	16.38	1005.6	62.1	220500		0	24.637	185.0	28.1	14.67
737	2023-06-07 05:10:09	94.068		16.38	16.38	1005.7	62.1	220800		0	24.635	184.8	27.8	14.63
738	2023-06-07 05:15:09	94.190		16.36	16.36	1005.8	62.2	221100		0	24.620	184.9	28.3	14.59
739	2023-06-07 05:20:09	94.095		16.36	16.36	1005.8	62.2	221400		0	24.632	185.0	28.1	14.56
740	2023-06-07 05:25:09	94.139		16.35	16.35	1005.8	62.3	221700		0	24.627	185.1	28.2	14.53
741	2023-06-07 05:30:09	94.184		16.34	16.34	1005.8	62.3	222000		0	24.623	185.2	27.8	14.50
742	2023-06-07 05:35:09	94.172		16.33	16.33	1005.8	62.4	222300		0	24.625	186.1	28.1	14.49
743	2023-06-07 05:40:09	94.104		16.33	16.33	1005.8	62.4	222600		0	24.634	186.2	27.8	14.47
744	2023-06-07 05:45:09	94.118		16.32	16.32	1005.8	62.4	222900		0	24.632	186.5	28.0	14.46
745	2023-06-07 05:50:09	94.064		16.31	16.31	1005.9	62.5	223200		0	24.640	186.9	28.0	14.45
746	2023-06-07 05:55:09	94.025		16.31	16.31	1005.8	62.6	223500		0	24.645	187.0	28.2	14.44
747	2023-06-07 06:00:09	94.079		16.31	16.31	1005.9	62.6	223800		0	24.637	187.2	28.0	14.47
748	2023-06-07 06:05:09	94.127		16.30	16.30	1005.9	62.6	224100		0	24.633	187.2	28.0	14.49
749	2023-06-07 06:10:09	94.078		16.30	16.30	1005.9	62.7	224400		0	24.639	187.3	28.2	14.58
750	2023-06-07 06:15:09	94.081		16.29	16.29	1006.0	62.7	224700		0	24.639	187.3	28.3	14.63
751	2023-06-07 06:20:09	94.017		16.29	16.29	1005.9	64.5	225000		0	24.648	184.8	28.1	14.73
752	2023-06-07 06:25:09	94.000		16.29	16.29	1005.8	64.6	225300		0	24.651	184.6	28.0	14.78
753	2023-06-07 06:30:09	93.922		16.28	16.28	1005.9	64.8	225600		0	24.661	184.6	27.7	14.86
754	2023-06-07 06:35:09	93.957		16.28	16.28	1005.9	65.0	225900		0	24.656	184.4	28.1	14.98
755	2023-06-07 06:40:09	93.918		16.28	16.28	1005.8	65.2	226200		0	24.663	184.3	28.3	15.11
756	2023-06-07 06:45:09	93.957		16.28	16.28	1006.0	65.3	226500		0	24.656	184.3	28.0	15.19
757	2023-06-07 06:50:09	94.019		16.28	16.28	1005.9	65.4	226800		0	24.648	184.2	27.9	15.30
758	2023-06-07 06:55:09	93.927		16.28	16.28	1006.0	65.5	227100		0	24.659	184.2	28.1	15.41
759	2023-06-07 07:00:09	93.992		16.28	16.28	1006.0	65.6	227400		0	24.650	184.4	27.9	15.52
760	2023-06-07 07:05:09	94.001		16.28	16.28	1006.0	65.7	227700		0	24.649	184.2	28.3	15.63
761	2023-06-07 07:10:09	93.873		16.28	16.28	1006.0	65.8	228000		0	24.665	184.0	28.4	15.76
762	2023-06-07 07:15:09	93.797		16.28	16.28	1006.0	65.9	228300		0	24.676	183.8	28.0	15.90
763	2023-06-07 07:20:09	93.966		16.29	16.29	1006.0	65.9	228600		0	24.654	183.9	28.0	16.03
764	2023-06-07 07:25:09	93.873		16.29	16.29	1006.1	66.0	228900		0	24.664	183.5	28.1	16.20
765	2023-06-07 07:30:09	93.850		16.30	16.30	1006.1	66.1	229200		0	24.667	183.5	28.2	16.42
766	2023-06-07 07:35:09	93.908		16.30	16.30	1006.1	66.1	229500		0	24.658	183.1	27.9	16.61
767	2023-06-07 07:40:09	93.884		16.31	16.31	1006.2	66.1	229800		0	24.659	183.1	28.1	16.80
768	2023-06-07 07:45:09	93.707		16.31	16.31	1006.3	66.2	230100		0	24.680	182.9	28.0	17.04
769	2023-06-07 07:50:09	93.805		16.33	16.33	1006.3	66.2	230400		0	24.666	182.3	28.0	17.25
770	2023-06-07 07:55:09	93.773		16.34	16.34	1006.2	66.2	230700		0	24.669	182.1	28.1	17.49
771	2023-06-07 08:00:09	93.838		16.35	16.35	1006.3	66.3	231000		0	24.659	181.7	28.1	17.92
772	2023-06-07 08:05:09	93.829		16.36	16.36	1006.3	66.1	231300		0	24.659	181.1	28.0	18.10
773	2023-06-07 08:10:09	93.710		16.37	16.37	1006.3	66.1	231600		0	24.674	180.8	28.0	18.27
774	2023-06-07 08:15:09	93.652		16.37	16.37	1006.4	66.1	231900		0	24.679	180.7	27.9	18.44
775	2023-06-07 08:20:09	93.608		16.38	16.38	1006.5	66.0	232200		0	24.683	180.2	27.8	18.59
776	2023-06-07 08:25:09	93.812		16.38	16.38	1006.5	65.9	232500		0	24.656	179.8	28.0	18.75
777	2023-06-07 08:30:09	93.826		16.39	16.39	1006.3	65.8	232800		0	24.656	179.7	27.9	18.91
778	2023-06-07 08:35:09	93.761		16.41	16.41	1006.4	65.6	233100		0	24.662	179.2	28.1	19.09
779	2023-06-07 08:40:09	93.864		16.41	16.41	1006.4	65.5	233400		0	24.648	178.8	28.0	19.25
780	2023-06-07 08:45:09	93.783		16.42	16.42	1006.5	65.4	233700		0	24.656	178.5	28.0	19.41
781	2023-06-07 08:50:09	93.728		16.43	16.43	1006.4	65.3	234000		0	24.663	178.1	27.9	19.56
782	2023-06-07 08:55:09	93.816		16.44	16.44	1006.4	65.1	234300		0	24.651	177.6	28.2	19.70
783	2023-06-07 09:00:09	93.941		16.44	16.44	1006.4	64.9	234600		0	24.635	177.4	27.9	19.84
784	2023-06-07 09:05:09	93.748		16.45	16.45	1006.4	64.8	234900		0	24.658	176.8	28.1	19.97
785	2023-06-07 09:10:09	93.776		16.46	16.46	1006.3	64.7	235200		0	24.654	176.8	27.9	20.12
786	2023-06-07 09:15:09	93.851		16.48	16.48	1006.3	64.6	235500		0	24.643	176.1	28.0	20.26
787	2023-06-07 09:20:09	93.966		16.48	16.48	1006.4	64.4	235800		0	24.627	175.6	27.9	20.41
788	2023-06-07 09:25:09	93.992		16.49	16.49	1006.3	64.2	236100		0	24.624	175.4	28.0	20.52
789	2023-06-07 09:30:09	93.996		16.50	16.50	1006.3	63.9	236400		0	24.622	175.3	27.7	20.66
790	2023-06-07 09:35:09	93.935		16.51	16.51	1006.3	63.7	236700		0	24.630	175.0	27.9	20.81
791	2023-06-07 09:40:09	93.955		16.52	16.52	1006.3	63.5	237000		0	24.625	174.9	28.0	20.96
792	2023-06-07 09:45:09	93.988		16.54	16.54	1006.2	63.4	237300		0	24.620	174.5	27.8	21.10
793	2023-06-07 09:50:09	93.952		16.55	16.55	1006.3	63.1	237600		0	24.623	174.3	27.9	21.24
794	2023-06-07 09:55:09	93.956		16.56	16.56	1006.3	62.7	237900		0	24.621	174.0	28.0	21.35
795	2023-06-07 10:00:09	94.059		16.57	16.57	1006.3	62.4	238200		0	24.606	173.8	27.9	21.49
796	2023-06-07 10:05:09	94.287		16.59	16.59	1006.3	62.0	238500		0	24.576	173.7	28.1	21.60
797	2023-06-07 10:10:09	94.069		16.60	16.60	1006.2	61.7	238800		0	24.603	173.4	28.0	21.71
798	2023-06-07 10:15:09	94.066		16.61	16.61	1006.2	61.5	239100		0	24.603	173.1	28.0	21.81
799	2023-06-07 10:20:09	93.994		16.63	16.63	1006.1	61.3	239400		0	24.611	172.8	27.9	21.94
800	2023-06-07 10:25:09	94.133		16.64	16.64	1006.1	61.0	239700		0	24.592	172.6	27.9	22.05
801	2023-06-07 10:30:09	94.064		16.66	16.66	1006.0	60.7	240000		0	24.600	172.2	27.9	22.16
802	2023-06-07 10:35:09	94.181		16.67	16.67	1006.0	60.3	240300		0	24.584	172.1	28.0	22.26
803	2023-06-07 10:40:09	94.186		16.68	16.68	1005.9	60.0	240600		0	24.582	171.8	27.6	22.37
804	2023-06-07 10:45:09	94.105		16.71	16.71	1005.9	59.7	240900		0	24.590	171.4	28.2	22.48
805	2023-06-07 10:50:09	94.165		16.71	16.71	1005.8	59.4	241200		0	24.582	170.9	28.0	22.57
806	2023-06-07 10:55:09	94.114		16.73	16.73	1005.8	59.1	241500		0	24.587	170.7	27.8	22.66
807	2023-06-07 11:00:09	94.190		16.74	16.74	1005.8	58.8	241800		0	24.577	169.8	27.8	22.75
808	2023-06-07 11:05:09	94.055		16.75	16.75	1005.8	58.5	242100		0	24.592	169.4	27.8	22.85
809	2023-06-07 11:10:09	94.109		16.77	16.77	1005.7	58.3	242400		0	24.586	168.4	28.0	22.91
810	2023-06-07 11:15:09	94.110		16.78	16.78	1005.7	58.0	242700		0	24.583	167.8	28.0	23.02
811	2023-06-07 11:20:09	94.256		16.80	16.80	1005.8	57.7	243000		0	24.562	167.1	28.2	23.11
812	2023-06-07 11:25:09	94.275		16.82	16.82	1005.6	57.4	243300		0	24.559	166.2	28.0	23.20
813	2023-06-07 11:30:09	94.250		16.84	16.84	1005.6	57.2	243600		0	24.560	165.4	27.8	23.27
814	2023-06-07 11:35:09	94.242		16.86	16.86	1005.5	56.9	243900		0	24.559	164.7	28.1	23.36
815	2023-06-07 11:40:09	94.247		16.90	16.90	1005.5	56.6	244200		0	24.556	164.2	27.8	23.47
816	2023-06-07 11:45:09	94.233		16.91	16.91	1005.4	56.3	244500		0	24.557	163.7	27.6	23.53
817	2023-06-07 11:50:09	94.195		16.91	16.91	1005.4	56.1	244800		0	24.562	163.1	28.0	23.59
818	2023-06-07 11:55:09	94.178		16.91	16.91	1005.4	55.9	245100		0	24.564	162.7	27.9	23.53
819	2023-06-07 12:00:09	94.241		16.91	16.91	1005.3	55.7	245400		0	24.557	162.4	27.9	23.57
820	2023-06-07 12:05:09	94.342		16.90	16.90	1005.2	55.6	245700		0	24.546	162.2	27.7	23.42
821	2023-06-07 12:10:09	94.253		16.90	16.90	1005.2	55.6	246000		0	24.558	162.3	27.7	23.45
822	2023-06-07 12:15:09	94.332		16.92	16.92	1005.1	55.5	246300		0	24.547	162.0	27.8	23.48
823	2023-06-07 12:20:09	94.184		16.94	16.94	1005.2	55.6	246600		0	24.564	162.0	28.0	23.55
824	2023-06-07 12:25:09	94.174		16.95	16.95	1005.0	55.4	246900		0	24.565	161.7	28.0	23.77
825	2023-06-07 12:30:09	94.280		16.96	16.96	1004.8	55.1	247200		0	24.552	161.4	28.0	23.81
826	2023-06-07 12:35:09	94.279		16.98	16.98	1004.9	55.0	247500		0	24.550	161.3	28.4	23.86
827	2023-06-07 12:40:09	94.337		16.98	16.98	1004.9	54.8	247800		0	24.542	161.1	28.0	23.84
828	2023-06-07 12:45:09	94.337		16.96	16.96	1004.9	54.6	248100		0	24.544	161.2	28.0	23.57
829	2023-06-07 12:50:09	94.304		16.94	16.94	1004.9	54.5	248400		0	24.551	161.4	28.2	23.43
830	2023-06-07 12:55:09	94.332		16.92	16.92	1004.9	54.4	248700		0	24.549	161.7	28.0	23.22
831	2023-06-07 13:00:09	94.323		16.92	16.92	1004.8	54.5	249000		0	24.553	162.0	28.0	22.99
832	2023-06-07 13:05:09	94.384		16.92	16.92	1004.8	54.5	249300		0	24.543	162.1	27.9	22.88
833	2023-06-07 13:10:09	94.250		16.95	16.95	1004.8	54.6	249600		0	24.558	162.4	28.1	22.96
834	2023-06-07 13:15:09	94.381		17.02	17.02	1004.8	54.6	249900		0	24.534	162.4	27.9	22.86
835	2023-06-07 13:20:09	94.320		17.02	17.02	1004.7	54.5	250200		0	24.542	162.3	27.9	22.99
836	2023-06-07 13:25:09	94.366		17.01	17.01	1004.8	54.4	250500		0	24.536	162.1	28.0	23.01
837	2023-06-07 13:30:09	94.421		17.02	17.02	1004.7	54.1	250800		0	24.529	162.0	28.2	23.19
838	2023-06-07 13:35:09	94.351		17.04	17.04	1004.6	53.9	251100		0	24.538	161.6	27.9	23.28
839	2023-06-07 13:40:09	94.327		17.04	17.04	1004.6	53.9	251400		0	24.541	161.8	28.2	23.37
840	2023-06-07 13:45:09	94.332		17.05	17.05	1004.5	53.6	251700		0	24.540	161.5	27.9	23.55
841	2023-06-07 13:50:09	94.298		17.08	17.08	1004.5	53.5	252000		0	24.541	161.3	27.9	23.66
842	2023-06-07 13:55:09	94.329		17.09	17.09	1004.5	53.3	252300		0	24.536	160.9	28.2	23.64
843	2023-06-07 14:00:09	94.352		17.07	17.07	1004.5	53.2	252600		0	24.535	161.0	28.1	23.40
844	2023-06-07 14:05:09	94.426		17.04	17.04	1004.4	53.2	252900		0	24.530	161.5	28.1	23.35
845	2023-06-07 14:10:09	94.403		17.06	17.06	1004.4	53.2	253200		0	24.531	161.3	27.8	23.46
846	2023-06-07 14:15:09	94.237		17.07	17.07	1004.4	53.0	253500		0	24.551	161.3	28.0	23.50
847	2023-06-07 14:20:09	94.550		17.09	17.09	1004.3	52.9	253800		0	24.510	161.4	28.0	23.57
848	2023-06-07 14:25:09	94.396		17.08	17.08	1004.2	52.9	254100		0	24.531	161.3	28.0	23.34
849	2023-06-07 14:30:09	94.383		17.07	17.07	1004.3	53.0	254400		0	24.534	161.7	27.8	23.34
850	2023-06-07 14:35:09	94.342		17.09	17.09	1004.2	52.9	254700		0	24.538	161.4	27.7	23.43
851	2023-06-07 14:40:09	94.398		17.10	17.10	1004.2	52.8	255000		0	24.530	161.5	27.7	23.42
852	2023-06-07 14:45:09	94.331		17.09	17.09	1004.2	52.7	255300		0	24.540	161.6	27.8	23.29
853	2023-06-07 14:50:09	94.394		17.08	17.08	1004.0	52.7	255600		0	24.535	161.7	27.9	23.11
854	2023-06-07 14:55:09	94.444		17.08	17.08	1004.0	52.8	255900		0	24.529	161.8	27.9	22.99
855	2023-06-07 15:00:09	94.435		17.06	17.06	1004.1	52.9	256200		0	24.531	161.9	27.8	22.81
856	2023-06-07 15:05:09	94.465		17.05	17.05	1004.1	53.0	256500		0	24.528	162.4	27.7	22.60
857	2023-06-07 15:10:09	94.340		17.05	17.05	1004.1	53.1	256800		0	24.544	162.6	27.5	22.47
858	2023-06-07 15:15:09	94.393		17.06	17.06	1004.0	53.2	257100		0	24.537	162.8	27.8	22.44
859	2023-06-07 15:20:09	94.440		17.06	17.06	1004.0	53.4	257400		0	24.531	162.5	27.9	22.38
860	2023-06-07 15:25:09	94.396		17.08	17.08	1004.0	53.6	257700		0	24.535	162.7	28.0	22.37
861	2023-06-07 15:30:09	94.418		17.09	17.09	1004.0	53.7	258000		0	24.531	162.7	28.0	22.40
862	2023-06-07 15:35:09	94.403		17.11	17.11	1004.0	53.7	258300		0	24.530	162.7	27.9	22.43
863	2023-06-07 15:40:09	94.410		17.12	17.12	1004.0	53.7	258600		0	24.529	162.6	27.7	22.44
864	2023-06-07 15:45:09	94.576		17.12	17.12	1004.0	53.7	258900		0	24.507	162.7	27.9	22.41
865	2023-06-07 15:50:09	94.401		17.12	17.12	1004.0	53.7	259200		0	24.529	162.7	27.9	22.40
866	2023-06-07 15:55:09	94.429		17.12	17.12	1004.1	53.7	259500		0	24.525	162.7	27.7	22.34
867	2023-06-07 16:00:09	94.368		17.11	17.11	1004.0	53.8	259800		0	24.535	162.8	27.9	22.34
868	2023-06-07 16:05:09	94.344		17.11	17.11	1003.8	53.8	260100		0	24.540	162.8	27.7	22.31
869	2023-06-07 16:10:09	94.494		17.12	17.12	1003.8	53.8	260400		0	24.521	162.9	28.0	22.23
870	2023-06-07 16:15:09	94.411		17.12	17.12	1003.9	53.9	260700		0	24.530	163.0	27.9	22.23
871	2023-06-07 16:20:09	94.546		17.13	17.13	1004.0	54.0	261000		0	24.511	162.9	27.8	22.23
872	2023-06-07 16:25:09	94.577		17.14	17.14	1004.1	54.0	261300		0	24.505	162.7	27.7	22.24
873	2023-06-07 16:30:09	94.358		17.14	17.14	1003.9	54.1	261600		0	24.534	162.9	27.7	22.18
874	2023-06-07 16:35:09	94.499		17.14	17.14	1003.9	54.1	261900		0	24.516	162.8	28.1	22.14
875	2023-06-07 16:40:09	94.424		17.14	17.14	1003.9	54.1	262200		0	24.526	162.9	27.9	22.05
876	2023-06-07 16:45:09	94.345		17.13	17.13	1004.0	54.2	262500		0	24.536	163.1	28.0	21.97
877	2023-06-07 16:50:09	94.400		17.13	17.13	1003.9	54.2	262800		0	24.530	163.3	27.9	21.91
878	2023-06-07 16:55:09	94.319		17.12	17.12	1004.0	54.3	263100		0	24.540	163.4	27.8	21.83
879	2023-06-07 17:00:09	94.322		17.13	17.13	1003.9	54.3	263400		0	24.540	163.4	27.8	21.80
880	2023-06-07 17:05:09	94.304		17.13	17.13	1003.9	54.3	263700		0	24.542	163.4	27.8	21.75
881	2023-06-07 17:10:09	94.410		17.12	17.12	1003.9	54.4	264000		0	24.530	163.4	28.2	21.64
882	2023-06-07 17:15:09	94.402		17.11	17.11	1003.9	54.5	264300		0	24.532	163.6	28.0	21.58
883	2023-06-07 17:20:09	94.438		17.12	17.12	1003.7	54.5	264600		0	24.529	163.7	28.0	21.46
884	2023-06-07 17:25:09	94.363		17.10	17.10	1003.8	54.6	264900		0	24.539	163.9	28.1	21.32
885	2023-06-07 17:30:09	94.404		17.08	17.08	1003.8	54.7	265200		0	24.536	164.1	28.1	21.20
886	2023-06-07 17:35:09	94.404		17.09	17.09	1003.8	54.8	265500		0	24.536	164.3	28.1	21.11
887	2023-06-07 17:40:09	94.419		17.08	17.08	1003.8	54.9	265800		0	24.534	164.3	27.8	20.98
888	2023-06-07 17:45:09	94.399		17.07	17.07	1003.7	55.0	266100		0	24.538	164.6	27.8	20.81
889	2023-06-07 17:50:09	94.553		17.06	17.06	1003.7	55.2	266400		0	24.520	164.6	27.6	20.72
890	2023-06-07 17:55:09	94.368		17.06	17.06	1003.8	55.3	266700		0	24.543	164.7	27.7	20.66
891	2023-06-07 18:00:09	94.441		17.06	17.06	1003.9	55.4	267000		0	24.532	164.8	27.7	20.59
892	2023-06-07 18:05:09	94.540		17.06	17.06	1003.8	55.5	267300		0	24.521	165.0	27.8	20.49
893	2023-06-07 18:10:09	94.361		17.06	17.06	1003.8	55.6	267600		0	24.543	164.9	27.8	20.41
894	2023-06-07 18:15:09	94.378		17.05	17.05	1003.8	55.7	267900		0	24.542	165.1	27.7	20.31
895	2023-06-07 18:20:09	94.320		17.05	17.05	1003.8	55.8	268200		0	24.550	165.3	27.8	20.22
896	2023-06-07 18:25:09	94.291		17.05	17.05	1003.8	55.9	268500		0	24.554	165.4	27.8	20.11
897	2023-06-07 18:30:09	94.479		17.04	17.04	1003.8	56.0	268800		0	24.532	165.5	27.7	20.02
898	2023-06-07 18:35:09	94.411		17.03	17.03	1003.8	56.1	269100		0	24.541	165.7	27.7	19.91
899	2023-06-07 18:40:09	94.294		17.02	17.02	1003.8	56.3	269400		0	24.557	165.8	27.4	19.80
900	2023-06-07 18:45:09	94.339		17.01	17.01	1003.8	56.4	269700		0	24.553	166.0	27.6	19.70
901	2023-06-07 18:50:09	94.458		17.00	17.00	1003.7	56.6	270000		0	24.538	166.1	27.7	19.60
902	2023-06-07 18:55:09	94.315		17.00	17.00	1003.8	56.7	270300		0	24.555	166.1	27.7	19.48
903	2023-06-07 19:00:09	94.409		16.99	16.99	1003.7	56.8	270600		0	24.546	166.3	27.6	19.38
904	2023-06-07 19:05:09	94.416		16.99	16.99	1003.8	56.9	270900		0	24.545	166.4	27.9	19.29
905	2023-06-07 19:10:09	94.463		16.97	16.97	1003.7	57.0	271200		0	24.542	166.5	27.6	19.18
906	2023-06-07 19:15:09	94.380		16.97	16.97	1003.8	57.2	271500		0	24.552	166.6	27.7	19.07
907	2023-06-07 19:20:09	94.417		16.97	16.97	1003.8	57.3	271800		0	24.547	166.7	27.6	18.96
908	2023-06-07 19:25:09	94.323		16.95	16.95	1003.8	57.4	272100		0	24.560	166.7	27.7	18.86
909	2023-06-07 19:30:09	94.454		16.94	16.94	1003.9	57.6	272400		0	24.544	166.8	27.9	18.74
910	2023-06-07 19:35:09	94.347		16.94	16.94	1003.9	57.7	272700		0	24.558	167.0	27.5	18.65
911	2023-06-07 19:40:09	94.401		16.92	16.92	1003.8	57.8	273000		0	24.554	167.2	27.6	18.54
912	2023-06-07 19:45:09	94.374		16.92	16.92	1003.9	58.0	273300		0	24.556	167.3	27.8	18.45
913	2023-06-07 19:50:09	94.341		16.91	16.91	1004.0	58.1	273600		0	24.561	167.6	27.9	18.34
914	2023-06-07 19:55:09	94.340		16.90	16.90	1004.0	58.2	273900		0	24.562	167.7	27.8	18.23
915	2023-06-07 20:00:09	94.307		16.89	16.89	1004.1	58.4	274200		0	24.566	167.6	28.0	18.14
916	2023-06-07 20:05:09	94.435		16.88	16.88	1004.1	58.5	274500		0	24.551	167.8	27.7	18.04
917	2023-06-07 20:10:09	94.395		16.87	16.87	1004.2	58.6	274800		0	24.556	168.0	27.6	17.93
918	2023-06-07 20:15:09	94.372		16.87	16.87	1004.3	58.8	275100		0	24.558	168.0	27.7	17.83
919	2023-06-07 20:20:09	94.451		16.85	16.85	1004.3	58.9	275400		0	24.550	168.1	27.6	17.72
920	2023-06-07 20:25:09	94.406		16.84	16.84	1004.3	59.1	275700		0	24.556	168.2	27.8	17.62
921	2023-06-07 20:30:09	94.309		16.84	16.84	1004.3	59.2	276000		0	24.569	168.2	28.0	17.53
922	2023-06-07 20:35:09	94.294		16.83	16.83	1004.4	59.3	276300		0	24.571	168.4	28.0	17.43
923	2023-06-07 20:40:09	94.349		16.82	16.82	1004.4	59.4	276600		0	24.565	168.6	27.6	17.33
924	2023-06-07 20:45:09	94.326		16.81	16.81	1004.5	59.6	276900		0	24.568	168.6	28.2	17.26
925	2023-06-07 20:50:09	94.360		16.80	16.80	1004.5	59.7	277200		0	24.564	168.6	27.9	17.17
926	2023-06-07 20:55:09	94.466		16.79	16.79	1004.6	59.9	277500		0	24.550	168.7	28.0	17.09
